timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida2_price_eur_mwh,da_price_eur_mwh,ida2_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida2_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,ida2_minus_da_spread_eur_mwh_lag_1d_same_local_qh,ida2_minus_da_spread_eur_mwh_lag_7d_same_local_qh,wind_offshore_id_forecast_error_mw_lag_1d_same_local_qh,residual_load_revision_id_minus_da_approx_mw_rolling_median_7d_same_local_qh,ida2_minus_da_spread_eur_mwh
2026-06-03 22:00:00+00:00,2026-06-04 00:00:00+02:00,2026-06-04,0,0,0,3,6,80.45,100.55,,-6.179999999999978,4.200000000000003,,,59.658909999998286,-20.099999999999994
2026-06-03 22:15:00+00:00,2026-06-04 00:15:00+02:00,2026-06-04,0,15,1,3,6,68.51,90.2,,-0.22999999999998977,8.0,,,56.31900999999925,-21.689999999999998
2026-06-03 22:30:00+00:00,2026-06-04 00:30:00+02:00,2026-06-04,0,30,2,3,6,58.22,84.99,,-0.9399999999999977,7.329999999999998,,,62.08002000000124,-26.769999999999996
2026-06-03 22:45:00+00:00,2026-06-04 00:45:00+02:00,2026-06-04,0,45,3,3,6,40.82,79.99,,-1.1999999999999886,13.560000000000002,,,22.89760000000024,-39.169999999999995
2026-06-03 23:00:00+00:00,2026-06-04 01:00:00+02:00,2026-06-04,1,0,0,3,6,63.42,80.46,,3.339999999999975,5.989999999999995,,,165.60431999999855,-17.039999999999992
2026-06-03 23:15:00+00:00,2026-06-04 01:15:00+02:00,2026-06-04,1,15,1,3,6,58.33,79.81,,2.030000000000001,10.680000000000007,,,161.11153000000195,-21.480000000000004
2026-06-03 23:30:00+00:00,2026-06-04 01:30:00+02:00,2026-06-04,1,30,2,3,6,43.03,73.25,,-1.519999999999996,8.040000000000006,,,261.39308000000165,-30.22
2026-06-03 23:45:00+00:00,2026-06-04 01:45:00+02:00,2026-06-04,1,45,3,3,6,38.02,69.09,,-3.010000000000005,7.61999999999999,,,324.74667999999656,-31.07
2026-06-04 00:00:00+00:00,2026-06-04 02:00:00+02:00,2026-06-04,2,0,0,3,6,42.02,69.99,,0.18000000000000682,13.689999999999998,,,315.55918000000383,-27.96999999999999
2026-06-04 00:15:00+00:00,2026-06-04 02:15:00+02:00,2026-06-04,2,15,1,3,6,43.49,68.7,,0.0800000000000125,9.879999999999995,,,379.3684399999984,-25.21
2026-06-04 00:30:00+00:00,2026-06-04 02:30:00+02:00,2026-06-04,2,30,2,3,6,38.02,63.57,,0.09000000000000341,8.61999999999999,,,399.46886999999697,-25.549999999999997
2026-06-04 00:45:00+00:00,2026-06-04 02:45:00+02:00,2026-06-04,2,45,3,3,6,33.11,65.83,,0.4000000000000057,12.11,,,384.9175800000012,-32.72
2026-06-04 01:00:00+00:00,2026-06-04 03:00:00+02:00,2026-06-04,3,0,0,3,6,39.47,66.4,,-1.3400000000000034,9.11,,,157.41215999999986,-26.930000000000007
2026-06-04 01:15:00+00:00,2026-06-04 03:15:00+02:00,2026-06-04,3,15,1,3,6,36.01,65.0,,3.769999999999996,8.790000000000006,,,146.35570000000007,-28.990000000000002
2026-06-04 01:30:00+00:00,2026-06-04 03:30:00+02:00,2026-06-04,3,30,2,3,6,35.02,66.98,,-1.0900000000000034,5.47999999999999,,,107.13716999999451,-31.96
2026-06-04 01:45:00+00:00,2026-06-04 03:45:00+02:00,2026-06-04,3,45,3,3,6,35.33,68.69,,-1.5100000000000051,5.3799999999999955,,,82.18411999999807,-33.36
2026-06-04 02:00:00+00:00,2026-06-04 04:00:00+02:00,2026-06-04,4,0,0,3,6,37.01,66.49,,0.2599999999999909,7.759999999999991,,,22.155009999994945,-29.479999999999997
2026-06-04 02:15:00+00:00,2026-06-04 04:15:00+02:00,2026-06-04,4,15,1,3,6,35.01,66.2,,3.0800000000000125,9.819999999999993,,,-39.127809999998135,-31.190000000000005
2026-06-04 02:30:00+00:00,2026-06-04 04:30:00+02:00,2026-06-04,4,30,2,3,6,33.4,66.17,,0.09999999999999432,14.539999999999992,,,-80.82851999999548,-32.77
2026-06-04 02:45:00+00:00,2026-06-04 04:45:00+02:00,2026-06-04,4,45,3,3,6,38.01,70.0,,-0.009999999999990905,12.629999999999995,,,-70.62234999999782,-31.990000000000002
2026-06-04 03:00:00+00:00,2026-06-04 05:00:00+02:00,2026-06-04,5,0,0,3,6,26.43,64.12,,1.2299999999999898,7.459999999999994,,,-19.74648000000161,-37.690000000000005
2026-06-04 03:15:00+00:00,2026-06-04 05:15:00+02:00,2026-06-04,5,15,1,3,6,28.23,68.59,,1.2800000000000011,11.149999999999991,,,-15.93949000000066,-40.36
2026-06-04 03:30:00+00:00,2026-06-04 05:30:00+02:00,2026-06-04,5,30,2,3,6,28.82,73.07,,1.6099999999999994,9.040000000000006,,,-38.37317999999868,-44.24999999999999
2026-06-04 03:45:00+00:00,2026-06-04 05:45:00+02:00,2026-06-04,5,45,3,3,6,33.01,72.0,,0.19999999999998863,5.090000000000003,,,-120.56547999999748,-38.99
2026-06-04 04:00:00+00:00,2026-06-04 06:00:00+02:00,2026-06-04,6,0,0,3,6,43.14,80.0,,-0.8400000000000034,4.930000000000007,,,113.92837000000145,-36.86
2026-06-04 04:15:00+00:00,2026-06-04 06:15:00+02:00,2026-06-04,6,15,1,3,6,49.14,85.09,,-5.109999999999999,7.650000000000006,,,55.09180999999808,-35.95
2026-06-04 04:30:00+00:00,2026-06-04 06:30:00+02:00,2026-06-04,6,30,2,3,6,51.43,74.77,,-0.5999999999999943,6.680000000000007,,,-52.70191000000341,-23.339999999999996
2026-06-04 04:45:00+00:00,2026-06-04 06:45:00+02:00,2026-06-04,6,45,3,3,6,52.29,88.47,,-4.530000000000001,2.75,,,-103.23746999999639,-36.18
2026-06-04 05:00:00+00:00,2026-06-04 07:00:00+02:00,2026-06-04,7,0,0,3,6,72.92,89.02,,-0.1699999999999875,14.560000000000002,,,-231.28756999999678,-16.099999999999994
2026-06-04 05:15:00+00:00,2026-06-04 07:15:00+02:00,2026-06-04,7,15,1,3,6,68.0,79.26,,-2.0800000000000125,9.01000000000002,,,-293.3932400000049,-11.260000000000005
2026-06-04 05:30:00+00:00,2026-06-04 07:30:00+02:00,2026-06-04,7,30,2,3,6,62.34,76.4,,-2.2299999999999898,3.1699999999999875,,,-152.07395000000542,-14.060000000000002
2026-06-04 05:45:00+00:00,2026-06-04 07:45:00+02:00,2026-06-04,7,45,3,3,6,55.33,78.73,,-2.280000000000001,3.0600000000000023,,,-44.43768999999884,-23.400000000000006
2026-06-04 06:00:00+00:00,2026-06-04 08:00:00+02:00,2026-06-04,8,0,0,3,6,79.99,102.37,,-2.5,14.02000000000001,,,216.02812000000267,-22.38000000000001
2026-06-04 06:15:00+00:00,2026-06-04 08:15:00+02:00,2026-06-04,8,15,1,3,6,63.69,70.01,,1.7999999999999972,10.990000000000009,,,282.45904000000155,-6.320000000000007
2026-06-04 06:30:00+00:00,2026-06-04 08:30:00+02:00,2026-06-04,8,30,2,3,6,54.37,60.27,,1.4200000000000017,12.800000000000011,,,303.6382799999992,-5.900000000000006
2026-06-04 06:45:00+00:00,2026-06-04 08:45:00+02:00,2026-06-04,8,45,3,3,6,26.18,45.82,,-0.06999999999999318,6.099999999999994,,,283.38182999999844,-19.64
2026-06-04 07:00:00+00:00,2026-06-04 09:00:00+02:00,2026-06-04,9,0,0,3,6,50.24,49.99,,-7.320000000000007,-10.250000000000014,,,290.77874000000884,0.25
2026-06-04 07:15:00+00:00,2026-06-04 09:15:00+02:00,2026-06-04,9,15,1,3,6,21.95,34.99,,-7.439999999999998,8.760000000000005,,,168.8122000000003,-13.040000000000003
2026-06-04 07:30:00+00:00,2026-06-04 09:30:00+02:00,2026-06-04,9,30,2,3,6,7.73,20.54,,4.920000000000002,4.920000000000002,,,25.990090000006603,-12.809999999999999
2026-06-04 07:45:00+00:00,2026-06-04 09:45:00+02:00,2026-06-04,9,45,3,3,6,0.84,9.76,,-3.200000000000003,4.740000000000009,,,-152.82852000000275,-8.92
2026-06-04 08:00:00+00:00,2026-06-04 10:00:00+02:00,2026-06-04,10,0,0,3,6,12.97,14.14,,-1.8000000000000007,3.8100000000000023,,,-303.028449999998,-1.17
2026-06-04 08:15:00+00:00,2026-06-04 10:15:00+02:00,2026-06-04,10,15,1,3,6,-0.02,5.0,,-1.6199999999999997,-5.030000000000001,,,-315.78259999999864,-5.02
2026-06-04 08:30:00+00:00,2026-06-04 10:30:00+02:00,2026-06-04,10,30,2,3,6,-6.0,0.02,,-2.05,16.0,,,-228.98309000000154,-6.02
2026-06-04 08:45:00+00:00,2026-06-04 10:45:00+02:00,2026-06-04,10,45,3,3,6,-9.97,0.0,,-0.01,20.650000000000006,,,-103.30693999999494,-9.97
2026-06-04 09:00:00+00:00,2026-06-04 11:00:00+02:00,2026-06-04,11,0,0,3,6,-0.5,4.26,,-4.029999999999987,-5.930000000000007,,,-89.07544000000053,-4.76
2026-06-04 09:15:00+00:00,2026-06-04 11:15:00+02:00,2026-06-04,11,15,1,3,6,-6.0,1.75,,-3.3299999999999996,25.22,,,-90.52068999999756,-7.75
2026-06-04 09:30:00+00:00,2026-06-04 11:30:00+02:00,2026-06-04,11,30,2,3,6,-4.72,0.46,,0.8,46.61,,,12.149949999991804,-5.18
2026-06-04 09:45:00+00:00,2026-06-04 11:45:00+02:00,2026-06-04,11,45,3,3,6,2.32,-0.01,,6.3,39.50999999999999,,,152.18931000000157,2.3299999999999996
2026-06-04 10:00:00+00:00,2026-06-04 12:00:00+02:00,2026-06-04,12,0,0,3,6,0.0,5.6,,-4.31,42.650000000000006,,,90.4974000000002,-5.6
2026-06-04 10:15:00+00:00,2026-06-04 12:15:00+02:00,2026-06-04,12,15,1,3,6,-0.01,-1.82,,2.799999999999997,34.07,,,-11.992379999996047,1.81
2026-06-04 10:30:00+00:00,2026-06-04 12:30:00+02:00,2026-06-04,12,30,2,3,6,0.0,2.5,,3.35,-1.759999999999998,,,-29.616439999997965,-2.5
2026-06-04 10:45:00+00:00,2026-06-04 12:45:00+02:00,2026-06-04,12,45,3,3,6,4.99,-3.4,,5.300000000000001,21.959999999999997,,,-38.25658000000112,8.39
2026-06-04 11:00:00+00:00,2026-06-04 13:00:00+02:00,2026-06-04,13,0,0,3,6,5.0,0.4,,1.0999999999999996,1.769999999999996,,,-5.262890000005427,4.6
2026-06-04 11:15:00+00:00,2026-06-04 13:15:00+02:00,2026-06-04,13,15,1,3,6,3.07,-0.05,,1.9300000000000068,5.350000000000001,,,-6.586610000005749,3.1199999999999997
2026-06-04 11:30:00+00:00,2026-06-04 13:30:00+02:00,2026-06-04,13,30,2,3,6,1.99,0.5,,-3.03,0.0899999999999963,,,160.5631799999901,1.49
2026-06-04 11:45:00+00:00,2026-06-04 13:45:00+02:00,2026-06-04,13,45,3,3,6,4.94,-0.08,,-3.07,7.670000000000002,,,313.8429000000033,5.0200000000000005
2026-06-04 12:00:00+00:00,2026-06-04 14:00:00+02:00,2026-06-04,14,0,0,3,6,3.95,-5.01,,-1.4499999999999993,-1.4499999999999993,,,786.7682599999971,8.96
2026-06-04 12:15:00+00:00,2026-06-04 14:15:00+02:00,2026-06-04,14,15,1,3,6,3.0,-0.01,,-1.65,-3.020000000000003,,,894.0105999999942,3.01
2026-06-04 12:30:00+00:00,2026-06-04 14:30:00+02:00,2026-06-04,14,30,2,3,6,6.37,-0.04,,-2.6399999999999997,-5.350000000000001,,,896.1760700000013,6.41
2026-06-04 12:45:00+00:00,2026-06-04 14:45:00+02:00,2026-06-04,14,45,3,3,6,3.99,-0.01,,-3.99,-12.71,,,847.5172700000039,4.0
2026-06-04 13:00:00+00:00,2026-06-04 15:00:00+02:00,2026-06-04,15,0,0,3,6,4.0,-3.89,,6.859999999999999,-28.59,,,803.7209799999982,7.890000000000001
2026-06-04 13:15:00+00:00,2026-06-04 15:15:00+02:00,2026-06-04,15,15,1,3,6,3.99,0.0,,-2.4,-25.810000000000002,,,737.4800299999988,3.99
2026-06-04 13:30:00+00:00,2026-06-04 15:30:00+02:00,2026-06-04,15,30,2,3,6,6.43,11.8,,-2.519999999999996,-17.98,,,667.110090000002,-5.370000000000001
2026-06-04 13:45:00+00:00,2026-06-04 15:45:00+02:00,2026-06-04,15,45,3,3,6,9.51,6.45,,-7.54,-36.3,,,597.4316099999924,3.0599999999999996
2026-06-04 14:00:00+00:00,2026-06-04 16:00:00+02:00,2026-06-04,16,0,0,3,6,10.39,6.3,,3.91,-6.849999999999994,,,519.2232199999999,4.090000000000001
2026-06-04 14:15:00+00:00,2026-06-04 16:15:00+02:00,2026-06-04,16,15,1,3,6,17.31,14.67,,-0.44999999999999996,-10.659999999999997,,,450.4997599999988,2.639999999999999
2026-06-04 14:30:00+00:00,2026-06-04 16:30:00+02:00,2026-06-04,16,30,2,3,6,34.25,34.98,,-2.969999999999999,-28.97,,,358.6220699999976,-0.7299999999999969
2026-06-04 14:45:00+00:00,2026-06-04 16:45:00+02:00,2026-06-04,16,45,3,3,6,50.89,24.99,,-0.5499999999999972,-16.290000000000006,,,259.4397300000019,25.900000000000002
2026-06-04 15:00:00+00:00,2026-06-04 17:00:00+02:00,2026-06-04,17,0,0,3,6,21.05,37.06,,-1.5500000000000114,2.1599999999999966,,,175.76310999999623,-16.01
2026-06-04 15:15:00+00:00,2026-06-04 17:15:00+02:00,2026-06-04,17,15,1,3,6,28.03,62.0,,-5.560000000000002,-15.22999999999999,,,155.4525700000013,-33.97
2026-06-04 15:30:00+00:00,2026-06-04 17:30:00+02:00,2026-06-04,17,30,2,3,6,65.63,84.13,,-3.1899999999999977,-16.35000000000001,,,118.30767000000196,-18.5
2026-06-04 15:45:00+00:00,2026-06-04 17:45:00+02:00,2026-06-04,17,45,3,3,6,87.48,98.73,,-7.119999999999976,-7.219999999999999,,,-1.4671899999993911,-11.25
2026-06-04 16:00:00+00:00,2026-06-04 18:00:00+02:00,2026-06-04,18,0,0,3,6,69.39,74.4,,3.259999999999991,3.799999999999997,,,-35.53418000000238,-5.010000000000005
2026-06-04 16:15:00+00:00,2026-06-04 18:15:00+02:00,2026-06-04,18,15,1,3,6,80.24,91.71,,-6.47999999999999,-6.47999999999999,,,-68.84182999999757,-11.469999999999999
2026-06-04 16:30:00+00:00,2026-06-04 18:30:00+02:00,2026-06-04,18,30,2,3,6,92.89,102.14,,-4.050000000000011,-8.5,,,-97.79024000000209,-9.25
2026-06-04 16:45:00+00:00,2026-06-04 18:45:00+02:00,2026-06-04,18,45,3,3,6,104.1,117.29,,-7.6299999999999955,-10.02000000000001,,,-132.76087999999436,-13.190000000000012
2026-06-04 17:00:00+00:00,2026-06-04 19:00:00+02:00,2026-06-04,19,0,0,3,6,95.04,110.05,,-8.209999999999994,-9.809999999999988,,,-158.15847999999824,-15.009999999999991
2026-06-04 17:15:00+00:00,2026-06-04 19:15:00+02:00,2026-06-04,19,15,1,3,6,101.23,110.54,,-8.990000000000009,-9.009999999999991,,,-173.68134999999893,-9.310000000000002
2026-06-04 17:30:00+00:00,2026-06-04 19:30:00+02:00,2026-06-04,19,30,2,3,6,110.81,113.1,,-15.110000000000014,3.0999999999999943,,,-292.827870000001,-2.289999999999992
2026-06-04 17:45:00+00:00,2026-06-04 19:45:00+02:00,2026-06-04,19,45,3,3,6,118.16,117.72,,-10.009999999999991,-10.009999999999991,,,-580.2411199999915,0.4399999999999977
2026-06-04 18:00:00+00:00,2026-06-04 20:00:00+02:00,2026-06-04,20,0,0,3,6,111.7,114.27,,-6.670000000000016,-6.670000000000016,,,-740.8486600000033,-2.569999999999993
2026-06-04 18:15:00+00:00,2026-06-04 20:15:00+02:00,2026-06-04,20,15,1,3,6,118.14,112.21,,-7.810000000000002,-7.810000000000002,,,-820.8472600000023,5.930000000000007
2026-06-04 18:30:00+00:00,2026-06-04 20:30:00+02:00,2026-06-04,20,30,2,3,6,118.59,117.0,,-5.349999999999994,6.110000000000014,,,-775.7566299999962,1.5900000000000034
2026-06-04 18:45:00+00:00,2026-06-04 20:45:00+02:00,2026-06-04,20,45,3,3,6,118.68,121.3,,-21.150000000000006,-14.189999999999998,,,-731.5436400000035,-2.6199999999999903
2026-06-04 19:00:00+00:00,2026-06-04 21:00:00+02:00,2026-06-04,21,0,0,3,6,115.86,115.92,,-8.990000000000009,-8.990000000000009,,,-656.2445799999987,-0.060000000000002274
2026-06-04 19:15:00+00:00,2026-06-04 21:15:00+02:00,2026-06-04,21,15,1,3,6,113.15,114.35,,-15.629999999999995,-6.1699999999999875,,,-561.751400000001,-1.1999999999999886
2026-06-04 19:30:00+00:00,2026-06-04 21:30:00+02:00,2026-06-04,21,30,2,3,6,115.94,111.23,,-8.75,-8.75,,,-457.7416799999992,4.709999999999994
2026-06-04 19:45:00+00:00,2026-06-04 21:45:00+02:00,2026-06-04,21,45,3,3,6,106.78,101.88,,-16.799999999999997,-16.799999999999997,,,-363.5520200000028,4.900000000000006
2026-06-04 20:00:00+00:00,2026-06-04 22:00:00+02:00,2026-06-04,22,0,0,3,6,119.77,116.0,,-3.6200000000000045,-3.6200000000000045,,,-280.4658599999966,3.769999999999996
2026-06-04 20:15:00+00:00,2026-06-04 22:15:00+02:00,2026-06-04,22,15,1,3,6,115.93,108.9,,-1.6200000000000045,-1.6200000000000045,,,-210.7560900000026,7.030000000000001
2026-06-04 20:30:00+00:00,2026-06-04 22:30:00+02:00,2026-06-04,22,30,2,3,6,110.88,102.75,,-6.449999999999989,-26.689999999999998,,,-141.74693000000116,8.129999999999995
2026-06-04 20:45:00+00:00,2026-06-04 22:45:00+02:00,2026-06-04,22,45,3,3,6,102.07,97.56,,-6.450000000000017,-15.700000000000003,,,-85.68820000000414,4.509999999999991
2026-06-04 21:00:00+00:00,2026-06-04 23:00:00+02:00,2026-06-04,23,0,0,3,6,100.36,95.0,,0.07999999999998408,-29.28,,,-43.85179000000062,5.359999999999999
2026-06-04 21:15:00+00:00,2026-06-04 23:15:00+02:00,2026-06-04,23,15,1,3,6,100.0,91.54,,0.9000000000000057,0.7000000000000028,,,-49.01734999999462,8.459999999999994
2026-06-04 21:30:00+00:00,2026-06-04 23:30:00+02:00,2026-06-04,23,30,2,3,6,90.24,99.31,,-0.18999999999999773,8.329999999999998,,,-60.96166000000085,-9.070000000000007
2026-06-04 21:45:00+00:00,2026-06-04 23:45:00+02:00,2026-06-04,23,45,3,3,6,87.75,90.21,,-0.14000000000000057,10.370000000000005,,,-71.64538000000175,-2.4599999999999937
2026-06-04 22:00:00+00:00,2026-06-05 00:00:00+02:00,2026-06-05,0,0,0,4,6,123.74,93.68,,-6.3799999999999955,-20.099999999999994,,,59.658909999998286,30.059999999999988
2026-06-04 22:15:00+00:00,2026-06-05 00:15:00+02:00,2026-06-05,0,15,1,4,6,109.5,80.73,,-2.0250000000000057,-21.689999999999998,,,56.31900999999925,28.769999999999996
2026-06-04 22:30:00+00:00,2026-06-05 00:30:00+02:00,2026-06-05,0,30,2,4,6,105.64,78.88,,-2.3100000000000023,-26.769999999999996,,,62.08002000000124,26.760000000000005
2026-06-04 22:45:00+00:00,2026-06-05 00:45:00+02:00,2026-06-05,0,45,3,4,6,98.14,74.99,,-2.8900000000000006,-39.169999999999995,,,22.89760000000024,23.150000000000006
2026-06-04 23:00:00+00:00,2026-06-05 01:00:00+02:00,2026-06-05,1,0,0,4,6,106.32,82.11,,1.2649999999999864,-17.039999999999992,,,165.60431999999855,24.209999999999994
2026-06-04 23:15:00+00:00,2026-06-05 01:15:00+02:00,2026-06-05,1,15,1,4,6,105.99,79.21,,0.6149999999999949,-21.480000000000004,,,161.11153000000195,26.78
2026-06-04 23:30:00+00:00,2026-06-05 01:30:00+02:00,2026-06-05,1,30,2,4,6,104.99,73.97,,-1.6899999999999906,-30.22,,,261.39308000000165,31.019999999999996
2026-06-04 23:45:00+00:00,2026-06-05 01:45:00+02:00,2026-06-05,1,45,3,4,6,103.91,75.0,,-5.57,-31.07,,,324.74667999999656,28.909999999999997
2026-06-05 00:00:00+00:00,2026-06-05 02:00:00+02:00,2026-06-05,2,0,0,4,6,104.27,72.4,,0.1250000000000142,-27.96999999999999,,,315.55918000000383,31.86999999999999
2026-06-05 00:15:00+00:00,2026-06-05 02:15:00+02:00,2026-06-05,2,15,1,4,6,97.23,71.54,,-0.3749999999999929,-25.21,,,379.3684399999984,25.689999999999998
2026-06-05 00:30:00+00:00,2026-06-05 02:30:00+02:00,2026-06-05,2,30,2,4,6,106.41,86.5,,-0.9699999999999989,-25.549999999999997,,,399.46886999999697,19.909999999999997
2026-06-05 00:45:00+00:00,2026-06-05 02:45:00+02:00,2026-06-05,2,45,3,4,6,106.62,91.39,,-1.414999999999992,-32.72,,,384.9175800000012,15.230000000000004
2026-06-05 01:00:00+00:00,2026-06-05 03:00:00+02:00,2026-06-05,3,0,0,4,6,105.94,72.2,,-2.1600000000000037,-26.930000000000007,,,157.41215999999986,33.739999999999995
2026-06-05 01:15:00+00:00,2026-06-05 03:15:00+02:00,2026-06-05,3,15,1,4,6,102.92,75.0,,0.36999999999999744,-28.990000000000002,,,146.35570000000007,27.92
2026-06-05 01:30:00+00:00,2026-06-05 03:30:00+02:00,2026-06-05,3,30,2,4,6,104.94,82.8,,-1.4550000000000054,-31.96,,,107.13716999999451,22.14
2026-06-05 01:45:00+00:00,2026-06-05 03:45:00+02:00,2026-06-05,3,45,3,4,6,108.2,76.81,,-1.5850000000000009,-33.36,,,82.18411999999807,31.39
2026-06-05 02:00:00+00:00,2026-06-05 04:00:00+02:00,2026-06-05,4,0,0,4,6,105.25,80.9,,-2.0600000000000023,-29.479999999999997,,,22.155009999994945,24.349999999999994
2026-06-05 02:15:00+00:00,2026-06-05 04:15:00+02:00,2026-06-05,4,15,1,4,6,105.97,86.8,,1.4400000000000048,-31.190000000000005,,,-39.127809999998135,19.17
2026-06-05 02:30:00+00:00,2026-06-05 04:30:00+02:00,2026-06-05,4,30,2,4,6,109.99,91.81,,-0.980000000000004,-32.77,,,-80.82851999999548,18.179999999999993
2026-06-05 02:45:00+00:00,2026-06-05 04:45:00+02:00,2026-06-05,4,45,3,4,6,114.26,99.82,,-0.014999999999993463,-31.990000000000002,,,-70.62234999999782,14.440000000000012
2026-06-05 03:00:00+00:00,2026-06-05 05:00:00+02:00,2026-06-05,5,0,0,4,6,106.26,89.99,,-0.5550000000000068,-37.690000000000005,,,-19.74648000000161,16.27000000000001
2026-06-05 03:15:00+00:00,2026-06-05 05:15:00+02:00,2026-06-05,5,15,1,4,6,107.58,93.1,,0.7250000000000014,-40.36,,,9.041949999998906,14.480000000000004
2026-06-05 03:30:00+00:00,2026-06-05 05:30:00+02:00,2026-06-05,5,30,2,4,6,111.66,94.2,,0.4299999999999997,-44.24999999999999,,,-38.37317999999868,17.459999999999994
2026-06-05 03:45:00+00:00,2026-06-05 05:45:00+02:00,2026-06-05,5,45,3,4,6,125.07,108.53,,0.1699999999999875,-38.99,,,-120.56547999999748,16.539999999999992
2026-06-05 04:00:00+00:00,2026-06-05 06:00:00+02:00,2026-06-05,6,0,0,4,6,122.66,114.19,,-1.0350000000000037,-36.86,,,127.29965000000084,8.469999999999999
2026-06-05 04:15:00+00:00,2026-06-05 06:15:00+02:00,2026-06-05,6,15,1,4,6,121.47,113.08,,-6.82,-35.95,,,115.8715499999962,8.39
2026-06-05 04:30:00+00:00,2026-06-05 06:30:00+02:00,2026-06-05,6,30,2,4,6,124.67,117.7,,-2.5,-23.339999999999996,,,-13.207590000001801,6.969999999999999
2026-06-05 04:45:00+00:00,2026-06-05 06:45:00+02:00,2026-06-05,6,45,3,4,6,123.16,115.12,,-6.079999999999998,-36.18,,,156.9007399999973,8.039999999999992
2026-06-05 05:00:00+00:00,2026-06-05 07:00:00+02:00,2026-06-05,7,0,0,4,6,131.66,126.11,,-1.1599999999999966,-16.099999999999994,,,203.96515999999974,5.549999999999997
2026-06-05 05:15:00+00:00,2026-06-05 07:15:00+02:00,2026-06-05,7,15,1,4,6,128.24,126.41,,-3.760000000000005,-11.260000000000005,,,242.7427699999971,1.8300000000000125
2026-06-05 05:30:00+00:00,2026-06-05 07:30:00+02:00,2026-06-05,7,30,2,4,6,123.06,115.0,,-2.4549999999999983,-14.060000000000002,,,192.89751999999862,8.060000000000002
2026-06-05 05:45:00+00:00,2026-06-05 07:45:00+02:00,2026-06-05,7,45,3,4,6,115.27,112.36,,-3.7650000000000006,-23.400000000000006,,,-86.64428999999654,2.9099999999999966
2026-06-05 06:00:00+00:00,2026-06-05 08:00:00+02:00,2026-06-05,8,0,0,4,6,127.73,121.68,,-4.535000000000011,-22.38000000000001,,,-214.27274000000034,6.049999999999997
2026-06-05 06:15:00+00:00,2026-06-05 08:15:00+02:00,2026-06-05,8,15,1,4,6,117.97,115.9,,-2.260000000000005,-6.320000000000007,,,-178.76747999999498,2.069999999999993
2026-06-05 06:30:00+00:00,2026-06-05 08:30:00+02:00,2026-06-05,8,30,2,4,6,116.67,110.0,,-2.240000000000002,-5.900000000000006,,,-250.6905900000056,6.670000000000002
2026-06-05 06:45:00+00:00,2026-06-05 08:45:00+02:00,2026-06-05,8,45,3,4,6,105.94,95.0,,-0.10999999999999943,-19.64,,,-91.64751000000979,10.939999999999998
2026-06-05 07:00:00+00:00,2026-06-05 09:00:00+02:00,2026-06-05,9,0,0,4,6,120.01,113.3,,-4.305000000000007,0.25,,,-24.394420000004175,6.710000000000008
2026-06-05 07:15:00+00:00,2026-06-05 09:15:00+02:00,2026-06-05,9,15,1,4,6,112.0,99.99,,-7.709999999999994,-13.040000000000003,,,91.98595000000205,12.010000000000005
2026-06-05 07:30:00+00:00,2026-06-05 09:30:00+02:00,2026-06-05,9,30,2,4,6,97.54,85.0,,1.6950000000000003,-12.809999999999999,,,25.990090000006603,12.540000000000006
2026-06-05 07:45:00+00:00,2026-06-05 09:45:00+02:00,2026-06-05,9,45,3,4,6,80.91,73.53,,-4.285000000000004,-8.92,,,-152.82852000000275,7.3799999999999955
2026-06-05 08:00:00+00:00,2026-06-05 10:00:00+02:00,2026-06-05,10,0,0,4,6,104.73,84.53,,-1.4850000000000003,-1.17,,,-303.028449999998,20.200000000000003
2026-06-05 08:15:00+00:00,2026-06-05 10:15:00+02:00,2026-06-05,10,15,1,4,6,88.97,65.0,,-2.95,-5.02,,,-315.78259999999864,23.97
2026-06-05 08:30:00+00:00,2026-06-05 10:30:00+02:00,2026-06-05,10,30,2,4,6,77.51,75.66,,-4.035,-6.02,,,-228.98309000000154,1.8500000000000085
2026-06-05 08:45:00+00:00,2026-06-05 10:45:00+02:00,2026-06-05,10,45,3,4,6,72.37,71.08,,-1.9899999999999993,-9.97,,,-103.30693999999494,1.2900000000000063
2026-06-05 09:00:00+00:00,2026-06-05 11:00:00+02:00,2026-06-05,11,0,0,4,6,84.88,81.91,,-4.394999999999993,-4.76,,,-26.14878999999928,2.969999999999999
2026-06-05 09:15:00+00:00,2026-06-05 11:15:00+02:00,2026-06-05,11,15,1,4,6,80.54,44.99,,-3.5149999999999997,-7.75,,,-10.4750800000038,35.550000000000004
2026-06-05 09:30:00+00:00,2026-06-05 11:30:00+02:00,2026-06-05,11,30,2,4,6,70.6,44.36,,-1.3049999999999997,-5.18,,,13.235389999994368,26.239999999999995
2026-06-05 09:45:00+00:00,2026-06-05 11:45:00+02:00,2026-06-05,11,45,3,4,6,65.57,35.0,,4.79,2.3299999999999996,,,152.18931000000157,30.569999999999993
2026-06-05 10:00:00+00:00,2026-06-05 12:00:00+02:00,2026-06-05,12,0,0,4,6,65.88,39.1,,-4.955,-5.6,,,253.25394000000233,26.779999999999994
