timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida1_minus_da_spread_eur_mwh,da_price_eur_mwh,ida1_price_eur_mwh_rolling_mean_7d_same_local_qh,ida1_price_eur_mwh_lag_1d_same_local_qh,ida1_price_eur_mwh_rolling_median_3d_same_local_qh,da_price_eur_mwh_rolling_median_14d_same_local_qh,ida1_price_eur_mwh_rolling_median_28d_same_local_qh,load_forecast_da_mw_lag_7d_same_local_qh,residual_load_forecast_da_mw_lag_1d_same_local_qh,ida1_price_eur_mwh
2026-05-31 00:00:00+00:00,2026-05-31 02:00:00+02:00,2026-05-31,2,0,0,6,5,-2.009999999999991,129.29,,125.87,,125.345,117.02000000000001,36511.355584,28090.202277999997,127.28
2026-05-31 00:15:00+00:00,2026-05-31 02:15:00+02:00,2026-05-31,2,15,1,6,5,-1.8700000000000045,128.47,,123.59,,124.61500000000001,117.52,36155.012769,27838.718345,126.6
2026-05-31 00:30:00+00:00,2026-05-31 02:30:00+02:00,2026-05-31,2,30,2,6,5,-2.1500000000000057,128.65,,123.4,,126.49000000000001,117.27,35905.356744,27646.204443000002,126.5
2026-05-31 00:45:00+00:00,2026-05-31 02:45:00+02:00,2026-05-31,2,45,3,6,5,2.8100000000000023,122.5,,119.89,,125.16,116.94,35664.499671,27565.750819999997,125.31
2026-05-31 01:00:00+00:00,2026-05-31 03:00:00+02:00,2026-05-31,3,0,0,6,5,-2.8800000000000097,127.79,,121.92,,122.995,117.32,35655.232274,27546.678053000003,124.91
2026-05-31 01:15:00+00:00,2026-05-31 03:15:00+02:00,2026-05-31,3,15,1,6,5,3.75,121.7,,119.11,,124.52,117.125,35523.030805,27464.633167,125.45
2026-05-31 01:30:00+00:00,2026-05-31 03:30:00+02:00,2026-05-31,3,30,2,6,5,-1.0600000000000023,127.79,,119.88,,125.735,115.78,35413.054718,27347.66003,126.73
2026-05-31 01:45:00+00:00,2026-05-31 03:45:00+02:00,2026-05-31,3,45,3,6,5,0.5600000000000023,126.57,,119.84,,121.32,116.08,35378.623032,27279.198544,127.13
2026-05-31 02:00:00+00:00,2026-05-31 04:00:00+02:00,2026-05-31,4,0,0,6,5,-0.5099999999999909,127.8,,122.4,,124.3,116.595,35408.896462,27398.467193999997,127.29
2026-05-31 02:15:00+00:00,2026-05-31 04:15:00+02:00,2026-05-31,4,15,1,6,5,0.6900000000000119,126.6,,124.31,,124.0,117.52000000000001,35383.223827,27461.498378999997,127.29
2026-05-31 02:30:00+00:00,2026-05-31 04:30:00+02:00,2026-05-31,4,30,2,6,5,-1.7000000000000028,127.8,,126.36,,124.86,118.16,35429.430136,27689.746655999996,126.1
2026-05-31 02:45:00+00:00,2026-05-31 04:45:00+02:00,2026-05-31,4,45,3,6,5,1.2600000000000051,124.6,,126.99,,125.88,118.905,35325.240904,27836.735591999997,125.86
2026-05-31 03:00:00+00:00,2026-05-31 05:00:00+02:00,2026-05-31,5,0,0,6,5,-2.7700000000000102,128.99,,127.26,,125.63999999999999,117.045,35585.295026,28161.461195,126.22
2026-05-31 03:15:00+00:00,2026-05-31 05:15:00+02:00,2026-05-31,5,15,1,6,5,-3.960000000000008,126.7,,125.9,,124.775,119.78,35164.072295,28038.227163999996,122.74
2026-05-31 03:30:00+00:00,2026-05-31 05:30:00+02:00,2026-05-31,5,30,2,6,5,-1.6099999999999994,122.76,,125.6,,130.495,122.805,35825.088207,28108.840712000005,121.15
2026-05-31 03:45:00+00:00,2026-05-31 05:45:00+02:00,2026-05-31,5,45,3,6,5,5.400000000000006,117.0,,125.24,,132.575,125.71000000000001,35828.573298,28926.40597,122.4
2026-05-31 04:00:00+00:00,2026-05-31 06:00:00+02:00,2026-05-31,6,0,0,6,5,5.900000000000006,121.1,,124.36,,133.57,124.69,36547.670401,29466.160390999998,127.0
2026-05-31 04:15:00+00:00,2026-05-31 06:15:00+02:00,2026-05-31,6,15,1,6,5,3.6700000000000017,121.33,,119.94,,137.57,128.51,35458.459339,27742.783585,125.0
2026-05-31 04:30:00+00:00,2026-05-31 06:30:00+02:00,2026-05-31,6,30,2,6,5,2.9200000000000017,112.08,,114.72,,144.57999999999998,130.82,36123.390001,27330.423918999997,115.0
2026-05-31 04:45:00+00:00,2026-05-31 06:45:00+02:00,2026-05-31,6,45,3,6,5,3.700000000000003,105.07,,111.33,,132.79,128.34,36529.450518,26924.508142000002,108.77
2026-05-31 05:00:00+00:00,2026-05-31 07:00:00+02:00,2026-05-31,7,0,0,6,5,0.5600000000000023,111.87,,117.23,,145.0,132.22,37008.504224,26318.488966999998,112.43
2026-05-31 05:15:00+00:00,2026-05-31 07:15:00+02:00,2026-05-31,7,15,1,6,5,-8.560000000000002,111.04,,112.03,,133.62,129.7,37750.123573,25541.535860999997,102.48
2026-05-31 05:30:00+00:00,2026-05-31 07:30:00+02:00,2026-05-31,7,30,2,6,5,-3.0999999999999943,100.3,,107.4,,129.35,126.49000000000001,38708.153248,24780.923011,97.2
2026-05-31 05:45:00+00:00,2026-05-31 07:45:00+02:00,2026-05-31,7,45,3,6,5,1.4300000000000068,85.41,,99.22,,113.46000000000001,114.80000000000001,39271.135932,23721.393691999998,86.84
2026-05-31 06:00:00+00:00,2026-05-31 08:00:00+02:00,2026-05-31,8,0,0,6,5,-0.6899999999999977,106.1,,112.15,,139.11,130.595,40238.707107,22039.483901000003,105.41
2026-05-31 06:15:00+00:00,2026-05-31 08:15:00+02:00,2026-05-31,8,15,1,6,5,10.100000000000009,87.3,,101.67,,123.65,119.715,41269.04987,20459.475089,97.4
2026-05-31 06:30:00+00:00,2026-05-31 08:30:00+02:00,2026-05-31,8,30,2,6,5,11.590000000000003,75.22,,87.72,,107.08500000000001,112.11,42243.15597,18782.542404,86.81
2026-05-31 06:45:00+00:00,2026-05-31 08:45:00+02:00,2026-05-31,8,45,3,6,5,20.580000000000005,60.1,,61.23,,90.6,96.045,42953.666381,17084.2321,80.68
2026-05-31 07:00:00+00:00,2026-05-31 09:00:00+02:00,2026-05-31,9,0,0,6,5,5.489999999999995,77.89,,74.58,,112.47,114.15,43359.179422,14629.005074,83.38
2026-05-31 07:15:00+00:00,2026-05-31 09:15:00+02:00,2026-05-31,9,15,1,6,5,32.59,35.0,,43.26,,87.66,96.04,44348.902083,12661.77723,67.59
2026-05-31 07:30:00+00:00,2026-05-31 09:30:00+02:00,2026-05-31,9,30,2,6,5,30.499999999999996,23.87,,23.58,,65.05,94.60499999999999,44834.611404,11043.506733000002,54.37
2026-05-31 07:45:00+00:00,2026-05-31 09:45:00+02:00,2026-05-31,9,45,3,6,5,12.530000000000001,23.9,,13.69,,30.805,81.8,45430.332511,9602.265659999997,36.43
2026-05-31 08:00:00+00:00,2026-05-31 10:00:00+02:00,2026-05-31,10,0,0,6,5,6.140000000000004,26.2,,23.0,,35.595,89.325,45479.779359,7593.768126999996,32.34
2026-05-31 08:15:00+00:00,2026-05-31 10:15:00+02:00,2026-05-31,10,15,1,6,5,5.750000000000001,4.06,,13.61,,15.65,81.9,45893.725832,6140.279399999999,9.81
2026-05-31 08:30:00+00:00,2026-05-31 10:30:00+02:00,2026-05-31,10,30,2,6,5,-0.75,7.3,,1.95,,11.71,71.715,46032.050434,4743.859285000006,6.55
2026-05-31 08:45:00+00:00,2026-05-31 10:45:00+02:00,2026-05-31,10,45,3,6,5,5.58,0.0,,1.0,,5.055,64.45,46341.072408,3461.6398199999967,5.58
2026-05-31 09:00:00+00:00,2026-05-31 11:00:00+02:00,2026-05-31,11,0,0,6,5,-4.799999999999999,9.2,,1.0,,9.625,71.6,46229.135547,2118.0979730000035,4.4
2026-05-31 09:15:00+00:00,2026-05-31 11:15:00+02:00,2026-05-31,11,15,1,6,5,-0.5999999999999996,3.26,,0.0,,4.195,63.75,46460.76303,736.1174540000065,2.66
2026-05-31 09:30:00+00:00,2026-05-31 11:30:00+02:00,2026-05-31,11,30,2,6,5,-0.7799999999999998,3.4,,1.0,,0.645,55.644999999999996,46674.90579,-490.8694400000022,2.62
2026-05-31 09:45:00+00:00,2026-05-31 11:45:00+02:00,2026-05-31,11,45,3,6,5,3.29,-3.29,,0.84,,-0.85,50.075,46594.864702,-1303.4449440000026,0.0
2026-05-31 10:00:00+00:00,2026-05-31 12:00:00+02:00,2026-05-31,12,0,0,6,5,-10.42,10.43,,0.0,,2.705,55.475,46294.007669,-2641.0361709999997,0.01
2026-05-31 10:15:00+00:00,2026-05-31 12:15:00+02:00,2026-05-31,12,15,1,6,5,-1.8,1.8,,0.0,,0.105,48.754999999999995,46004.325424,-3642.511262999993,0.0
2026-05-31 10:30:00+00:00,2026-05-31 12:30:00+02:00,2026-05-31,12,30,2,6,5,7.88,-0.01,,0.0,,1.495,41.224999999999994,45880.163007,-4239.582629000004,7.87
2026-05-31 10:45:00+00:00,2026-05-31 12:45:00+02:00,2026-05-31,12,45,3,6,5,8.190000000000001,-4.11,,0.0,,1.33,38.08,45692.355571,-4799.9244460000045,4.08
2026-05-31 11:00:00+00:00,2026-05-31 13:00:00+02:00,2026-05-31,13,0,0,6,5,0.87,-0.03,,0.0,,-1.22,38.015,44967.988297,-5661.885934999998,0.84
2026-05-31 11:15:00+00:00,2026-05-31 13:15:00+02:00,2026-05-31,13,15,1,6,5,-0.69,0.73,,0.0,,-0.02,32.335,44621.133966,-6024.6905740000075,0.04
2026-05-31 11:30:00+00:00,2026-05-31 13:30:00+02:00,2026-05-31,13,30,2,6,5,-3.03,3.03,,0.0,,0.905,29.02,44243.3934,-6005.402575,0.0
2026-05-31 11:45:00+00:00,2026-05-31 13:45:00+02:00,2026-05-31,13,45,3,6,5,-3.07,3.07,,0.0,,0.1,25.89,43834.749557,-6189.543409999998,0.0
2026-05-31 12:00:00+00:00,2026-05-31 14:00:00+02:00,2026-05-31,14,0,0,6,5,4.17,-4.11,,0.0,,-1.17,27.08,43619.887544,-6179.716971999995,0.06
2026-05-31 12:15:00+00:00,2026-05-31 14:15:00+02:00,2026-05-31,14,15,1,6,5,-1.65,1.7,,0.0,,0.49000000000000005,26.42,43287.293553,-5978.762709000002,0.05
2026-05-31 12:30:00+00:00,2026-05-31 14:30:00+02:00,2026-05-31,14,30,2,6,5,-2.46,3.67,,0.0,,-0.09,30.875,42873.882299,-5826.165756999995,1.21
2026-05-31 12:45:00+00:00,2026-05-31 14:45:00+02:00,2026-05-31,14,45,3,6,5,-2.91,6.9,,0.0,,0.275,35.075,42470.789903,-5301.752701999998,3.99
2026-05-31 13:00:00+00:00,2026-05-31 15:00:00+02:00,2026-05-31,15,0,0,6,5,9.14,-7.79,,0.0,,-0.435,29.015,42649.328792,-4520.039227999994,1.35
2026-05-31 13:15:00+00:00,2026-05-31 15:15:00+02:00,2026-05-31,15,15,1,6,5,-2.9,2.4,,0.0,,2.685,39.754999999999995,42329.920213,-3687.8515439999974,-0.5
2026-05-31 13:30:00+00:00,2026-05-31 15:30:00+02:00,2026-05-31,15,30,2,6,5,-8.9,8.9,,0.37,,5.585,49.39,41929.155805,-2935.672406999998,0.0
2026-05-31 13:45:00+00:00,2026-05-31 15:45:00+02:00,2026-05-31,15,45,3,6,5,-12.74,12.75,,-0.01,,13.625,60.239999999999995,41629.088425,-1557.9963789999965,0.01
2026-05-31 14:00:00+00:00,2026-05-31 16:00:00+02:00,2026-05-31,16,0,0,6,5,11.24,-0.23,,-1.31,,8.89,49.05,42112.942673,-38.86178099999961,11.01
2026-05-31 14:15:00+00:00,2026-05-31 16:15:00+02:00,2026-05-31,16,15,1,6,5,10.899999999999999,28.1,,4.87,,18.17,67.025,41962.902413,1168.0207440000013,39.0
2026-05-31 14:30:00+00:00,2026-05-31 16:30:00+02:00,2026-05-31,16,30,2,6,5,-0.13000000000000256,63.88,,6.76,,59.655,88.005,41943.961091,2902.614830000006,63.75
2026-05-31 14:45:00+00:00,2026-05-31 16:45:00+02:00,2026-05-31,16,45,3,6,5,44.739999999999995,38.56,,18.52,,75.885,93.75999999999999,42389.359274,3910.7013369999986,83.3
2026-05-31 15:00:00+00:00,2026-05-31 17:00:00+02:00,2026-05-31,17,0,0,6,5,1.460000000000008,65.94,,11.62,,66.18,81.535,43317.909526,6368.683318000003,67.4
2026-05-31 15:15:00+00:00,2026-05-31 17:15:00+02:00,2026-05-31,17,15,1,6,5,-4.969999999999999,89.41,,47.92,,87.82499999999999,93.77,42944.531575,8312.225182999995,84.44
2026-05-31 15:30:00+00:00,2026-05-31 17:30:00+02:00,2026-05-31,17,30,2,6,5,3.5799999999999983,104.0,,84.55,,110.475,107.625,42837.306551,11181.962748000005,107.58
2026-05-31 15:45:00+00:00,2026-05-31 17:45:00+02:00,2026-05-31,17,45,3,6,5,0.5100000000000051,120.57,,94.1,,131.36,125.16499999999999,43171.127244,14175.629229999999,121.08
2026-05-31 16:00:00+00:00,2026-05-31 18:00:00+02:00,2026-05-31,18,0,0,6,5,19.690000000000012,92.1,,81.98,,105.285,108.89,43967.249836,17091.502667,111.79
2026-05-31 16:15:00+00:00,2026-05-31 18:15:00+02:00,2026-05-31,18,15,1,6,5,1.980000000000004,119.02,,96.9,,116.19,117.13,44207.056652,20269.576801,121.0
2026-05-31 16:30:00+00:00,2026-05-31 18:30:00+02:00,2026-05-31,18,30,2,6,5,4.210000000000008,136.47,,114.26,,140.5,128.64499999999998,44726.677718,23426.594305000002,140.68
2026-05-31 16:45:00+00:00,2026-05-31 18:45:00+02:00,2026-05-31,18,45,3,6,5,-0.5900000000000034,149.57,,124.92,,153.565,138.82999999999998,44933.354697,26699.267127,148.98
2026-05-31 17:00:00+00:00,2026-05-31 19:00:00+02:00,2026-05-31,19,0,0,6,5,0.22999999999998977,131.77,,124.99,,128.98000000000002,126.13,45692.852553,30003.288543000002,132.0
2026-05-31 17:15:00+00:00,2026-05-31 19:15:00+02:00,2026-05-31,19,15,1,6,5,0.28000000000000114,137.98,,130.68,,145.52,133.5,45285.51391,32430.348079,138.26
2026-05-31 17:30:00+00:00,2026-05-31 19:30:00+02:00,2026-05-31,19,30,2,6,5,-15.080000000000013,160.81,,145.0,,160.05,142.49,45178.741595,34439.409585,145.73
2026-05-31 17:45:00+00:00,2026-05-31 19:45:00+02:00,2026-05-31,19,45,3,6,5,-0.5,150.51,,160.65,,190.35500000000002,154.93,44870.442867,36142.5168,150.01
2026-05-31 18:00:00+00:00,2026-05-31 20:00:00+02:00,2026-05-31,20,0,0,6,5,-3.8700000000000045,144.07,,144.69,,169.275,144.04500000000002,45236.29169,37711.368172,140.2
2026-05-31 18:15:00+00:00,2026-05-31 20:15:00+02:00,2026-05-31,20,15,1,6,5,-3.609999999999985,147.98,,156.15,,167.53,147.76999999999998,45455.985004,38552.856872000004,144.37
2026-05-31 18:30:00+00:00,2026-05-31 20:30:00+02:00,2026-05-31,20,30,2,6,5,-5.849999999999994,157.35,,165.0,,185.38,149.13,45094.229766,39394.300902999996,151.5
2026-05-31 18:45:00+00:00,2026-05-31 20:45:00+02:00,2026-05-31,20,45,3,6,5,-24.47999999999999,179.6,,171.5,,185.96,149.20999999999998,44967.263215,39987.003708000004,155.12
2026-05-31 19:00:00+00:00,2026-05-31 21:00:00+02:00,2026-05-31,21,0,0,6,5,-5.349999999999994,158.51,,175.77,,187.2,155.78500000000003,44785.871499,40259.491658,153.16
2026-05-31 19:15:00+00:00,2026-05-31 21:15:00+02:00,2026-05-31,21,15,1,6,5,-25.840000000000003,178.84,,174.18,,171.29,148.15,44585.037008,40148.10055,153.0
2026-05-31 19:30:00+00:00,2026-05-31 21:30:00+02:00,2026-05-31,21,30,2,6,5,-16.980000000000018,167.4,,171.39,,171.47,140.155,44401.739705,39830.779407999995,150.42
2026-05-31 19:45:00+00:00,2026-05-31 21:45:00+02:00,2026-05-31,21,45,3,6,5,-7.180000000000007,154.8,,161.33,,160.87,132.485,44107.736767,39512.629713,147.62
2026-05-31 20:00:00+00:00,2026-05-31 22:00:00+02:00,2026-05-31,22,0,0,6,5,-2.9499999999999886,162.16,,177.69,,168.31,147.445,43905.622062,39015.626997,159.21
2026-05-31 20:15:00+00:00,2026-05-31 22:15:00+02:00,2026-05-31,22,15,1,6,5,-1.3400000000000034,154.86,,160.01,,158.355,141.18,43617.263446,38592.621202,153.52
2026-05-31 20:30:00+00:00,2026-05-31 22:30:00+02:00,2026-05-31,22,30,2,6,5,-0.19999999999998863,150.94,,155.99,,150.70499999999998,133.79500000000002,43095.744256,38100.080638,150.74
2026-05-31 20:45:00+00:00,2026-05-31 22:45:00+02:00,2026-05-31,22,45,3,6,5,-3.660000000000025,144.55,,149.31,,139.865,125.845,42710.899296,37454.071973000006,140.89
2026-05-31 21:00:00+00:00,2026-05-31 23:00:00+02:00,2026-05-31,23,0,0,6,5,6.97999999999999,151.52,,153.2,,147.385,130.135,42168.114524,36835.583312999996,158.5
2026-05-31 21:15:00+00:00,2026-05-31 23:15:00+02:00,2026-05-31,23,15,1,6,5,-0.5699999999999932,146.95,,143.14,,142.62,126.87,41682.591299,36372.928015,146.38
2026-05-31 21:30:00+00:00,2026-05-31 23:30:00+02:00,2026-05-31,23,30,2,6,5,0.29999999999998295,142.99,,142.39,,138.07,122.245,41176.697819,35925.81365800001,143.29
2026-05-31 21:45:00+00:00,2026-05-31 23:45:00+02:00,2026-05-31,23,45,3,6,5,-0.0800000000000125,139.93,,141.21,,132.865,119.485,40695.221829,35460.951043,139.85
2026-05-31 22:00:00+00:00,2026-06-01 00:00:00+02:00,2026-06-01,0,0,0,0,6,1.8400000000000034,151.03,,145.25,144.235,146.56,130.185,38989.479523,35814.696467999995,152.87
2026-05-31 22:15:00+00:00,2026-06-01 00:15:00+02:00,2026-06-01,0,15,1,0,6,0.700000000000017,141.16,,139.0,137.225,136.68,123.11500000000001,38378.710177,35449.659487,141.86
2026-05-31 22:30:00+00:00,2026-06-01 00:30:00+02:00,2026-06-01,0,30,2,0,6,4.170000000000016,134.7,,134.99,132.5,133.85500000000002,123.935,38066.495771,35135.36613,138.87
2026-05-31 22:45:00+00:00,2026-06-01 00:45:00+02:00,2026-06-01,0,45,3,0,6,0.03999999999999204,133.19,,127.0,125.00999999999999,129.695,121.095,37671.070768,34859.235941,133.23
2026-05-31 23:00:00+00:00,2026-06-01 01:00:00+02:00,2026-06-01,1,0,0,0,6,1.9799999999999898,138.53,,133.66,133.07999999999998,134.245,126.25,37293.178233,34561.278567,140.51
2026-05-31 23:15:00+00:00,2026-06-01 01:15:00+02:00,2026-06-01,1,15,1,0,6,4.920000000000016,128.04,,129.7,128.81,131.055,121.88499999999999,36862.006716,34283.922417,132.96
2026-05-31 23:30:00+00:00,2026-06-01 01:30:00+02:00,2026-06-01,1,30,2,0,6,-4.47999999999999,131.1,,128.43,127.405,127.97,120.36500000000001,36532.29133,34095.416477000006,126.62
2026-05-31 23:45:00+00:00,2026-06-01 01:45:00+02:00,2026-06-01,1,45,3,0,6,-5.340000000000003,127.7,,125.22,125.21000000000001,125.195,119.68,36142.682579,33942.389797,122.36
2026-06-01 00:00:00+00:00,2026-06-01 02:00:00+02:00,2026-06-01,2,0,0,0,6,0.8699999999999903,121.29,,127.28,126.575,126.795,120.21000000000001,35983.946007,33798.548181,122.16
2026-06-01 00:15:00+00:00,2026-06-01 02:15:00+02:00,2026-06-01,2,15,1,0,6,-0.3200000000000074,125.7,,126.6,125.095,125.705,120.39,35807.852231,33495.199366,125.38
2026-06-01 00:30:00+00:00,2026-06-01 02:30:00+02:00,2026-06-01,2,30,2,0,6,1.3599999999999994,124.02,,126.5,124.95,128.315,119.775,35561.281806,33458.46918,125.38
2026-06-01 00:45:00+00:00,2026-06-01 02:45:00+02:00,2026-06-01,2,45,3,0,6,-3.089999999999989,126.46,,125.31,122.6,125.16,118.56,35304.173799,33468.235573000005,123.37
2026-06-01 01:00:00+00:00,2026-06-01 03:00:00+02:00,2026-06-01,3,0,0,0,6,-1.1800000000000068,122.93,,124.91,123.41499999999999,124.485,119.025,35131.24504,33558.765350999995,121.75
2026-06-01 01:15:00+00:00,2026-06-01 03:15:00+02:00,2026-06-01,3,15,1,0,6,1.0999999999999943,120.14,,125.45,122.28,124.52,118.265,35023.688148,33525.869867,121.24
2026-06-01 01:30:00+00:00,2026-06-01 03:30:00+02:00,2026-06-01,3,30,2,0,6,-3.1499999999999915,124.33,,126.73,123.305,126.275,118.22,35042.547386,33546.701393999996,121.18
2026-06-01 01:45:00+00:00,2026-06-01 03:45:00+02:00,2026-06-01,3,45,3,0,6,3.160000000000011,117.74,,127.13,123.485,121.97999999999999,118.295,35043.53325,33738.1853,120.9
2026-06-01 02:00:00+00:00,2026-06-01 04:00:00+02:00,2026-06-01,4,0,0,0,6,-4.049999999999997,126.2,,127.29,124.845,125.195,117.515,35435.955132,33929.880501,122.15
2026-06-01 02:15:00+00:00,2026-06-01 04:15:00+02:00,2026-06-01,4,15,1,0,6,1.5100000000000051,121.49,,127.29,125.80000000000001,125.63,119.42500000000001,35544.401279,34068.978459,123.0
2026-06-01 02:30:00+00:00,2026-06-01 04:30:00+02:00,2026-06-01,4,30,2,0,6,-1.1899999999999977,125.99,,126.1,126.22999999999999,125.21000000000001,121.315,35662.642568,34197.416183,124.8
2026-06-01 02:45:00+00:00,2026-06-01 04:45:00+02:00,2026-06-01,4,45,3,0,6,-1.009999999999991,129.7,,125.86,126.425,125.88,122.48,35925.889997,34348.453414,128.69
2026-06-01 03:00:00+00:00,2026-06-01 05:00:00+02:00,2026-06-01,5,0,0,0,6,3.269999999999996,124.65,,126.22,126.74000000000001,126.34,120.075,36358.247957,34687.012478,127.92
2026-06-01 03:15:00+00:00,2026-06-01 05:15:00+02:00,2026-06-01,5,15,1,0,6,1.25,130.16,,122.74,124.32,125.35,121.285,36256.52337,34251.022302000005,131.41
2026-06-01 03:30:00+00:00,2026-06-01 05:30:00+02:00,2026-06-01,5,30,2,0,6,-0.2599999999999909,138.23,,121.15,123.375,130.495,122.805,35359.157686,33871.678224,137.97
2026-06-01 03:45:00+00:00,2026-06-01 05:45:00+02:00,2026-06-01,5,45,3,0,6,-2.219999999999999,147.33,,122.4,123.82,132.575,125.71000000000001,36890.527354,34536.173312,145.11
2026-06-01 04:00:00+00:00,2026-06-01 06:00:00+02:00,2026-06-01,6,0,0,0,6,-8.26000000000002,164.99,,127.0,125.68,133.57,126.00999999999999,37843.535612,34858.052174,156.73
2026-06-01 04:15:00+00:00,2026-06-01 06:15:00+02:00,2026-06-01,6,15,1,0,6,-11.969999999999999,172.17,,125.0,122.47,137.57,128.675,36503.187187,33153.743394000005,160.2
2026-06-01 04:30:00+00:00,2026-06-01 06:30:00+02:00,2026-06-01,6,30,2,0,6,2.980000000000018,156.1,,115.0,114.86,144.57999999999998,130.82,37143.19978,32781.006564,159.08
2026-06-01 04:45:00+00:00,2026-06-01 06:45:00+02:00,2026-06-01,6,45,3,0,6,0.30000000000001137,158.1,,108.77,110.05,132.79,128.34,37784.305393,31351.585327999997,158.4
2026-06-01 05:00:00+00:00,2026-06-01 07:00:00+02:00,2026-06-01,7,0,0,0,6,-7.6200000000000045,175.0,,112.43,114.83000000000001,145.0,132.22,38348.979988,30312.586719000003,167.38
2026-06-01 05:15:00+00:00,2026-06-01 07:15:00+02:00,2026-06-01,7,15,1,0,6,-2.480000000000018,161.15,,102.48,107.255,133.62,129.7,39015.546068,29159.678144999998,158.67
2026-06-01 05:30:00+00:00,2026-06-01 07:30:00+02:00,2026-06-01,7,30,2,0,6,-17.02000000000001,169.9,,97.2,102.30000000000001,129.35,126.49000000000001,40140.425408,27918.989298999997,152.88
2026-06-01 05:45:00+00:00,2026-06-01 07:45:00+02:00,2026-06-01,7,45,3,0,6,-2.680000000000007,149.78,,86.84,93.03,113.46000000000001,114.80000000000001,40832.008133,26387.373248000004,147.1
2026-06-01 06:00:00+00:00,2026-06-01 08:00:00+02:00,2026-06-01,8,0,0,0,6,-3.710000000000008,175.0,,105.41,108.78,139.11,130.595,41553.055866,24886.763002,171.29
2026-06-01 06:15:00+00:00,2026-06-01 08:15:00+02:00,2026-06-01,8,15,1,0,6,-6.039999999999992,165.41,,97.4,99.535,123.65,119.715,42678.507774,23692.532001999996,159.37
2026-06-01 06:30:00+00:00,2026-06-01 08:30:00+02:00,2026-06-01,8,30,2,0,6,-7.02000000000001,149.99,,86.81,87.265,107.08500000000001,112.11,43571.849016,22346.287491000003,142.97
2026-06-01 06:45:00+00:00,2026-06-01 08:45:00+02:00,2026-06-01,8,45,3,0,6,3.0500000000000114,123.24,,80.68,70.955,90.6,96.045,44276.374334,20648.866806,126.29
2026-06-01 07:00:00+00:00,2026-06-01 09:00:00+02:00,2026-06-01,9,0,0,0,6,-4.009999999999991,162.51,,83.38,78.97999999999999,112.47,114.15,44723.207285,18962.595578999997,158.5
2026-06-01 07:15:00+00:00,2026-06-01 09:15:00+02:00,2026-06-01,9,15,1,0,6,-1.3599999999999852,138.13,,67.59,55.425,87.66,96.04,45425.596729,17623.807144,136.77
2026-06-01 07:30:00+00:00,2026-06-01 09:30:00+02:00,2026-06-01,9,30,2,0,6,4.319999999999993,119.4,,54.37,38.974999999999994,65.05,94.60499999999999,45732.099884,16405.060654,123.72
2026-06-01 07:45:00+00:00,2026-06-01 09:45:00+02:00,2026-06-01,9,45,3,0,6,4.390000000000001,111.42,,36.43,25.06,30.805,81.8,46298.125718,15308.079701000002,115.81
2026-06-01 08:00:00+00:00,2026-06-01 10:00:00+02:00,2026-06-01,10,0,0,0,6,5.010000000000005,123.8,,32.34,27.67,38.795,89.325,46423.446372,14374.565953000005,128.81
2026-06-01 08:15:00+00:00,2026-06-01 10:15:00+02:00,2026-06-01,10,15,1,0,6,4.75,115.9,,9.81,11.71,15.65,81.9,46468.855908,13376.319691999997,120.65
2026-06-01 08:30:00+00:00,2026-06-01 10:30:00+02:00,2026-06-01,10,30,2,0,6,15.58999999999999,100.79,,6.55,4.25,7.609999999999999,71.715,46730.439594,12462.609471000003,116.38
2026-06-01 08:45:00+00:00,2026-06-01 10:45:00+02:00,2026-06-01,10,45,3,0,6,2.5,111.14,,5.58,3.29,2.9,64.45,46852.820845,11788.886481999994,113.64
2026-06-01 09:00:00+00:00,2026-06-01 11:00:00+02:00,2026-06-01,11,0,0,0,6,14.120000000000005,102.05,,4.4,2.7,9.235,71.6,46619.146867,11133.115774000005,116.17
2026-06-01 09:15:00+00:00,2026-06-01 11:15:00+02:00,2026-06-01,11,15,1,0,6,12.799999999999997,101.28,,2.66,1.33,4.455,63.75,46831.824198,10324.423010000006,114.08
2026-06-01 09:30:00+00:00,2026-06-01 11:30:00+02:00,2026-06-01,11,30,2,0,6,28.659999999999997,82.54,,2.62,1.81,2.055,55.644999999999996,46838.372448,9904.204535000004,111.2
2026-06-01 09:45:00+00:00,2026-06-01 11:45:00+02:00,2026-06-01,11,45,3,0,6,23.980000000000004,80.0,,0.0,0.42,-1.655,50.075,46557.600881,9380.754611000004,103.98
2026-06-01 10:00:00+00:00,2026-06-01 12:00:00+02:00,2026-06-01,12,0,0,0,6,4.579999999999998,100.01,,0.01,0.005,3.5949999999999998,55.475,46491.473284,8998.124474999997,104.59
2026-06-01 10:15:00+00:00,2026-06-01 12:15:00+02:00,2026-06-01,12,15,1,0,6,6.450000000000003,93.33,,0.0,0.0,0.105,48.754999999999995,46210.282731,8321.536367,99.78
2026-06-01 10:30:00+00:00,2026-06-01 12:30:00+02:00,2026-06-01,12,30,2,0,6,6.989999999999995,91.81,,7.87,3.935,0.39,41.224999999999994,46206.471569,8078.743283000003,98.8
2026-06-01 10:45:00+00:00,2026-06-01 12:45:00+02:00,2026-06-01,12,45,3,0,6,9.459999999999994,87.18,,4.08,2.04,-1.35,38.08,45821.833051,7599.749920000002,96.64
