timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_price_eur_mwh,da_price_eur_mwh,ida3_minus_da_spread_eur_mwh_lag_1d_same_local_qh,load_da_forecast_error_mw_rolling_mean_3d_same_local_qh,wind_onshore_forecast_da_mw,ida3_minus_da_spread_eur_mwh
2026-05-21 18:45:00+00:00,2026-05-21 20:45:00+02:00,2026-05-21,20,45,3,3,5,222.41,198.24,,,2577.06333,24.169999999999987
2026-05-21 19:00:00+00:00,2026-05-21 21:00:00+02:00,2026-05-21,21,0,0,3,5,215.49,183.24,,,2481.30568,32.25
2026-05-21 19:15:00+00:00,2026-05-21 21:15:00+02:00,2026-05-21,21,15,1,3,5,194.15,176.99,,,2446.20686,17.159999999999997
2026-05-21 19:30:00+00:00,2026-05-21 21:30:00+02:00,2026-05-21,21,30,2,3,5,178.17,179.72,,,2436.56813,-1.5500000000000114
2026-05-21 19:45:00+00:00,2026-05-21 21:45:00+02:00,2026-05-21,21,45,3,3,5,161.23,160.0,,,2441.22172,1.2299999999999898
2026-05-21 20:00:00+00:00,2026-05-21 22:00:00+02:00,2026-05-21,22,0,0,3,5,177.17,167.92,,,2443.83213,9.25
2026-05-21 20:15:00+00:00,2026-05-21 22:15:00+02:00,2026-05-21,22,15,1,3,5,160.01,161.45,,,2462.81893,-1.4399999999999977
2026-05-21 20:30:00+00:00,2026-05-21 22:30:00+02:00,2026-05-21,22,30,2,3,5,153.18,159.99,,,2481.26405,-6.810000000000002
2026-05-21 20:45:00+00:00,2026-05-21 22:45:00+02:00,2026-05-21,22,45,3,3,5,150.24,149.38,,,2497.42517,0.8600000000000136
2026-05-21 21:00:00+00:00,2026-05-21 23:00:00+02:00,2026-05-21,23,0,0,3,5,149.8,151.77,,,2515.0907,-1.9699999999999989
2026-05-21 21:15:00+00:00,2026-05-21 23:15:00+02:00,2026-05-21,23,15,1,3,5,144.81,144.3,,,2482.71411,0.5099999999999909
2026-05-21 21:30:00+00:00,2026-05-21 23:30:00+02:00,2026-05-21,23,30,2,3,5,140.39,144.01,,,2451.54915,-3.6200000000000045
2026-05-21 21:45:00+00:00,2026-05-21 23:45:00+02:00,2026-05-21,23,45,3,3,5,136.64,138.82,,,2419.21812,-2.180000000000007
2026-05-22 10:00:00+00:00,2026-05-22 12:00:00+02:00,2026-05-22,12,0,0,4,5,19.33,2.89,-12.779999999999998,,1289.63991,16.439999999999998
2026-05-22 10:15:00+00:00,2026-05-22 12:15:00+02:00,2026-05-22,12,15,1,4,5,17.43,6.67,-18.610000000000003,,1259.21449,10.76
2026-05-22 10:30:00+00:00,2026-05-22 12:30:00+02:00,2026-05-22,12,30,2,4,5,16.09,2.3,-14.700000000000001,,1232.01588,13.79
2026-05-22 10:45:00+00:00,2026-05-22 12:45:00+02:00,2026-05-22,12,45,3,4,5,16.7,2.43,3.870000000000001,,1204.11661,14.27
2026-05-22 11:00:00+00:00,2026-05-22 13:00:00+02:00,2026-05-22,13,0,0,4,5,13.89,-6.13,4.880000000000001,,1174.85275,20.02
2026-05-22 11:15:00+00:00,2026-05-22 13:15:00+02:00,2026-05-22,13,15,1,4,5,15.08,3.53,-8.519999999999998,,1166.75575,11.55
2026-05-22 11:30:00+00:00,2026-05-22 13:30:00+02:00,2026-05-22,13,30,2,4,5,16.61,6.91,8.790000000000001,,1156.07422,9.7
2026-05-22 11:45:00+00:00,2026-05-22 13:45:00+02:00,2026-05-22,13,45,3,4,5,16.01,0.23,4.460000000000001,,1142.35025,15.780000000000001
2026-05-22 12:00:00+00:00,2026-05-22 14:00:00+02:00,2026-05-22,14,0,0,4,5,11.39,-7.25,10.5,,1133.25974,18.64
2026-05-22 12:15:00+00:00,2026-05-22 14:15:00+02:00,2026-05-22,14,15,1,4,5,13.77,5.49,7.6800000000000015,,1133.74172,8.28
2026-05-22 12:30:00+00:00,2026-05-22 14:30:00+02:00,2026-05-22,14,30,2,4,5,17.1,0.09,8.86,,1130.6949,17.01
2026-05-22 12:45:00+00:00,2026-05-22 14:45:00+02:00,2026-05-22,14,45,3,4,5,19.2,3.91,12.069999999999999,,1125.59203,15.29
2026-05-22 13:00:00+00:00,2026-05-22 15:00:00+02:00,2026-05-22,15,0,0,4,5,17.81,15.0,11.680000000000001,,1120.02755,2.8099999999999987
2026-05-22 13:15:00+00:00,2026-05-22 15:15:00+02:00,2026-05-22,15,15,1,4,5,16.0,9.1,-20.7,,1103.26539,6.9
2026-05-22 13:30:00+00:00,2026-05-22 15:30:00+02:00,2026-05-22,15,30,2,4,5,25.5,22.37,-2.4099999999999966,,1078.99089,3.129999999999999
2026-05-22 13:45:00+00:00,2026-05-22 15:45:00+02:00,2026-05-22,15,45,3,4,5,48.64,22.25,-5.230000000000004,,1051.67444,26.39
2026-05-22 14:00:00+00:00,2026-05-22 16:00:00+02:00,2026-05-22,16,0,0,4,5,31.76,38.3,17.0,,1028.36986,-6.539999999999996
2026-05-22 14:15:00+00:00,2026-05-22 16:15:00+02:00,2026-05-22,16,15,1,4,5,61.29,57.3,2.75,,999.62407,3.990000000000002
2026-05-22 14:30:00+00:00,2026-05-22 16:30:00+02:00,2026-05-22,16,30,2,4,5,94.01,74.9,-1.1499999999999915,,969.10704,19.11
2026-05-22 14:45:00+00:00,2026-05-22 16:45:00+02:00,2026-05-22,16,45,3,4,5,100.62,113.49,-2.4399999999999977,,939.00151,-12.86999999999999
2026-05-22 15:00:00+00:00,2026-05-22 17:00:00+02:00,2026-05-22,17,0,0,4,5,77.3,72.07,0.5899999999999892,,910.91719,5.230000000000004
2026-05-22 15:15:00+00:00,2026-05-22 17:15:00+02:00,2026-05-22,17,15,1,4,5,87.34,89.6,0.3199999999999932,,907.5199,-2.259999999999991
2026-05-22 15:30:00+00:00,2026-05-22 17:30:00+02:00,2026-05-22,17,30,2,4,5,103.94,112.2,-5.109999999999999,,902.58665,-8.260000000000005
2026-05-22 15:45:00+00:00,2026-05-22 17:45:00+02:00,2026-05-22,17,45,3,4,5,120.73,139.99,-7.409999999999997,,899.75754,-19.260000000000005
2026-05-22 16:00:00+00:00,2026-05-22 18:00:00+02:00,2026-05-22,18,0,0,4,5,104.98,109.17,2.8500000000000085,,893.24894,-4.189999999999998
2026-05-22 16:15:00+00:00,2026-05-22 18:15:00+02:00,2026-05-22,18,15,1,4,5,120.24,131.63,-1.3100000000000023,,898.5571,-11.39
2026-05-22 16:30:00+00:00,2026-05-22 18:30:00+02:00,2026-05-22,18,30,2,4,5,134.12,142.34,-4.389999999999986,,894.05176,-8.219999999999999
2026-05-22 16:45:00+00:00,2026-05-22 18:45:00+02:00,2026-05-22,18,45,3,4,5,145.61,167.64,-1.6099999999999852,,889.22699,-22.029999999999973
2026-05-22 17:00:00+00:00,2026-05-22 19:00:00+02:00,2026-05-22,19,0,0,4,5,128.82,130.08,-5.569999999999993,,882.95415,-1.2600000000000193
2026-05-22 17:15:00+00:00,2026-05-22 19:15:00+02:00,2026-05-22,19,15,1,4,5,136.06,159.7,2.269999999999982,,962.25724,-23.639999999999986
2026-05-22 17:30:00+00:00,2026-05-22 19:30:00+02:00,2026-05-22,19,30,2,4,5,155.74,181.6,1.170000000000016,,1040.78444,-25.859999999999985
2026-05-22 17:45:00+00:00,2026-05-22 19:45:00+02:00,2026-05-22,19,45,3,4,5,187.38,210.1,-10.47999999999999,,1118.25527,-22.72
2026-05-22 18:00:00+00:00,2026-05-22 20:00:00+02:00,2026-05-22,20,0,0,4,5,168.67,213.87,0.5099999999999909,,1201.04588,-45.20000000000002
2026-05-22 18:15:00+00:00,2026-05-22 20:15:00+02:00,2026-05-22,20,15,1,4,5,187.44,205.93,9.509999999999991,,1387.58262,-18.49000000000001
2026-05-22 18:30:00+00:00,2026-05-22 20:30:00+02:00,2026-05-22,20,30,2,4,5,201.18,231.22,-8.920000000000016,,1551.78958,-30.039999999999992
2026-05-22 18:45:00+00:00,2026-05-22 20:45:00+02:00,2026-05-22,20,45,3,4,5,214.71,241.11,24.169999999999987,,1693.33388,-26.400000000000006
2026-05-22 19:00:00+00:00,2026-05-22 21:00:00+02:00,2026-05-22,21,0,0,4,5,199.02,197.6,32.25,,1814.02997,1.420000000000016
2026-05-22 19:15:00+00:00,2026-05-22 21:15:00+02:00,2026-05-22,21,15,1,4,5,180.68,207.31,17.159999999999997,,1970.09362,-26.629999999999995
2026-05-22 19:30:00+00:00,2026-05-22 21:30:00+02:00,2026-05-22,21,30,2,4,5,160.32,174.97,-1.5500000000000114,,2154.49314,-14.650000000000006
2026-05-22 19:45:00+00:00,2026-05-22 21:45:00+02:00,2026-05-22,21,45,3,4,5,146.3,161.74,1.2299999999999898,,2354.82935,-15.439999999999998
2026-05-22 20:00:00+00:00,2026-05-22 22:00:00+02:00,2026-05-22,22,0,0,4,5,164.93,175.0,9.25,,2559.78915,-10.069999999999993
2026-05-22 20:15:00+00:00,2026-05-22 22:15:00+02:00,2026-05-22,22,15,1,4,5,148.5,167.2,-1.4399999999999977,,2717.27668,-18.69999999999999
2026-05-22 20:30:00+00:00,2026-05-22 22:30:00+02:00,2026-05-22,22,30,2,4,5,141.88,158.22,-6.810000000000002,,2873.30131,-16.340000000000003
2026-05-22 20:45:00+00:00,2026-05-22 22:45:00+02:00,2026-05-22,22,45,3,4,5,133.84,149.24,0.8600000000000136,,3025.33013,-15.400000000000006
2026-05-22 21:00:00+00:00,2026-05-22 23:00:00+02:00,2026-05-22,23,0,0,4,5,143.62,153.0,-1.9699999999999989,,3161.02587,-9.379999999999995
2026-05-22 21:15:00+00:00,2026-05-22 23:15:00+02:00,2026-05-22,23,15,1,4,5,138.01,144.01,0.5099999999999909,,3237.75528,-6.0
2026-05-22 21:30:00+00:00,2026-05-22 23:30:00+02:00,2026-05-22,23,30,2,4,5,134.34,135.9,-3.6200000000000045,,3310.76264,-1.5600000000000023
2026-05-22 21:45:00+00:00,2026-05-22 23:45:00+02:00,2026-05-22,23,45,3,4,5,129.02,130.03,-2.180000000000007,,3382.33381,-1.009999999999991
2026-05-23 10:00:00+00:00,2026-05-23 12:00:00+02:00,2026-05-23,12,0,0,5,5,-2.0,-35.01,16.439999999999998,,1015.53119,33.01
2026-05-23 10:15:00+00:00,2026-05-23 12:15:00+02:00,2026-05-23,12,15,1,5,5,-4.28,-43.01,10.76,,1023.1133,38.73
2026-05-23 10:30:00+00:00,2026-05-23 12:30:00+02:00,2026-05-23,12,30,2,5,5,-4.0,-51.79,13.79,,1042.87946,47.79
2026-05-23 10:45:00+00:00,2026-05-23 12:45:00+02:00,2026-05-23,12,45,3,5,5,-5.0,-19.99,14.27,,1061.94162,14.989999999999998
2026-05-23 11:00:00+00:00,2026-05-23 13:00:00+02:00,2026-05-23,13,0,0,5,5,-5.74,-25.0,20.02,,1072.32787,19.259999999999998
2026-05-23 11:15:00+00:00,2026-05-23 13:15:00+02:00,2026-05-23,13,15,1,5,5,-7.98,-77.45,11.55,,1059.58681,69.47
2026-05-23 11:30:00+00:00,2026-05-23 13:30:00+02:00,2026-05-23,13,30,2,5,5,-11.02,-36.65,9.7,,1052.62437,25.63
2026-05-23 11:45:00+00:00,2026-05-23 13:45:00+02:00,2026-05-23,13,45,3,5,5,-11.71,-35.62,15.780000000000001,,1046.31602,23.909999999999997
2026-05-23 12:00:00+00:00,2026-05-23 14:00:00+02:00,2026-05-23,14,0,0,5,5,-9.0,-27.03,18.64,,1063.74864,18.03
2026-05-23 12:15:00+00:00,2026-05-23 14:15:00+02:00,2026-05-23,14,15,1,5,5,-8.0,-20.06,8.28,,1077.90373,12.059999999999999
2026-05-23 12:30:00+00:00,2026-05-23 14:30:00+02:00,2026-05-23,14,30,2,5,5,-8.98,-59.55,17.01,,1099.97785,50.56999999999999
2026-05-23 12:45:00+00:00,2026-05-23 14:45:00+02:00,2026-05-23,14,45,3,5,5,-9.0,-51.4,15.29,,1093.25448,42.4
2026-05-23 13:00:00+00:00,2026-05-23 15:00:00+02:00,2026-05-23,15,0,0,5,5,-5.99,-8.67,2.8099999999999987,,1105.22054,2.6799999999999997
2026-05-23 13:15:00+00:00,2026-05-23 15:15:00+02:00,2026-05-23,15,15,1,5,5,-4.0,-3.23,6.9,,1123.13319,-0.77
2026-05-23 13:30:00+00:00,2026-05-23 15:30:00+02:00,2026-05-23,15,30,2,5,5,-3.15,-14.22,3.129999999999999,,1150.85604,11.07
2026-05-23 13:45:00+00:00,2026-05-23 15:45:00+02:00,2026-05-23,15,45,3,5,5,-1.0,-2.0,26.39,,1167.20166,1.0
2026-05-23 14:00:00+00:00,2026-05-23 16:00:00+02:00,2026-05-23,16,0,0,5,5,-0.82,-1.07,-6.539999999999996,,1211.14154,0.2500000000000001
2026-05-23 14:15:00+00:00,2026-05-23 16:15:00+02:00,2026-05-23,16,15,1,5,5,-0.82,-0.09,3.990000000000002,,1282.78938,-0.73
2026-05-23 14:30:00+00:00,2026-05-23 16:30:00+02:00,2026-05-23,16,30,2,5,5,-0.49,8.09,19.11,,1412.32076,-8.58
2026-05-23 14:45:00+00:00,2026-05-23 16:45:00+02:00,2026-05-23,16,45,3,5,5,6.65,0.01,-12.86999999999999,,1538.19908,6.640000000000001
2026-05-23 15:00:00+00:00,2026-05-23 17:00:00+02:00,2026-05-23,17,0,0,5,5,6.17,23.55,5.230000000000004,,1663.67714,-17.380000000000003
2026-05-23 15:15:00+00:00,2026-05-23 17:15:00+02:00,2026-05-23,17,15,1,5,5,12.0,3.8,-2.259999999999991,,1796.91478,8.2
2026-05-23 15:30:00+00:00,2026-05-23 17:30:00+02:00,2026-05-23,17,30,2,5,5,69.76,78.39,-8.260000000000005,,1899.01624,-8.629999999999995
2026-05-23 15:45:00+00:00,2026-05-23 17:45:00+02:00,2026-05-23,17,45,3,5,5,109.87,102.95,-19.260000000000005,,2030.27212,6.920000000000002
2026-05-23 16:00:00+00:00,2026-05-23 18:00:00+02:00,2026-05-23,18,0,0,5,5,89.29,82.37,-4.189999999999998,,2075.98521,6.920000000000002
2026-05-23 16:15:00+00:00,2026-05-23 18:15:00+02:00,2026-05-23,18,15,1,5,5,107.43,113.59,-11.39,,2116.61852,-6.159999999999997
2026-05-23 16:30:00+00:00,2026-05-23 18:30:00+02:00,2026-05-23,18,30,2,5,5,128.59,140.0,-8.219999999999999,,2110.10079,-11.409999999999997
2026-05-23 16:45:00+00:00,2026-05-23 18:45:00+02:00,2026-05-23,18,45,3,5,5,145.6,154.09,-22.029999999999973,,2094.4114,-8.490000000000009
2026-05-23 17:00:00+00:00,2026-05-23 19:00:00+02:00,2026-05-23,19,0,0,5,5,123.57,120.93,-1.2600000000000193,,2077.14756,2.6399999999999864
2026-05-23 17:15:00+00:00,2026-05-23 19:15:00+02:00,2026-05-23,19,15,1,5,5,139.25,135.29,-23.639999999999986,,2143.17208,3.960000000000008
2026-05-23 17:30:00+00:00,2026-05-23 19:30:00+02:00,2026-05-23,19,30,2,5,5,153.17,160.0,-25.859999999999985,,2213.74306,-6.8300000000000125
2026-05-23 17:45:00+00:00,2026-05-23 19:45:00+02:00,2026-05-23,19,45,3,5,5,171.24,177.74,-22.72,,2282.45808,-6.5
2026-05-23 18:00:00+00:00,2026-05-23 20:00:00+02:00,2026-05-23,20,0,0,5,5,156.74,157.5,-45.20000000000002,,2352.39874,-0.7599999999999909
2026-05-23 18:15:00+00:00,2026-05-23 20:15:00+02:00,2026-05-23,20,15,1,5,5,166.44,166.5,-18.49000000000001,,2479.32208,-0.060000000000002274
2026-05-23 18:30:00+00:00,2026-05-23 20:30:00+02:00,2026-05-23,20,30,2,5,5,184.0,190.0,-30.039999999999992,,2588.79902,-6.0
2026-05-23 18:45:00+00:00,2026-05-23 20:45:00+02:00,2026-05-23,20,45,3,5,5,189.64,190.31,-26.400000000000006,,2658.55185,-0.6700000000000159
2026-05-23 19:00:00+00:00,2026-05-23 21:00:00+02:00,2026-05-23,21,0,0,5,5,183.78,185.0,1.420000000000016,,2709.73858,-1.2199999999999989
2026-05-23 19:15:00+00:00,2026-05-23 21:15:00+02:00,2026-05-23,21,15,1,5,5,175.0,169.81,-26.629999999999995,,2852.08237,5.189999999999998
2026-05-23 19:30:00+00:00,2026-05-23 21:30:00+02:00,2026-05-23,21,30,2,5,5,168.36,185.0,-14.650000000000006,,3032.6026,-16.639999999999986
2026-05-23 19:45:00+00:00,2026-05-23 21:45:00+02:00,2026-05-23,21,45,3,5,5,163.03,184.99,-15.439999999999998,,3230.1899,-21.960000000000008
2026-05-23 20:00:00+00:00,2026-05-23 22:00:00+02:00,2026-05-23,22,0,0,5,5,177.99,168.7,-10.069999999999993,,3418.03611,9.29000000000002
2026-05-23 20:15:00+00:00,2026-05-23 22:15:00+02:00,2026-05-23,22,15,1,5,5,162.01,158.92,-18.69999999999999,,3554.91131,3.0900000000000034
2026-05-23 20:30:00+00:00,2026-05-23 22:30:00+02:00,2026-05-23,22,30,2,5,5,151.6,148.92,-16.340000000000003,,3689.27021,2.680000000000007
2026-05-23 20:45:00+00:00,2026-05-23 22:45:00+02:00,2026-05-23,22,45,3,5,5,140.37,138.77,-15.400000000000006,,3823.41393,1.5999999999999943
2026-05-23 21:00:00+00:00,2026-05-23 23:00:00+02:00,2026-05-23,23,0,0,5,5,152.41,153.6,-9.379999999999995,,3942.45111,-1.1899999999999977
2026-05-23 21:15:00+00:00,2026-05-23 23:15:00+02:00,2026-05-23,23,15,1,5,5,147.78,148.8,-6.0,,3990.26483,-1.0200000000000102
2026-05-23 21:30:00+00:00,2026-05-23 23:30:00+02:00,2026-05-23,23,30,2,5,5,139.5,139.34,-1.5600000000000023,,4039.27911,0.1599999999999966
2026-05-23 21:45:00+00:00,2026-05-23 23:45:00+02:00,2026-05-23,23,45,3,5,5,134.44,136.94,-1.009999999999991,,4088.45203,-2.5
2026-05-24 10:00:00+00:00,2026-05-24 12:00:00+02:00,2026-05-24,12,0,0,6,5,-14.0,-19.6,33.01,,2403.4475,5.600000000000001
2026-05-24 10:15:00+00:00,2026-05-24 12:15:00+02:00,2026-05-24,12,15,1,6,5,-18.95,-29.99,38.73,,2527.83717,11.04
2026-05-24 10:30:00+00:00,2026-05-24 12:30:00+02:00,2026-05-24,12,30,2,6,5,-29.46,-42.07,47.79,,2645.77197,12.61
2026-05-24 10:45:00+00:00,2026-05-24 12:45:00+02:00,2026-05-24,12,45,3,6,5,-36.85,-58.79,14.989999999999998,,2779.06074,21.939999999999998
2026-05-24 11:00:00+00:00,2026-05-24 13:00:00+02:00,2026-05-24,13,0,0,6,5,-35.27,-60.03,19.259999999999998,,2969.97594,24.759999999999998
2026-05-24 11:15:00+00:00,2026-05-24 13:15:00+02:00,2026-05-24,13,15,1,6,5,-48.94,-72.01,69.47,,3155.39618,23.070000000000007
2026-05-24 11:30:00+00:00,2026-05-24 13:30:00+02:00,2026-05-24,13,30,2,6,5,-58.02,-85.0,25.63,,3295.13433,26.979999999999997
2026-05-24 11:45:00+00:00,2026-05-24 13:45:00+02:00,2026-05-24,13,45,3,6,5,-64.57,-86.71,23.909999999999997,,3539.44082,22.14
2026-05-24 12:00:00+00:00,2026-05-24 14:00:00+02:00,2026-05-24,14,0,0,6,5,-49.5,-120.88,18.03,,3819.59884,71.38
2026-05-24 12:15:00+00:00,2026-05-24 14:15:00+02:00,2026-05-24,14,15,1,6,5,-46.52,-70.01,12.059999999999999,,4036.94328,23.490000000000002
2026-05-24 12:30:00+00:00,2026-05-24 14:30:00+02:00,2026-05-24,14,30,2,6,5,-38.97,-59.0,50.56999999999999,,4295.27664,20.03
2026-05-24 12:45:00+00:00,2026-05-24 14:45:00+02:00,2026-05-24,14,45,3,6,5,-29.01,-40.09,42.4,,4509.55209,11.080000000000002
2026-05-24 13:00:00+00:00,2026-05-24 15:00:00+02:00,2026-05-24,15,0,0,6,5,-29.0,-46.33,2.6799999999999997,,4776.96037,17.33
2026-05-24 13:15:00+00:00,2026-05-24 15:15:00+02:00,2026-05-24,15,15,1,6,5,-24.0,-78.9,-0.77,,5060.1964,54.900000000000006
2026-05-24 13:30:00+00:00,2026-05-24 15:30:00+02:00,2026-05-24,15,30,2,6,5,-15.0,-14.37,11.07,,5299.35374,-0.6300000000000008
2026-05-24 13:45:00+00:00,2026-05-24 15:45:00+02:00,2026-05-24,15,45,3,6,5,-16.98,-32.1,1.0,,5454.27333,15.120000000000001
2026-05-24 14:00:00+00:00,2026-05-24 16:00:00+02:00,2026-05-24,16,0,0,6,5,-11.59,-25.5,0.2500000000000001,,5776.26458,13.91
2026-05-24 14:15:00+00:00,2026-05-24 16:15:00+02:00,2026-05-24,16,15,1,6,5,-8.6,-10.85,-0.73,,6165.40273,2.25
2026-05-24 14:30:00+00:00,2026-05-24 16:30:00+02:00,2026-05-24,16,30,2,6,5,-2.4,-0.27,-8.58,,6364.329,-2.13
2026-05-24 14:45:00+00:00,2026-05-24 16:45:00+02:00,2026-05-24,16,45,3,6,5,1.0,-0.04,6.640000000000001,,6578.5489,1.04
2026-05-24 15:00:00+00:00,2026-05-24 17:00:00+02:00,2026-05-24,17,0,0,6,5,0.0,-0.01,-17.380000000000003,,6674.71497,0.01
2026-05-24 15:15:00+00:00,2026-05-24 17:15:00+02:00,2026-05-24,17,15,1,6,5,-2.02,24.6,8.2,,6666.27065,-26.62
2026-05-24 15:30:00+00:00,2026-05-24 17:30:00+02:00,2026-05-24,17,30,2,6,5,-1.66,1.96,-8.629999999999995,,6628.20317,-3.62
2026-05-24 15:45:00+00:00,2026-05-24 17:45:00+02:00,2026-05-24,17,45,3,6,5,30.01,41.28,6.920000000000002,,6581.84327,-11.27
2026-05-24 16:00:00+00:00,2026-05-24 18:00:00+02:00,2026-05-24,18,0,0,6,5,40.07,22.69,6.920000000000002,,6509.66594,17.38
2026-05-24 16:15:00+00:00,2026-05-24 18:15:00+02:00,2026-05-24,18,15,1,6,5,90.01,91.1,-6.159999999999997,,6456.30533,-1.0899999999999892
2026-05-24 16:30:00+00:00,2026-05-24 18:30:00+02:00,2026-05-24,18,30,2,6,5,114.53,130.46,-11.409999999999997,,6368.93684,-15.930000000000007
2026-05-24 16:45:00+00:00,2026-05-24 18:45:00+02:00,2026-05-24,18,45,3,6,5,129.8,131.6,-8.490000000000009,,6279.00262,-1.799999999999983
2026-05-24 17:00:00+00:00,2026-05-24 19:00:00+02:00,2026-05-24,19,0,0,6,5,120.07,114.81,2.6399999999999864,,6196.82507,5.259999999999991
2026-05-24 17:15:00+00:00,2026-05-24 19:15:00+02:00,2026-05-24,19,15,1,6,5,125.66,125.22,3.960000000000008,,6174.5082,0.4399999999999977
2026-05-24 17:30:00+00:00,2026-05-24 19:30:00+02:00,2026-05-24,19,30,2,6,5,135.22,134.39,-6.8300000000000125,,6154.05942,0.8300000000000125
2026-05-24 17:45:00+00:00,2026-05-24 19:45:00+02:00,2026-05-24,19,45,3,6,5,149.87,173.26,-6.5,,6131.10989,-23.389999999999986
2026-05-24 18:00:00+00:00,2026-05-24 20:00:00+02:00,2026-05-24,20,0,0,6,5,134.13,138.91,-0.7599999999999909,,6123.44312,-4.780000000000001
2026-05-24 18:15:00+00:00,2026-05-24 20:15:00+02:00,2026-05-24,20,15,1,6,5,148.08,154.5,-0.060000000000002274,,6316.16736,-6.4199999999999875
2026-05-24 18:30:00+00:00,2026-05-24 20:30:00+02:00,2026-05-24,20,30,2,6,5,160.58,159.96,-6.0,,6513.12092,0.6200000000000045
2026-05-24 18:45:00+00:00,2026-05-24 20:45:00+02:00,2026-05-24,20,45,3,6,5,165.02,165.2,-0.6700000000000159,,6716.85003,-0.1799999999999784
2026-05-24 19:00:00+00:00,2026-05-24 21:00:00+02:00,2026-05-24,21,0,0,6,5,163.48,170.0,-1.2199999999999989,,6916.26254,-6.52000000000001
2026-05-24 19:15:00+00:00,2026-05-24 21:15:00+02:00,2026-05-24,21,15,1,6,5,158.8,161.52,5.189999999999998,,7115.02312,-2.719999999999999
2026-05-24 19:30:00+00:00,2026-05-24 21:30:00+02:00,2026-05-24,21,30,2,6,5,151.01,153.03,-16.639999999999986,,7315.3595,-2.0200000000000102
2026-05-24 19:45:00+00:00,2026-05-24 21:45:00+02:00,2026-05-24,21,45,3,6,5,142.09,149.74,-21.960000000000008,,7518.04688,-7.650000000000006
2026-05-24 20:00:00+00:00,2026-05-24 22:00:00+02:00,2026-05-24,22,0,0,6,5,155.99,156.4,9.29000000000002,,7656.67252,-0.4099999999999966
2026-05-24 20:15:00+00:00,2026-05-24 22:15:00+02:00,2026-05-24,22,15,1,6,5,147.68,142.63,3.0900000000000034,,7635.69276,5.050000000000011
2026-05-24 20:30:00+00:00,2026-05-24 22:30:00+02:00,2026-05-24,22,30,2,6,5,138.61,139.38,2.680000000000007,,7611.07234,-0.7699999999999818
2026-05-24 20:45:00+00:00,2026-05-24 22:45:00+02:00,2026-05-24,22,45,3,6,5,130.53,137.6,1.5999999999999943,,7584.9093,-7.069999999999993
2026-05-24 21:00:00+00:00,2026-05-24 23:00:00+02:00,2026-05-24,23,0,0,6,5,136.91,141.2,-1.1899999999999977,,7540.26145,-4.289999999999992
2026-05-24 21:15:00+00:00,2026-05-24 23:15:00+02:00,2026-05-24,23,15,1,6,5,131.47,132.8,-1.0200000000000102,,7354.95328,-1.3300000000000125
2026-05-24 21:30:00+00:00,2026-05-24 23:30:00+02:00,2026-05-24,23,30,2,6,5,127.63,127.21,0.1599999999999966,,7166.99893,0.4200000000000017
2026-05-24 21:45:00+00:00,2026-05-24 23:45:00+02:00,2026-05-24,23,45,3,6,5,125.11,127.35,-2.5,,6973.02466,-2.239999999999995
2026-05-25 10:00:00+00:00,2026-05-25 12:00:00+02:00,2026-05-25,12,0,0,0,5,-7.26,-10.67,5.600000000000001,,880.32467,3.41
2026-05-25 10:15:00+00:00,2026-05-25 12:15:00+02:00,2026-05-25,12,15,1,0,5,-7.37,-11.33,11.04,,897.3563,3.96
2026-05-25 10:30:00+00:00,2026-05-25 12:30:00+02:00,2026-05-25,12,30,2,0,5,-11.81,-13.06,12.61,,924.14425,1.25
2026-05-25 10:45:00+00:00,2026-05-25 12:45:00+02:00,2026-05-25,12,45,3,0,5,-15.01,-15.79,21.939999999999998,,933.73075,0.7799999999999994
2026-05-25 11:00:00+00:00,2026-05-25 13:00:00+02:00,2026-05-25,13,0,0,0,5,-17.59,-22.07,24.759999999999998,,957.49307,4.48
2026-05-25 11:15:00+00:00,2026-05-25 13:15:00+02:00,2026-05-25,13,15,1,0,5,-24.0,-27.45,23.070000000000007,,980.50869,3.4499999999999993
2026-05-25 11:30:00+00:00,2026-05-25 13:30:00+02:00,2026-05-25,13,30,2,0,5,-34.56,-32.66,26.979999999999997,,1026.85558,-1.9000000000000057
2026-05-25 11:45:00+00:00,2026-05-25 13:45:00+02:00,2026-05-25,13,45,3,0,5,-38.17,-35.0,22.14,,1071.87902,-3.1700000000000017
2026-05-25 12:00:00+00:00,2026-05-25 14:00:00+02:00,2026-05-25,14,0,0,0,5,-28.46,-209.31,71.38,,1120.18598,180.85
2026-05-25 12:15:00+00:00,2026-05-25 14:15:00+02:00,2026-05-25,14,15,1,0,5,-27.28,-30.0,23.490000000000002,,1176.8731,2.719999999999999
2026-05-25 12:30:00+00:00,2026-05-25 14:30:00+02:00,2026-05-25,14,30,2,0,5,-24.43,-25.01,20.03,,1258.40399,0.5800000000000018
2026-05-25 12:45:00+00:00,2026-05-25 14:45:00+02:00,2026-05-25,14,45,3,0,5,-17.41,-21.36,11.080000000000002,,1361.89445,3.9499999999999993
2026-05-25 13:00:00+00:00,2026-05-25 15:00:00+02:00,2026-05-25,15,0,0,0,5,-13.43,-94.5,17.33,,1492.14281,81.07
