timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida1_price_eur_mwh,da_price_eur_mwh,ida1_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,ida1_minus_da_spread_eur_mwh_lag_1d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_1d_same_local_qh,wind_total_forecast_revision_id_minus_da_mw_rolling_std_3d_same_local_qh,wind_total_forecast_id_mw_lag_1d_same_local_qh,ida1_minus_da_spread_eur_mwh
2026-05-13 14:45:00+00:00,2026-05-13 16:45:00+02:00,2026-05-13,16,45,3,2,5,108.71,91.01,12.540000000000006,12.540000000000006,33.58,20.686666666666667,256.7869299999984,808.213435447065,26194.419090000003,17.69999999999999
2026-05-13 15:00:00+00:00,2026-05-13 17:00:00+02:00,2026-05-13,17,0,0,2,5,97.89,111.65,-26.98,-15.709999999999994,-15.709999999999994,-24.96111111111111,-658.6356899999992,954.7123872336296,26201.675539999997,-13.760000000000005
2026-05-13 15:15:00+00:00,2026-05-13 17:15:00+02:00,2026-05-13,17,15,1,2,5,110.99,111.65,-10.39,-6.309999999999995,1.4399999999999977,-7.155555555555561,-1304.3647799999999,1037.2248179371659,26029.06718,-0.6600000000000108
2026-05-13 15:30:00+00:00,2026-05-13 17:30:00+02:00,2026-05-13,17,30,2,2,5,123.06,111.65,10.719999999999985,11.040000000000006,11.040000000000006,9.773333333333325,-1454.3346700000002,1137.2593592029054,25829.242230000003,11.409999999999997
2026-05-13 15:45:00+00:00,2026-05-13 17:45:00+02:00,2026-05-13,17,45,3,2,5,132.06,111.65,25.849999999999998,24.040000000000006,24.040000000000006,35.01555555555556,-1572.0344299999997,1269.4477133690868,25464.153739999998,20.409999999999997
2026-05-13 16:00:00+00:00,2026-05-13 18:00:00+02:00,2026-05-13,18,0,0,2,5,114.39,133.28,-17.019999999999996,-16.14,-16.14,-25.781111111111105,-1714.8356399999975,1425.3124677841915,24978.88467,-18.89
2026-05-13 16:15:00+00:00,2026-05-13 18:15:00+02:00,2026-05-13,18,15,1,2,5,128.93,133.28,-4.939999999999998,-4.140000000000001,-4.140000000000001,-5.464444444444441,-1912.7640200000023,1603.393630903862,24396.94636,-4.349999999999994
2026-05-13 16:30:00+00:00,2026-05-13 18:30:00+02:00,2026-05-13,18,30,2,2,5,138.11,133.28,8.129999999999995,3.1400000000000006,6.409999999999997,9.913333333333334,-2285.9324300000007,1769.317480048003,23780.18278,4.8300000000000125
2026-05-13 16:45:00+00:00,2026-05-13 18:45:00+02:00,2026-05-13,18,45,3,2,5,150.58,133.28,15.590000000000003,14.849999999999994,15.310000000000002,22.03666666666667,-2769.0433999999987,1865.357701285866,23199.92925,17.30000000000001
2026-05-13 17:00:00+00:00,2026-05-13 19:00:00+02:00,2026-05-13,19,0,0,2,5,134.57,152.95,-20.0,-14.98999999999998,-14.98999999999998,-21.625555555555554,-2825.88235,2023.3914370912032,22507.56299,-18.379999999999995
2026-05-13 17:15:00+00:00,2026-05-13 19:15:00+02:00,2026-05-13,19,15,1,2,5,145.99,152.95,-7.590000000000003,-7.579999999999984,-7.579999999999984,-12.220000000000004,-2767.916289999999,2026.1787017382237,21779.29486,-6.9599999999999795
2026-05-13 17:30:00+00:00,2026-05-13 19:30:00+02:00,2026-05-13,19,30,2,2,5,153.1,152.95,2.4399999999999977,-0.4300000000000068,1.3300000000000125,5.256666666666661,-2644.0108499999988,2038.890074840899,21058.35215,0.15000000000000568
2026-05-13 17:45:00+00:00,2026-05-13 19:45:00+02:00,2026-05-13,19,45,3,2,5,174.34,152.95,15.400000000000006,8.519999999999982,15.400000000000006,28.041111111111107,-2779.6884100000007,2029.5583397835737,20459.96793,21.390000000000015
2026-05-13 18:00:00+00:00,2026-05-13 20:00:00+02:00,2026-05-13,20,0,0,2,5,164.1,172.78,-1.509999999999991,-4.840000000000018,-3.490000000000009,2.4888888888888974,-2663.042020000001,2029.0475059037103,19893.07049,-8.680000000000007
2026-05-13 18:15:00+00:00,2026-05-13 20:15:00+02:00,2026-05-13,20,15,1,2,5,167.81,172.78,-3.0600000000000165,-3.0600000000000165,-0.04999999999998295,3.25111111111111,-2286.7427400000015,1963.2035883870876,19462.81774,-4.969999999999999
2026-05-13 18:30:00+00:00,2026-05-13 20:30:00+02:00,2026-05-13,20,30,2,2,5,174.21,172.78,-1.25,-1.410000000000025,2.6200000000000045,3.110000000000001,-1815.2503499999984,1898.1984688349394,19266.62992,1.4300000000000068
2026-05-13 18:45:00+00:00,2026-05-13 20:45:00+02:00,2026-05-13,20,45,3,2,5,173.84,172.78,-5.390000000000015,-1.2600000000000193,1.0300000000000011,-2.5377777777777815,-1322.5301800000016,1838.5114848126925,19108.37713,1.0600000000000023
2026-05-13 19:00:00+00:00,2026-05-13 21:00:00+02:00,2026-05-13,21,0,0,2,5,179.99,157.63,10.340000000000003,8.710000000000008,10.0,17.729999999999993,-1020.0043000000005,1771.1378143417958,19030.26469,22.360000000000014
2026-05-13 19:15:00+00:00,2026-05-13 21:15:00+02:00,2026-05-13,21,15,1,2,5,163.29,157.63,0.12000000000000455,2.6599999999999966,2.6599999999999966,2.589999999999991,-919.5059600000004,1654.768032221193,19042.091529999998,5.659999999999997
2026-05-13 19:30:00+00:00,2026-05-13 21:30:00+02:00,2026-05-13,21,30,2,2,5,152.73,157.63,-6.329999999999998,-5.930000000000007,-5.939999999999998,-8.423333333333337,-616.1920900000005,1518.2349939129729,19047.82507,-4.900000000000006
2026-05-13 19:45:00+00:00,2026-05-13 21:45:00+02:00,2026-05-13,21,45,3,2,5,144.6,157.63,-13.980000000000018,-13.900000000000006,-13.980000000000018,-17.33555555555556,-482.70110999999997,1372.0899476011452,19044.44521,-13.030000000000001
2026-05-13 20:00:00+00:00,2026-05-13 22:00:00+02:00,2026-05-13,22,0,0,2,5,152.19,140.42,6.5,8.419999999999987,5.199999999999989,9.25333333333333,-188.5027599999994,1295.4863019947222,19054.73445,11.77000000000001
2026-05-13 20:15:00+00:00,2026-05-13 22:15:00+02:00,2026-05-13,22,15,1,2,5,145.0,140.42,-0.2300000000000182,1.8700000000000045,-0.2300000000000182,1.0499999999999972,18.9706299999998,1283.362064546491,19323.30205,4.5800000000000125
2026-05-13 20:30:00+00:00,2026-05-13 22:30:00+02:00,2026-05-13,22,30,2,2,5,136.38,140.42,-3.0,-2.049999999999983,-1.6400000000000148,-3.633333333333335,621.7828899999986,1273.374099230577,19599.85121,-4.039999999999992
2026-05-13 20:45:00+00:00,2026-05-13 22:45:00+02:00,2026-05-13,22,45,3,2,5,131.27,140.42,-11.090000000000003,-7.47999999999999,-7.010000000000005,-9.293333333333338,500.4935399999995,1295.1041310181065,19956.08583,-9.149999999999977
2026-05-13 21:00:00+00:00,2026-05-13 23:00:00+02:00,2026-05-13,23,0,0,2,5,128.97,123.87,6.13000000000001,6.460000000000008,6.150000000000006,6.302222222222225,320.14921999999933,1339.1539514728863,20322.60584,5.099999999999994
2026-05-13 21:15:00+00:00,2026-05-13 23:15:00+02:00,2026-05-13,23,15,1,2,5,126.18,123.87,-0.09999999999999432,2.719999999999999,-0.09999999999999432,1.385555555555557,355.72063999999955,1412.1657127206308,20711.701129999998,2.3100000000000023
2026-05-13 21:30:00+00:00,2026-05-13 23:30:00+02:00,2026-05-13,23,30,2,2,5,119.5,123.87,-2.8700000000000045,0.14999999999999147,-2.510000000000005,-1.5144444444444487,315.65409,1477.953065749116,21106.71993,-4.3700000000000045
2026-05-13 21:45:00+00:00,2026-05-13 23:45:00+02:00,2026-05-13,23,45,3,2,5,120.39,123.87,-7.909999999999997,-6.260000000000005,-12.25,-7.949999999999999,326.2852500000008,1530.392084145372,21507.764580000003,-3.480000000000004
2026-05-14 22:00:00+00:00,2026-05-15 00:00:00+02:00,2026-05-15,0,0,0,4,5,143.08,133.05,6.310000000000002,8.870000000000005,,7.836250000000005,,226.52469715490594,14185.57621,10.030000000000001
2026-05-14 22:15:00+00:00,2026-05-15 00:15:00+02:00,2026-05-15,0,15,1,4,5,137.0,133.05,1.25,0.13000000000000966,,0.8537500000000051,,340.70105344961917,14515.691,3.9499999999999886
2026-05-14 22:30:00+00:00,2026-05-15 00:30:00+02:00,2026-05-15,0,30,2,4,5,136.29,133.05,-1.2600000000000051,-2.480000000000004,,-2.01375,,370.2622778532642,14576.54596,3.2399999999999807
2026-05-14 22:45:00+00:00,2026-05-15 00:45:00+02:00,2026-05-15,0,45,3,4,5,131.65,133.05,-3.8599999999999994,-9.469999999999999,,-4.819999999999991,,398.9554143468663,14461.36716,-1.4000000000000057
2026-05-14 23:00:00+00:00,2026-05-15 01:00:00+02:00,2026-05-15,1,0,0,4,5,136.99,128.49,1.8499999999999943,3.680000000000007,,4.963750000000001,,287.3414102296716,14529.29032,8.5
2026-05-14 23:15:00+00:00,2026-05-15 01:15:00+02:00,2026-05-15,1,15,1,4,5,131.66,128.49,-0.10999999999999943,-0.04999999999999716,,1.6599999999999981,,435.29959977538994,14869.95687,3.1699999999999875
2026-05-14 23:30:00+00:00,2026-05-15 01:30:00+02:00,2026-05-15,1,30,2,4,5,132.34,128.49,-0.7999999999999972,-1.1999999999999886,,0.6862499999999994,,550.861441400564,14856.44654,3.8499999999999943
2026-05-14 23:45:00+00:00,2026-05-15 01:45:00+02:00,2026-05-15,1,45,3,4,5,132.0,128.49,-1.7800000000000011,-2.989999999999995,,-1.5950000000000006,,454.9367509429601,15001.28385,3.509999999999991
2026-05-15 00:00:00+00:00,2026-05-15 02:00:00+02:00,2026-05-15,2,0,0,4,5,132.63,122.11,0.9399999999999977,-1.1700000000000017,,1.5699999999999967,,276.56010179769237,15196.4133,10.519999999999996
2026-05-15 00:15:00+00:00,2026-05-15 02:15:00+02:00,2026-05-15,2,15,1,4,5,131.34,122.11,-1.0700000000000074,-1.460000000000008,,1.4574999999999967,,252.18463824416963,15290.62719,9.230000000000004
2026-05-15 00:30:00+00:00,2026-05-15 02:30:00+02:00,2026-05-15,2,30,2,4,5,129.19,122.11,0.0899999999999892,-0.4200000000000017,,1.5387499999999936,,301.59894900664057,15254.04409,7.079999999999998
2026-05-15 00:45:00+00:00,2026-05-15 02:45:00+02:00,2026-05-15,2,45,3,4,5,128.94,122.11,-1.0400000000000063,-1.8499999999999943,,0.5212499999999967,,320.05164354611793,15289.34951,6.829999999999998
2026-05-15 01:00:00+00:00,2026-05-15 03:00:00+02:00,2026-05-15,3,0,0,4,5,126.49,119.95,-0.7999999999999972,-2.8699999999999903,,1.1049999999999982,,214.3986201986004,15220.31146,6.539999999999992
2026-05-15 01:15:00+00:00,2026-05-15 03:15:00+02:00,2026-05-15,3,15,1,4,5,125.99,119.95,-0.6500000000000057,-2.3499999999999943,,1.234999999999998,,142.52724354076466,15156.27545,6.039999999999992
2026-05-15 01:30:00+00:00,2026-05-15 03:30:00+02:00,2026-05-15,3,30,2,4,5,125.6,119.95,-0.5600000000000023,-1.5400000000000063,,1.179999999999998,,119.71434127527267,15223.649249999999,5.6499999999999915
2026-05-15 01:45:00+00:00,2026-05-15 03:45:00+02:00,2026-05-15,3,45,3,4,5,125.19,119.95,-0.6299999999999955,-1.019999999999996,,0.9612499999999962,,139.64970279358894,15248.59467,5.239999999999995
2026-05-15 02:00:00+00:00,2026-05-15 04:00:00+02:00,2026-05-15,4,0,0,4,5,126.26,122.09,-3.75,-3.539999999999992,,-0.3637499999999996,,105.91324280532936,15134.472819999999,4.170000000000002
2026-05-15 02:15:00+00:00,2026-05-15 04:15:00+02:00,2026-05-15,4,15,1,4,5,125.08,122.09,-2.799999999999997,-2.339999999999989,,0.516250000000003,,272.9189340490032,14999.29796,2.989999999999995
2026-05-15 02:30:00+00:00,2026-05-15 04:30:00+02:00,2026-05-15,4,30,2,4,5,127.54,122.09,0.37000000000000455,0.37000000000000455,,2.1099999999999977,,301.4860355799434,15139.62848,5.450000000000003
2026-05-15 02:45:00+00:00,2026-05-15 04:45:00+02:00,2026-05-15,4,45,3,4,5,129.92,122.09,3.8700000000000045,2.0700000000000074,,3.9962500000000007,,402.913416212734,15197.408780000002,7.829999999999984
2026-05-15 03:00:00+00:00,2026-05-15 05:00:00+02:00,2026-05-15,5,0,0,4,5,126.34,127.27,-8.579999999999998,-9.209999999999994,,-4.428750000000001,,355.29489637903214,15178.962759999999,-0.9299999999999926
2026-05-15 03:15:00+00:00,2026-05-15 05:15:00+02:00,2026-05-15,5,15,1,4,5,127.13,127.27,-4.810000000000002,-5.849999999999994,,-1.53125,,433.74791302200197,14949.0734,-0.14000000000000057
2026-05-15 03:30:00+00:00,2026-05-15 05:30:00+02:00,2026-05-15,5,30,2,4,5,131.25,127.27,-1.3000000000000114,-1.3700000000000045,,2.8825000000000003,,445.7195241561224,14992.47502,3.980000000000004
2026-05-15 03:45:00+00:00,2026-05-15 05:45:00+02:00,2026-05-15,5,45,3,4,5,134.39,127.27,4.030000000000001,2.930000000000007,,6.526250000000001,,558.840364552119,15292.94225,7.11999999999999
2026-05-15 04:00:00+00:00,2026-05-15 06:00:00+02:00,2026-05-15,6,0,0,4,5,129.41,137.73,-12.039999999999992,-8.570000000000007,,-3.6425,,409.85998250987535,15486.03671,-8.319999999999993
2026-05-15 04:15:00+00:00,2026-05-15 06:15:00+02:00,2026-05-15,6,15,1,4,5,135.75,137.73,-3.299999999999983,-3.3999999999999915,,1.5637499999999953,,403.91126894084744,15457.83145,-1.9799999999999898
2026-05-15 04:30:00+00:00,2026-05-15 06:30:00+02:00,2026-05-15,6,30,2,4,5,137.44,137.73,-0.7599999999999909,-1.7999999999999972,,2.3437500000000053,,437.5952153527891,15341.576159999999,-0.28999999999999204
2026-05-15 04:45:00+00:00,2026-05-15 06:45:00+02:00,2026-05-15,6,45,3,4,5,136.72,137.73,3.3600000000000136,-1.0999999999999943,,1.0587499999999945,,508.4889826930094,15352.77979,-1.009999999999991
2026-05-15 05:00:00+00:00,2026-05-15 07:00:00+02:00,2026-05-15,7,0,0,4,5,140.35,134.86,9.530000000000001,5.030000000000001,,11.296250000000002,,538.3949774684819,15214.461589999999,5.489999999999981
2026-05-15 05:15:00+00:00,2026-05-15 07:15:00+02:00,2026-05-15,7,15,1,4,5,136.28,134.86,5.140000000000015,4.319999999999993,,6.315000000000003,,638.5227982965056,15150.03604,1.4199999999999875
2026-05-15 05:30:00+00:00,2026-05-15 07:30:00+02:00,2026-05-15,7,30,2,4,5,131.12,134.86,-0.8899999999999864,-0.35999999999999943,,0.13000000000000433,,571.7075477757326,14861.44969,-3.740000000000009
2026-05-15 05:45:00+00:00,2026-05-15 07:45:00+02:00,2026-05-15,7,45,3,4,5,116.37,134.86,-12.959999999999994,-9.36,,-10.378749999999998,,591.4839393857528,14697.7198,-18.49000000000001
2026-05-15 06:00:00+00:00,2026-05-15 08:00:00+02:00,2026-05-15,8,0,0,4,5,134.24,121.05,20.460000000000008,23.05000000000001,,23.791249999999994,,695.0226378720595,14549.418479999998,13.190000000000012
