timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_minus_da_spread_eur_mwh,da_price_eur_mwh,wind_offshore_forecast_da_mw,residual_load_forecast_id_approx_mw,month_sin,month_cos,wind_onshore_forecast_id_mw,ida3_price_eur_mwh
2026-05-24 18:30:00+00:00,2026-05-24 20:30:00+02:00,2026-05-24,20,30,2,6,5,0.6200000000000045,159.96,406.57,35941.803786,0.8660254037844387,-0.4999999999999998,7520.11467,160.58
2026-05-24 18:45:00+00:00,2026-05-24 20:45:00+02:00,2026-05-24,20,45,3,6,5,-0.1799999999999784,165.2,393.0,36312.374805,0.8660254037844387,-0.4999999999999998,7687.35978,165.02
2026-05-24 19:00:00+00:00,2026-05-24 21:00:00+02:00,2026-05-24,21,0,0,6,5,-6.52000000000001,170.0,381.22,36361.638519,0.8660254037844387,-0.4999999999999998,7851.6037,163.48
2026-05-24 19:15:00+00:00,2026-05-24 21:15:00+02:00,2026-05-24,21,15,1,6,5,-2.719999999999999,161.52,387.11,36108.800288,0.8660254037844387,-0.4999999999999998,8025.52105,158.8
2026-05-24 19:30:00+00:00,2026-05-24 21:30:00+02:00,2026-05-24,21,30,2,6,5,-2.0200000000000102,153.03,391.62,35796.138395,0.8660254037844387,-0.4999999999999998,8202.09521,151.01
2026-05-24 19:45:00+00:00,2026-05-24 21:45:00+02:00,2026-05-24,21,45,3,6,5,-7.650000000000006,149.74,393.55,35367.831717,0.8660254037844387,-0.4999999999999998,8373.57505,142.09
2026-05-24 20:00:00+00:00,2026-05-24 22:00:00+02:00,2026-05-24,22,0,0,6,5,-0.4099999999999966,156.4,409.49,35065.865042000005,0.8660254037844387,-0.4999999999999998,8485.30702,155.99
2026-05-24 20:15:00+00:00,2026-05-24 22:15:00+02:00,2026-05-24,22,15,1,6,5,5.050000000000011,142.63,432.88,34881.852865999994,0.8660254037844387,-0.4999999999999998,8383.29058,147.68
2026-05-24 20:30:00+00:00,2026-05-24 22:30:00+02:00,2026-05-24,22,30,2,6,5,-0.7699999999999818,139.38,461.37,34467.479986,0.8660254037844387,-0.4999999999999998,8279.42427,138.61
2026-05-24 20:45:00+00:00,2026-05-24 22:45:00+02:00,2026-05-24,22,45,3,6,5,-7.069999999999993,137.6,487.83,34192.397506,0.8660254037844387,-0.4999999999999998,8172.66179,130.53
2026-05-24 21:00:00+00:00,2026-05-24 23:00:00+02:00,2026-05-24,23,0,0,6,5,-4.289999999999992,141.2,519.33,33772.093113999996,0.8660254037844387,-0.4999999999999998,8051.87141,136.91
2026-05-24 21:15:00+00:00,2026-05-24 23:15:00+02:00,2026-05-24,23,15,1,6,5,-1.3300000000000125,132.8,544.42,33551.819889,0.8660254037844387,-0.4999999999999998,7780.93141,131.47
2026-05-24 21:30:00+00:00,2026-05-24 23:30:00+02:00,2026-05-24,23,30,2,6,5,0.4200000000000017,127.21,570.48,33309.559369,0.8660254037844387,-0.4999999999999998,7508.85845,127.63
2026-05-24 21:45:00+00:00,2026-05-24 23:45:00+02:00,2026-05-24,23,45,3,6,5,-2.239999999999995,127.35,598.54,33093.309769,0.8660254037844387,-0.4999999999999998,7238.91206,125.11
2026-05-25 10:00:00+00:00,2026-05-25 12:00:00+02:00,2026-05-25,12,0,0,0,5,3.41,-10.67,820.14,-5874.544416000004,0.8660254037844387,-0.4999999999999998,785.93795,-7.26
2026-05-25 10:15:00+00:00,2026-05-25 12:15:00+02:00,2026-05-25,12,15,1,0,5,3.96,-11.33,832.73,-6456.693669,0.8660254037844387,-0.4999999999999998,796.62659,-7.37
2026-05-25 10:30:00+00:00,2026-05-25 12:30:00+02:00,2026-05-25,12,30,2,0,5,1.25,-13.06,847.48,-6619.056491000003,0.8660254037844387,-0.4999999999999998,811.01207,-11.81
2026-05-25 10:45:00+00:00,2026-05-25 12:45:00+02:00,2026-05-25,12,45,3,0,5,0.7799999999999994,-15.79,848.48,-7018.515358999997,0.8660254037844387,-0.4999999999999998,824.79973,-15.01
2026-05-25 11:00:00+00:00,2026-05-25 13:00:00+02:00,2026-05-25,13,0,0,0,5,4.48,-22.07,861.87,-7731.6691839999985,0.8660254037844387,-0.4999999999999998,835.76973,-17.59
2026-05-25 11:15:00+00:00,2026-05-25 13:15:00+02:00,2026-05-25,13,15,1,0,5,3.4499999999999993,-27.45,875.25,-7865.328008999997,0.8660254037844387,-0.4999999999999998,843.65671,-24.0
2026-05-25 11:30:00+00:00,2026-05-25 13:30:00+02:00,2026-05-25,13,30,2,0,5,-1.9000000000000057,-32.66,891.94,-7945.2515480000075,0.8660254037844387,-0.4999999999999998,869.93633,-34.56
2026-05-25 11:45:00+00:00,2026-05-25 13:45:00+02:00,2026-05-25,13,45,3,0,5,-3.1700000000000017,-35.0,906.16,-7879.425811000001,0.8660254037844387,-0.4999999999999998,899.74535,-38.17
2026-05-25 12:00:00+00:00,2026-05-25 14:00:00+02:00,2026-05-25,14,0,0,0,5,180.85,-209.31,923.2,-7897.949259000001,0.8660254037844387,-0.4999999999999998,956.25515,-28.46
2026-05-25 12:15:00+00:00,2026-05-25 14:15:00+02:00,2026-05-25,14,15,1,0,5,2.719999999999999,-30.0,932.83,-7653.244549000003,0.8660254037844387,-0.4999999999999998,1012.83571,-27.28
2026-05-25 12:30:00+00:00,2026-05-25 14:30:00+02:00,2026-05-25,14,30,2,0,5,0.5800000000000018,-25.01,943.43,-7038.229931999995,0.8660254037844387,-0.4999999999999998,1086.55043,-24.43
2026-05-25 12:45:00+00:00,2026-05-25 14:45:00+02:00,2026-05-25,14,45,3,0,5,3.9499999999999993,-21.36,950.97,-6512.675152000003,0.8660254037844387,-0.4999999999999998,1198.54782,-17.41
2026-05-25 13:00:00+00:00,2026-05-25 15:00:00+02:00,2026-05-25,15,0,0,0,5,81.07,-94.5,946.61,-5509.0507880000005,0.8660254037844387,-0.4999999999999998,1343.88849,-13.43
2026-05-25 13:15:00+00:00,2026-05-25 15:15:00+02:00,2026-05-25,15,15,1,0,5,72.96000000000001,-82.01,958.29,-4559.198190000003,0.8660254037844387,-0.4999999999999998,1462.7274,-9.05
2026-05-25 13:30:00+00:00,2026-05-25 15:30:00+02:00,2026-05-25,15,30,2,0,5,95.97,-100.0,971.9,-3689.1625480000002,0.8660254037844387,-0.4999999999999998,1590.46972,-4.03
2026-05-25 13:45:00+00:00,2026-05-25 15:45:00+02:00,2026-05-25,15,45,3,0,5,0.0,-5.0,982.52,-2988.6251549999943,0.8660254037844387,-0.4999999999999998,1711.50459,-5.0
2026-05-25 14:00:00+00:00,2026-05-25 16:00:00+02:00,2026-05-25,16,0,0,0,5,23.45,-30.0,999.09,-1320.0582600000052,0.8660254037844387,-0.4999999999999998,1861.5684,-6.55
2026-05-25 14:15:00+00:00,2026-05-25 16:15:00+02:00,2026-05-25,16,15,1,0,5,8.66,-10.0,1015.11,-110.04211200000282,0.8660254037844387,-0.4999999999999998,2080.81534,-1.34
2026-05-25 14:30:00+00:00,2026-05-25 16:30:00+02:00,2026-05-25,16,30,2,0,5,4.87,-4.95,1024.86,1305.082383999994,0.8660254037844387,-0.4999999999999998,2291.67154,-0.08
2026-05-25 14:45:00+00:00,2026-05-25 16:45:00+02:00,2026-05-25,16,45,3,0,5,2.09,-0.1,1033.24,3281.8243169999987,0.8660254037844387,-0.4999999999999998,2478.32567,1.99
2026-05-25 15:00:00+00:00,2026-05-25 17:00:00+02:00,2026-05-25,17,0,0,0,5,0.21,0.0,1336.25,5599.745690000003,0.8660254037844387,-0.4999999999999998,2612.30639,0.21
2026-05-25 15:15:00+00:00,2026-05-25 17:15:00+02:00,2026-05-25,17,15,1,0,5,4.03,1.34,1315.56,7981.293224000001,0.8660254037844387,-0.4999999999999998,2713.32853,5.37
2026-05-25 15:30:00+00:00,2026-05-25 17:30:00+02:00,2026-05-25,17,30,2,0,5,12.979999999999999,15.01,1314.94,10643.456383999997,0.8660254037844387,-0.4999999999999998,2782.25002,27.99
2026-05-25 15:45:00+00:00,2026-05-25 17:45:00+02:00,2026-05-25,17,45,3,0,5,58.0,30.0,1292.52,13898.015898000001,0.8660254037844387,-0.4999999999999998,2855.64616,88.0
2026-05-25 16:00:00+00:00,2026-05-25 18:00:00+02:00,2026-05-25,18,0,0,0,5,16.04,62.52,1278.39,17715.016199,0.8660254037844387,-0.4999999999999998,2935.03155,78.56
2026-05-25 16:15:00+00:00,2026-05-25 18:15:00+02:00,2026-05-25,18,15,1,0,5,2.200000000000003,105.58,1265.14,20890.847614,0.8660254037844387,-0.4999999999999998,2968.80743,107.78
2026-05-25 16:30:00+00:00,2026-05-25 18:30:00+02:00,2026-05-25,18,30,2,0,5,-4.960000000000008,140.97,1247.2,23795.285403,0.8660254037844387,-0.4999999999999998,3004.19905,136.01
2026-05-25 16:45:00+00:00,2026-05-25 18:45:00+02:00,2026-05-25,18,45,3,0,5,-10.929999999999978,157.76,1230.43,26858.214200999995,0.8660254037844387,-0.4999999999999998,3035.78305,146.83
2026-05-25 17:00:00+00:00,2026-05-25 19:00:00+02:00,2026-05-25,19,0,0,0,5,7.739999999999995,124.99,1216.16,29715.485888000003,0.8660254037844387,-0.4999999999999998,3069.20559,132.73
2026-05-25 17:15:00+00:00,2026-05-25 19:15:00+02:00,2026-05-25,19,15,1,0,5,2.569999999999993,142.68,1215.47,32077.5654,0.8660254037844387,-0.4999999999999998,3168.89426,145.25
2026-05-25 17:30:00+00:00,2026-05-25 19:30:00+02:00,2026-05-25,19,30,2,0,5,8.469999999999999,142.6,1220.95,34466.247595,0.8660254037844387,-0.4999999999999998,3260.97622,151.07
2026-05-25 17:45:00+00:00,2026-05-25 19:45:00+02:00,2026-05-25,19,45,3,0,5,-10.97999999999999,179.1,1219.85,35819.054933,0.8660254037844387,-0.4999999999999998,3362.95322,168.12
2026-05-25 18:00:00+00:00,2026-05-25 20:00:00+02:00,2026-05-25,20,0,0,0,5,3.450000000000017,154.32,1220.55,37146.907966,0.8660254037844387,-0.4999999999999998,3464.86689,157.77
2026-05-25 18:15:00+00:00,2026-05-25 20:15:00+02:00,2026-05-25,20,15,1,0,5,-2.5500000000000114,168.56,1233.66,38314.743123,0.8660254037844387,-0.4999999999999998,3668.52968,166.01
2026-05-25 18:30:00+00:00,2026-05-25 20:30:00+02:00,2026-05-25,20,30,2,0,5,4.200000000000017,180.76,1243.76,39063.731354,0.8660254037844387,-0.4999999999999998,3866.65378,184.96
2026-05-25 18:45:00+00:00,2026-05-25 20:45:00+02:00,2026-05-25,20,45,3,0,5,13.230000000000018,176.6,1252.52,39538.937254000004,0.8660254037844387,-0.4999999999999998,4054.86233,189.83
2026-05-25 19:00:00+00:00,2026-05-25 21:00:00+02:00,2026-05-25,21,0,0,0,5,-8.289999999999992,189.4,1262.52,39834.225423,0.8660254037844387,-0.4999999999999998,4231.48874,181.11
2026-05-25 19:15:00+00:00,2026-05-25 21:15:00+02:00,2026-05-25,21,15,1,0,5,-3.4000000000000057,176.68,1284.09,39658.132507,0.8660254037844387,-0.4999999999999998,4443.51153,173.28
2026-05-25 19:30:00+00:00,2026-05-25 21:30:00+02:00,2026-05-25,21,30,2,0,5,0.18999999999999773,162.73,1301.69,39242.979127,0.8660254037844387,-0.4999999999999998,4677.2002,162.92
2026-05-25 19:45:00+00:00,2026-05-25 21:45:00+02:00,2026-05-25,21,45,3,0,5,-12.759999999999991,169.48,1323.14,38763.100815,0.8660254037844387,-0.4999999999999998,4925.44574,156.72
2026-05-25 20:00:00+00:00,2026-05-25 22:00:00+02:00,2026-05-25,22,0,0,0,5,-8.460000000000008,178.47,1345.34,38124.948625000005,0.8660254037844387,-0.4999999999999998,5161.86756,170.01
2026-05-25 20:15:00+00:00,2026-05-25 22:15:00+02:00,2026-05-25,22,15,1,0,5,-5.210000000000008,165.0,1368.11,37389.473078,0.8660254037844387,-0.4999999999999998,5326.33088,159.79
2026-05-25 20:30:00+00:00,2026-05-25 22:30:00+02:00,2026-05-25,22,30,2,0,5,-6.47999999999999,160.0,1399.45,36669.701638,0.8660254037844387,-0.4999999999999998,5489.81018,153.52
2026-05-25 20:45:00+00:00,2026-05-25 22:45:00+02:00,2026-05-25,22,45,3,0,5,-22.579999999999984,167.26,1422.63,36125.995995,0.8660254037844387,-0.4999999999999998,5651.63918,144.68
2026-05-25 21:00:00+00:00,2026-05-25 23:00:00+02:00,2026-05-25,23,0,0,0,5,-4.6699999999999875,149.1,1452.61,35371.534261,0.8660254037844387,-0.4999999999999998,5791.59879,144.43
2026-05-25 21:15:00+00:00,2026-05-25 23:15:00+02:00,2026-05-25,23,15,1,0,5,1.3600000000000136,142.5,1486.73,34763.333591999995,0.8660254037844387,-0.4999999999999998,5852.33972,143.86
2026-05-25 21:30:00+00:00,2026-05-25 23:30:00+02:00,2026-05-25,23,30,2,0,5,-2.2600000000000193,140.99,1518.88,34271.854267,0.8660254037844387,-0.4999999999999998,5912.47009,138.73
2026-05-25 21:45:00+00:00,2026-05-25 23:45:00+02:00,2026-05-25,23,45,3,0,5,-2.75,131.51,1552.91,33725.289366,0.8660254037844387,-0.4999999999999998,5986.11124,128.76
2026-05-27 10:00:00+00:00,2026-05-27 12:00:00+02:00,2026-05-27,12,0,0,2,5,-6.040000000000001,9.55,1456.57,3022.371898999998,0.8660254037844387,-0.4999999999999998,5964.46901,3.51
2026-05-27 10:15:00+00:00,2026-05-27 12:15:00+02:00,2026-05-27,12,15,1,2,5,2.62,-0.74,1431.17,1820.9044049999939,0.8660254037844387,-0.4999999999999998,6125.12125,1.88
2026-05-27 10:30:00+00:00,2026-05-27 12:30:00+02:00,2026-05-27,12,30,2,2,5,3.58,-1.84,1406.43,1347.728292000007,0.8660254037844387,-0.4999999999999998,6237.28435,1.74
2026-05-27 10:45:00+00:00,2026-05-27 12:45:00+02:00,2026-05-27,12,45,3,2,5,8.25,-6.76,1362.75,1269.9116709999944,0.8660254037844387,-0.4999999999999998,6412.26259,1.49
2026-05-27 11:00:00+00:00,2026-05-27 13:00:00+02:00,2026-05-27,13,0,0,2,5,3.2199999999999998,-1.17,1345.59,538.7408150000047,0.8660254037844387,-0.4999999999999998,6595.95663,2.05
2026-05-27 11:15:00+00:00,2026-05-27 13:15:00+02:00,2026-05-27,13,15,1,2,5,2.66,-0.7,1336.72,357.7710780000052,0.8660254037844387,-0.4999999999999998,6823.02698,1.96
2026-05-27 11:30:00+00:00,2026-05-27 13:30:00+02:00,2026-05-27,13,30,2,2,5,6.39,-2.0,1329.33,-14.036258000000089,0.8660254037844387,-0.4999999999999998,7061.38529,4.39
2026-05-27 11:45:00+00:00,2026-05-27 13:45:00+02:00,2026-05-27,13,45,3,2,5,7.08,-3.47,1317.53,-760.6431190000003,0.8660254037844387,-0.4999999999999998,7324.67091,3.61
2026-05-27 12:00:00+00:00,2026-05-27 14:00:00+02:00,2026-05-27,14,0,0,2,5,5.1,-3.09,1313.53,-995.0341160000025,0.8660254037844387,-0.4999999999999998,7946.25213,2.01
2026-05-27 12:15:00+00:00,2026-05-27 14:15:00+02:00,2026-05-27,14,15,1,2,5,3.27,-1.28,1316.82,-1294.5282389999993,0.8660254037844387,-0.4999999999999998,8244.41099,1.99
2026-05-27 12:30:00+00:00,2026-05-27 14:30:00+02:00,2026-05-27,14,30,2,2,5,3.6100000000000003,-1.62,1320.65,-825.0058949999948,0.8660254037844387,-0.4999999999999998,8514.63651,1.99
2026-05-27 12:45:00+00:00,2026-05-27 14:45:00+02:00,2026-05-27,14,45,3,2,5,2.59,-1.77,,-408.810126999997,0.8660254037844387,-0.4999999999999998,8768.85727,0.82
2026-05-27 13:00:00+00:00,2026-05-27 15:00:00+02:00,2026-05-27,15,0,0,2,5,4.74,-1.8,1324.31,277.06387299999915,0.8660254037844387,-0.4999999999999998,9058.57855,2.94
2026-05-27 13:15:00+00:00,2026-05-27 15:15:00+02:00,2026-05-27,15,15,1,2,5,3.88,-2.02,1343.21,315.2510840000032,0.8660254037844387,-0.4999999999999998,9387.04423,1.86
2026-05-27 13:30:00+00:00,2026-05-27 15:30:00+02:00,2026-05-27,15,30,2,2,5,6.9,-1.9,1360.39,1040.2263529999982,0.8660254037844387,-0.4999999999999998,9720.33066,5.0
2026-05-27 13:45:00+00:00,2026-05-27 15:45:00+02:00,2026-05-27,15,45,3,2,5,4.71,-1.09,1378.15,1668.4431390000027,0.8660254037844387,-0.4999999999999998,10154.76378,3.62
2026-05-27 14:00:00+00:00,2026-05-27 16:00:00+02:00,2026-05-27,16,0,0,2,5,10.36,-1.88,1400.02,2923.5533069999947,0.8660254037844387,-0.4999999999999998,10562.17612,8.48
2026-05-27 14:15:00+00:00,2026-05-27 16:15:00+02:00,2026-05-27,16,15,1,2,5,11.11,-0.91,1433.27,4110.754337000006,0.8660254037844387,-0.4999999999999998,10993.06257,10.2
2026-05-27 14:30:00+00:00,2026-05-27 16:30:00+02:00,2026-05-27,16,30,2,2,5,10.51,-0.01,1464.61,4918.7299950000015,0.8660254037844387,-0.4999999999999998,11586.06431,10.5
2026-05-27 14:45:00+00:00,2026-05-27 16:45:00+02:00,2026-05-27,16,45,3,2,5,17.54,6.46,1498.8,6432.776170999998,0.8660254037844387,-0.4999999999999998,12322.28646,24.0
2026-05-27 15:00:00+00:00,2026-05-27 17:00:00+02:00,2026-05-27,17,0,0,2,5,29.57,2.0,2100.7,7802.293097000002,0.8660254037844387,-0.4999999999999998,13270.69449,31.57
2026-05-27 15:15:00+00:00,2026-05-27 17:15:00+02:00,2026-05-27,17,15,1,2,5,49.94,5.0,2139.17,9573.817425999994,0.8660254037844387,-0.4999999999999998,14001.68579,54.94
2026-05-27 15:30:00+00:00,2026-05-27 17:30:00+02:00,2026-05-27,17,30,2,2,5,26.400000000000006,43.39,2177.47,11988.162747999995,0.8660254037844387,-0.4999999999999998,14477.80238,69.79
2026-05-27 15:45:00+00:00,2026-05-27 17:45:00+02:00,2026-05-27,17,45,3,2,5,51.830000000000005,54.18,2210.65,15119.495043999996,0.8660254037844387,-0.4999999999999998,14657.40437,106.01
2026-05-27 16:00:00+00:00,2026-05-27 18:00:00+02:00,2026-05-27,18,0,0,2,5,53.03000000000001,38.62,2246.19,18435.347897,0.8660254037844387,-0.4999999999999998,14818.44046,91.65
2026-05-27 16:15:00+00:00,2026-05-27 18:15:00+02:00,2026-05-27,18,15,1,2,5,20.49000000000001,94.21,2273.23,21227.793144999996,0.8660254037844387,-0.4999999999999998,14836.57825,114.7
2026-05-27 16:30:00+00:00,2026-05-27 18:30:00+02:00,2026-05-27,18,30,2,2,5,17.189999999999998,121.37,2305.26,24196.964327999995,0.8660254037844387,-0.4999999999999998,14852.94438,138.56
2026-05-27 16:45:00+00:00,2026-05-27 18:45:00+02:00,2026-05-27,18,45,3,2,5,7.700000000000017,143.35,2335.53,27328.123398999996,0.8660254037844387,-0.4999999999999998,14866.86874,151.05
2026-05-27 17:00:00+00:00,2026-05-27 19:00:00+02:00,2026-05-27,19,0,0,2,5,23.440000000000012,113.08,2357.74,29976.937372999993,0.8660254037844387,-0.4999999999999998,14855.18359,136.52
2026-05-27 17:15:00+00:00,2026-05-27 19:15:00+02:00,2026-05-27,19,15,1,2,5,15.650000000000006,131.87,2376.59,32416.094642000004,0.8660254037844387,-0.4999999999999998,14662.62082,147.52
2026-05-27 17:30:00+00:00,2026-05-27 19:30:00+02:00,2026-05-27,19,30,2,2,5,6.0,150.0,2415.52,34407.994441,0.8660254037844387,-0.4999999999999998,14464.62217,156.0
2026-05-27 17:45:00+00:00,2026-05-27 19:45:00+02:00,2026-05-27,19,45,3,2,5,19.17999999999998,152.99,2431.42,35943.503643,0.8660254037844387,-0.4999999999999998,14283.83119,172.17
2026-05-27 18:00:00+00:00,2026-05-27 20:00:00+02:00,2026-05-27,20,0,0,2,5,1.8900000000000148,157.39,2435.37,37058.684905,0.8660254037844387,-0.4999999999999998,14085.10023,159.28
2026-05-27 18:15:00+00:00,2026-05-27 20:15:00+02:00,2026-05-27,20,15,1,2,5,-1.009999999999991,162.41,2409.41,37689.54575600001,0.8660254037844387,-0.4999999999999998,13958.4487,161.4
2026-05-27 18:30:00+00:00,2026-05-27 20:30:00+02:00,2026-05-27,20,30,2,2,5,13.430000000000007,164.87,2379.21,38203.086893,0.8660254037844387,-0.4999999999999998,13816.06971,178.3
2026-05-27 18:45:00+00:00,2026-05-27 20:45:00+02:00,2026-05-27,20,45,3,2,5,0.5699999999999932,181.61,2342.23,38724.981769000005,0.8660254037844387,-0.4999999999999998,13642.00496,182.18
2026-05-27 19:00:00+00:00,2026-05-27 21:00:00+02:00,2026-05-27,21,0,0,2,5,7.149999999999977,179.8,2305.57,38979.366178000004,0.8660254037844387,-0.4999999999999998,13398.93869,186.95
2026-05-27 19:15:00+00:00,2026-05-27 21:15:00+02:00,2026-05-27,21,15,1,2,5,5.869999999999976,165.8,2266.78,38778.765951,0.8660254037844387,-0.4999999999999998,13192.95694,171.67
2026-05-27 19:30:00+00:00,2026-05-27 21:30:00+02:00,2026-05-27,21,30,2,2,5,5.740000000000009,154.84,2227.19,38468.820894,0.8660254037844387,-0.4999999999999998,13010.4178,160.58
2026-05-27 19:45:00+00:00,2026-05-27 21:45:00+02:00,2026-05-27,21,45,3,2,5,-11.310000000000002,164.99,2183.07,37920.011476,0.8660254037844387,-0.4999999999999998,12837.92172,153.68
2026-05-27 20:00:00+00:00,2026-05-27 22:00:00+02:00,2026-05-27,22,0,0,2,5,6.099999999999994,155.38,2149.91,37309.211425999994,0.8660254037844387,-0.4999999999999998,12520.22523,161.48
2026-05-27 20:15:00+00:00,2026-05-27 22:15:00+02:00,2026-05-27,22,15,1,2,5,2.069999999999993,149.1,2103.48,36677.745026,0.8660254037844387,-0.4999999999999998,12266.55255,151.17
2026-05-27 20:30:00+00:00,2026-05-27 22:30:00+02:00,2026-05-27,22,30,2,2,5,4.710000000000008,141.5,2062.24,36022.170577,0.8660254037844387,-0.4999999999999998,12015.02525,146.21
2026-05-27 20:45:00+00:00,2026-05-27 22:45:00+02:00,2026-05-27,22,45,3,2,5,3.619999999999976,132.8,2017.12,35254.34111,0.8660254037844387,-0.4999999999999998,11761.44524,136.42
2026-05-27 21:00:00+00:00,2026-05-27 23:00:00+02:00,2026-05-27,23,0,0,2,5,2.2700000000000102,143.6,1975.06,34653.308053,0.8660254037844387,-0.4999999999999998,11498.00593,145.87
2026-05-27 21:15:00+00:00,2026-05-27 23:15:00+02:00,2026-05-27,23,15,1,2,5,0.4099999999999966,136.6,1917.83,34120.990574999996,0.8660254037844387,-0.4999999999999998,11156.05765,137.01
2026-05-27 21:30:00+00:00,2026-05-27 23:30:00+02:00,2026-05-27,23,30,2,2,5,3.530000000000001,130.27,1862.7,33737.422214,0.8660254037844387,-0.4999999999999998,10810.66454,133.8
2026-05-27 21:45:00+00:00,2026-05-27 23:45:00+02:00,2026-05-27,23,45,3,2,5,3.3100000000000023,128.92,1803.59,33443.377308,0.8660254037844387,-0.4999999999999998,10472.20806,132.23
2026-05-28 10:00:00+00:00,2026-05-28 12:00:00+02:00,2026-05-28,12,0,0,3,5,-4.19,0.03,245.3,4792.422920999998,0.8660254037844387,-0.4999999999999998,831.08736,-4.16
2026-05-28 10:15:00+00:00,2026-05-28 12:15:00+02:00,2026-05-28,12,15,1,3,5,-5.82,0.0,245.28,4116.422489000004,0.8660254037844387,-0.4999999999999998,825.9927,-5.82
2026-05-28 10:30:00+00:00,2026-05-28 12:30:00+02:00,2026-05-28,12,30,2,3,5,-7.55,2.38,248.47,3836.5244259999963,0.8660254037844387,-0.4999999999999998,838.10192,-5.17
2026-05-28 10:45:00+00:00,2026-05-28 12:45:00+02:00,2026-05-28,12,45,3,3,5,-7.91,2.09,249.8,3531.647118000001,0.8660254037844387,-0.4999999999999998,855.61655,-5.82
2026-05-28 11:00:00+00:00,2026-05-28 13:00:00+02:00,2026-05-28,13,0,0,3,5,-4.550000000000001,-1.27,255.38,2386.378620999996,0.8660254037844387,-0.4999999999999998,871.74775,-5.82
2026-05-28 11:15:00+00:00,2026-05-28 13:15:00+02:00,2026-05-28,13,15,1,3,5,-6.0,-0.01,262.34,2607.4283270000014,0.8660254037844387,-0.4999999999999998,897.11206,-6.01
2026-05-28 11:30:00+00:00,2026-05-28 13:30:00+02:00,2026-05-28,13,30,2,3,5,-7.640000000000001,1.82,266.26,2147.1632119999995,0.8660254037844387,-0.4999999999999998,924.90288,-5.82
2026-05-28 11:45:00+00:00,2026-05-28 13:45:00+02:00,2026-05-28,13,45,3,3,5,-6.45,-0.03,277.54,2131.642930000002,0.8660254037844387,-0.4999999999999998,959.13051,-6.48
2026-05-28 12:00:00+00:00,2026-05-28 14:00:00+02:00,2026-05-28,14,0,0,3,5,-5.430000000000001,-0.02,283.32,2605.784013999997,0.8660254037844387,-0.4999999999999998,980.78287,-5.45
2026-05-28 12:15:00+00:00,2026-05-28 14:15:00+02:00,2026-05-28,14,15,1,3,5,-4.34,1.07,295.87,2589.122378999993,0.8660254037844387,-0.4999999999999998,1015.07385,-3.27
2026-05-28 12:30:00+00:00,2026-05-28 14:30:00+02:00,2026-05-28,14,30,2,3,5,-3.81,-0.18,310.09,2768.3729680000033,0.8660254037844387,-0.4999999999999998,1065.62443,-3.99
2026-05-28 12:45:00+00:00,2026-05-28 14:45:00+02:00,2026-05-28,14,45,3,3,5,-2.25,0.25,323.08,3433.109958999994,0.8660254037844387,-0.4999999999999998,1121.52883,-2.0
2026-05-28 13:00:00+00:00,2026-05-28 15:00:00+02:00,2026-05-28,15,0,0,3,5,-3.26,-1.71,335.75,4364.879504999997,0.8660254037844387,-0.4999999999999998,1226.10103,-4.97
2026-05-28 13:15:00+00:00,2026-05-28 15:15:00+02:00,2026-05-28,15,15,1,3,5,-1.9,0.01,344.66,4988.354660999998,0.8660254037844387,-0.4999999999999998,1331.03368,-1.89
2026-05-28 13:30:00+00:00,2026-05-28 15:30:00+02:00,2026-05-28,15,30,2,3,5,5.0,0.84,360.65,5803.492077000003,0.8660254037844387,-0.4999999999999998,1399.0061,5.84
2026-05-28 13:45:00+00:00,2026-05-28 15:45:00+02:00,2026-05-28,15,45,3,3,5,4.83,4.34,372.79,7209.707603999996,0.8660254037844387,-0.4999999999999998,1453.62438,9.17
2026-05-28 14:00:00+00:00,2026-05-28 16:00:00+02:00,2026-05-28,16,0,0,3,5,-12.820000000000002,26.42,383.9,9139.155911999995,0.8660254037844387,-0.4999999999999998,1506.14021,13.6
2026-05-28 14:15:00+00:00,2026-05-28 16:15:00+02:00,2026-05-28,16,15,1,3,5,8.440000000000001,10.0,394.71,10690.207376000006,0.8660254037844387,-0.4999999999999998,1539.69998,18.44
2026-05-28 14:30:00+00:00,2026-05-28 16:30:00+02:00,2026-05-28,16,30,2,3,5,-4.090000000000003,52.31,403.55,12105.741944000001,0.8660254037844387,-0.4999999999999998,1557.41717,48.22
2026-05-28 14:45:00+00:00,2026-05-28 16:45:00+02:00,2026-05-28,16,45,3,3,5,27.65,60.01,412.59,14442.033630999998,0.8660254037844387,-0.4999999999999998,1574.55383,87.66
2026-05-28 15:00:00+00:00,2026-05-28 17:00:00+02:00,2026-05-28,17,0,0,3,5,10.069999999999993,65.43,423.18,17151.589772,0.8660254037844387,-0.4999999999999998,1591.35299,75.5
2026-05-28 15:15:00+00:00,2026-05-28 17:15:00+02:00,2026-05-28,17,15,1,3,5,-0.10000000000000853,92.56,428.18,19826.803439999996,0.8660254037844387,-0.4999999999999998,1598.66063,92.46
2026-05-28 15:30:00+00:00,2026-05-28 17:30:00+02:00,2026-05-28,17,30,2,3,5,-6.989999999999995,114.99,431.2,22753.898427,0.8660254037844387,-0.4999999999999998,1604.81324,108.0
