timestamp_utc,timestamp_local,date_local,hour_local,hour_local,minute_local,quarter_hour_local,quarter_hour_local,weekday_local,weekday_local,month_local,month_local,ida1_minus_da_spread_eur_mwh_lag_1d_same_local_qh,ida1_minus_da_spread_eur_mwh_lag_7d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_mean_7d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_14d_same_local_qh,ida1_minus_da_spread_eur_mwh
2026-05-09 17:15:00+00:00,2026-05-09 19:15:00+02:00,2026-05-09,19,19,15,1,1,5,5,5,5,-12.410000000000025,,-15.42750000000002,-13.265000000000015,-15.927777777777786,-15.579999999999998,-5.829999999999984
2026-05-09 17:30:00+00:00,2026-05-09 19:30:00+02:00,2026-05-09,19,19,30,2,2,5,5,5,5,-2.2900000000000205,,14.03499999999999,4.449999999999989,4.765555555555546,-1.9799999999999898,-0.4300000000000068
2026-05-09 17:45:00+00:00,2026-05-09 19:45:00+02:00,2026-05-09,19,19,45,3,3,5,5,5,5,8.519999999999982,,40.9425,14.429999999999978,33.53444444444444,20.339999999999975,13.069999999999993
2026-05-09 18:00:00+00:00,2026-05-09 20:00:00+02:00,2026-05-09,20,20,0,0,0,5,5,5,5,-0.8000000000000114,,6.852499999999971,1.5999999999999943,2.3000000000000096,-1.480000000000004,-7.8300000000000125
2026-05-09 18:15:00+00:00,2026-05-09 20:15:00+02:00,2026-05-09,20,20,15,1,1,5,5,5,5,-2.8200000000000216,,6.234999999999999,0.8699999999999903,2.004444444444437,-3.450000000000017,-4.47999999999999
2026-05-09 18:30:00+00:00,2026-05-09 20:30:00+02:00,2026-05-09,20,20,30,2,2,5,5,5,5,-1.25,,4.882499999999997,1.625,0.6811111111111106,-1.25,-2.8899999999999864
2026-05-09 18:45:00+00:00,2026-05-09 20:45:00+02:00,2026-05-09,20,20,45,3,3,5,5,5,5,-5.390000000000015,,-3.7575000000000074,-4.189999999999998,-8.961111111111117,-5.390000000000015,-3.319999999999993
2026-05-09 19:00:00+00:00,2026-05-09 21:00:00+02:00,2026-05-09,21,21,0,0,0,5,5,5,5,8.710000000000008,,24.457500000000017,13.265,19.552222222222223,16.87000000000002,10.340000000000003
2026-05-09 19:15:00+00:00,2026-05-09 21:15:00+02:00,2026-05-09,21,21,15,1,1,5,5,5,5,3.4199999999999875,,7.1399999999999935,5.944999999999993,0.7255555555555446,-2.230000000000018,1.7199999999999989
2026-05-09 19:30:00+00:00,2026-05-09 21:30:00+02:00,2026-05-09,21,21,30,2,2,5,5,5,5,-6.280000000000001,,-7.540000000000006,-5.295000000000002,-11.260000000000003,-7.890000000000015,-5.930000000000007
2026-05-09 19:45:00+00:00,2026-05-09 21:45:00+02:00,2026-05-09,21,21,45,3,3,5,5,5,5,-11.629999999999995,,-18.814999999999998,-14.399999999999991,-20.73777777777778,-17.169999999999987,-13.900000000000006
2026-05-09 20:00:00+00:00,2026-05-09 22:00:00+02:00,2026-05-09,22,22,0,0,0,5,5,5,5,8.419999999999987,,14.772499999999994,12.789999999999992,8.317777777777778,6.5,9.629999999999995
2026-05-09 20:15:00+00:00,2026-05-09 22:15:00+02:00,2026-05-09,22,22,15,1,1,5,5,5,5,-3.730000000000018,,3.7774999999999928,4.405000000000001,-0.6333333333333336,-2.1500000000000057,5.090000000000003
2026-05-09 20:30:00+00:00,2026-05-09 22:30:00+02:00,2026-05-09,22,22,30,2,2,5,5,5,5,-3.8100000000000023,,-2.7574999999999967,-3.405000000000001,-5.7444444444444445,-4.9199999999999875,-2.049999999999983
2026-05-09 20:45:00+00:00,2026-05-09 22:45:00+02:00,2026-05-09,22,22,45,3,3,5,5,5,5,-13.360000000000014,,-10.352500000000013,-10.155000000000001,-12.186666666666671,-12.340000000000003,-7.47999999999999
2026-05-09 21:00:00+00:00,2026-05-09 23:00:00+02:00,2026-05-09,23,23,0,0,0,5,5,5,5,1.1400000000000006,,9.895000000000003,12.145000000000003,4.131111111111112,1.1400000000000006,6.460000000000008
2026-05-09 21:15:00+00:00,2026-05-09 23:15:00+02:00,2026-05-09,23,23,15,1,1,5,5,5,5,-1.8499999999999943,,3.4449999999999967,4.305,-0.6311111111111118,-2.7700000000000102,2.719999999999999
2026-05-09 21:30:00+00:00,2026-05-09 23:30:00+02:00,2026-05-09,23,23,30,2,2,5,5,5,5,-6.239999999999995,,-0.5699999999999976,0.8800000000000026,-3.403333333333336,-4.1699999999999875,0.14999999999999147
2026-05-09 21:45:00+00:00,2026-05-09 23:45:00+02:00,2026-05-09,23,23,45,3,3,5,5,5,5,-15.810000000000002,,-4.782499999999992,-2.5349999999999966,-8.803333333333335,-7.909999999999997,-6.260000000000005
2026-05-09 22:00:00+00:00,2026-05-10 00:00:00+02:00,2026-05-10,0,0,0,0,0,6,6,5,5,-4.61999999999999,7.679999999999993,6.697142857142857,7.679999999999993,6.16916666666667,6.880000000000003,8.870000000000005
2026-05-09 22:15:00+00:00,2026-05-10 00:15:00+02:00,2026-05-10,0,0,15,1,1,6,6,5,5,-11.449999999999989,0.1700000000000017,2.3771428571428594,3.049999999999997,2.8025000000000033,2.1499999999999986,0.13000000000000966
2026-05-09 22:30:00+00:00,2026-05-10 00:30:00+02:00,2026-05-10,0,0,30,2,2,6,6,5,5,-11.219999999999999,-1.2600000000000051,0.15142857142857227,0.8399999999999892,-0.21750000000000114,-0.904999999999994,2.160000000000011
2026-05-09 22:45:00+00:00,2026-05-10 00:45:00+02:00,2026-05-10,0,0,45,3,3,6,6,5,5,-12.559999999999988,-3.450000000000003,-2.559999999999996,-1.4699999999999989,-2.530833333333328,-3.395000000000003,1.9300000000000068
2026-05-09 23:00:00+00:00,2026-05-10 01:00:00+02:00,2026-05-10,1,1,0,0,0,6,6,5,5,0.030000000000001137,1.8499999999999943,4.419999999999997,1.8499999999999943,2.9058333333333324,1.7999999999999972,8.980000000000004
2026-05-09 23:15:00+00:00,2026-05-10 01:15:00+02:00,2026-05-10,1,1,15,1,1,6,6,5,5,-2.8900000000000006,-0.4000000000000057,2.1071428571428545,0.5,0.6399999999999996,-0.2049999999999983,7.0
2026-05-09 23:30:00+00:00,2026-05-10 01:30:00+02:00,2026-05-10,1,1,30,2,2,6,6,5,5,-4.230000000000004,-3.980000000000004,0.8500000000000004,-0.7999999999999972,-0.08833333333333233,-0.9999999999999929,6.0
2026-05-09 23:45:00+00:00,2026-05-10 01:45:00+02:00,2026-05-10,1,1,45,3,3,6,6,5,5,-5.510000000000005,-6.280000000000001,-0.5242857142857186,-1.1299999999999955,-1.1391666666666669,-1.2099999999999937,4.810000000000002
2026-05-10 00:00:00+00:00,2026-05-10 02:00:00+02:00,2026-05-10,2,2,0,0,0,6,6,5,5,-3.8599999999999994,2.799999999999997,2.865714285714286,2.160000000000011,0.7849999999999998,1.0399999999999991,4.86999999999999
2026-05-10 00:15:00+00:00,2026-05-10 02:15:00+02:00,2026-05-10,2,2,15,1,1,6,6,5,5,-2.8500000000000085,3.8400000000000034,2.6042857142857128,1.3100000000000023,0.5916666666666653,-0.14499999999999602,1.5499999999999972
2026-05-10 00:30:00+00:00,2026-05-10 02:30:00+02:00,2026-05-10,2,2,30,2,2,6,6,5,5,-4.180000000000007,3.769999999999996,2.759999999999997,1.0800000000000125,0.8908333333333264,0.779999999999994,1.3799999999999955
2026-05-10 00:45:00+00:00,2026-05-10 02:45:00+02:00,2026-05-10,2,2,45,3,3,6,6,5,5,-3.450000000000003,1.1700000000000017,1.8771428571428572,1.1500000000000057,0.37749999999999534,-0.7600000000000051,-1.0400000000000063
2026-05-10 01:00:00+00:00,2026-05-10 03:00:00+02:00,2026-05-10,3,3,0,0,0,6,6,5,5,-2.8699999999999903,2.6199999999999903,2.1185714285714283,0.9599999999999937,0.1833333333333297,-0.384999999999998,1.5300000000000011
2026-05-10 01:15:00+00:00,2026-05-10 03:15:00+02:00,2026-05-10,3,3,15,1,1,6,6,5,5,-2.3499999999999943,2.719999999999999,1.9557142857142853,1.8100000000000023,0.3033333333333337,-0.490000000000002,0.5499999999999972
2026-05-10 01:30:00+00:00,2026-05-10 03:30:00+02:00,2026-05-10,3,3,30,2,2,6,6,5,5,-2.339999999999989,1.8499999999999943,1.6414285714285748,1.8499999999999943,0.1999999999999981,-0.3500000000000014,-0.3100000000000023
2026-05-10 01:45:00+00:00,2026-05-10 03:45:00+02:00,2026-05-10,3,3,45,3,3,6,6,5,5,-2.1599999999999966,2.069999999999993,2.0828571428571387,2.069999999999993,1.2783333333333324,-0.06999999999999318,0.28999999999999204
2026-05-10 02:00:00+00:00,2026-05-10 04:00:00+02:00,2026-05-10,4,4,0,0,0,6,6,5,5,-2.269999999999996,3.4599999999999937,-1.5785714285714303,-2.269999999999996,-3.113333333333332,-4.68,0.6000000000000085
2026-05-10 02:15:00+00:00,2026-05-10 04:15:00+02:00,2026-05-10,4,4,15,1,1,6,6,5,5,-1.7900000000000063,1.6799999999999926,-0.9114285714285698,-1.7900000000000063,-2.2249999999999965,-2.7349999999999923,3.010000000000005
2026-05-10 02:30:00+00:00,2026-05-10 04:30:00+02:00,2026-05-10,4,4,30,2,2,6,6,5,5,-2.269999999999996,3.489999999999995,0.5300000000000011,0.37000000000000455,0.07333333333333296,-0.43499999999999517,4.079999999999998
2026-05-10 02:45:00+00:00,2026-05-10 04:45:00+02:00,2026-05-10,4,4,45,3,3,6,6,5,5,0.6400000000000006,4.6299999999999955,2.2814285714285694,2.0700000000000074,2.4691666666666667,2.980000000000004,4.710000000000008
2026-05-10 03:00:00+00:00,2026-05-10 05:00:00+02:00,2026-05-10,5,5,0,0,0,6,6,5,5,-3.3500000000000085,1.3700000000000045,-5.781428571428577,-3.3500000000000085,-8.024166666666668,-8.389999999999993,3.660000000000011
2026-05-10 03:15:00+00:00,2026-05-10 05:15:00+02:00,2026-05-10,5,5,15,1,1,6,6,5,5,-1.0900000000000034,3.7900000000000063,-2.450000000000005,-1.0900000000000034,-3.6391666666666693,-4.329999999999998,4.200000000000003
2026-05-10 03:30:00+00:00,2026-05-10 05:30:00+02:00,2026-05-10,5,5,30,2,2,6,6,5,5,-1.3700000000000045,3.7900000000000063,1.8571428571428525,2.6400000000000006,0.9899999999999971,-1.335000000000008,4.690000000000012
2026-05-10 03:45:00+00:00,2026-05-10 05:45:00+02:00,2026-05-10,5,5,45,3,3,6,6,5,5,-0.6300000000000097,7.170000000000002,6.235714285714282,4.489999999999995,5.924166666666662,4.259999999999998,2.930000000000007
2026-05-10 04:00:00+00:00,2026-05-10 06:00:00+02:00,2026-05-10,6,6,0,0,0,6,6,5,5,-4.440000000000012,13.0,-7.809999999999998,-7.090000000000018,-10.196666666666664,-12.579999999999984,4.72999999999999
2026-05-10 04:15:00+00:00,2026-05-10 06:15:00+02:00,2026-05-10,6,6,15,1,1,6,6,5,5,-4.13000000000001,10.209999999999994,1.0700000000000023,0.23999999999998067,-1.1958333333333317,-3.499999999999986,4.849999999999994
2026-05-10 04:30:00+00:00,2026-05-10 06:30:00+02:00,2026-05-10,6,6,30,2,2,6,6,5,5,-4.6000000000000085,10.929999999999993,4.712857142857144,6.319999999999993,2.357500000000004,2.190000000000012,-1.7999999999999972
2026-05-10 04:45:00+00:00,2026-05-10 06:45:00+02:00,2026-05-10,6,6,45,3,3,6,6,5,5,-8.840000000000018,3.6799999999999926,1.8057142857142716,3.6799999999999926,1.8199999999999967,3.520000000000003,-6.730000000000004
2026-05-10 05:00:00+00:00,2026-05-10 07:00:00+02:00,2026-05-10,7,7,0,0,0,6,6,5,5,8.75,35.620000000000005,14.858571428571432,11.159999999999997,14.134166666666665,11.394999999999996,19.580000000000013
2026-05-10 05:15:00+00:00,2026-05-10 07:15:00+02:00,2026-05-10,7,7,15,1,1,6,6,5,5,6.560000000000002,15.960000000000008,5.668571428571427,6.009999999999991,5.22,5.679999999999993,8.670000000000002
2026-05-10 05:30:00+00:00,2026-05-10 07:30:00+02:00,2026-05-10,7,7,30,2,2,6,6,5,5,4.049999999999997,0.09000000000000341,-3.7842857142857094,-0.8899999999999864,-5.991666666666663,-3.944999999999993,-0.35999999999999943
2026-05-10 05:45:00+00:00,2026-05-10 07:45:00+02:00,2026-05-10,7,7,45,3,3,6,6,5,5,-7.280000000000001,-6.8999999999999915,-14.63142857142857,-10.0,-17.948333333333338,-17.21,-12.959999999999994
2026-05-10 06:00:00+00:00,2026-05-10 08:00:00+02:00,2026-05-10,8,8,0,0,0,6,6,5,5,26.320000000000007,29.770000000000003,22.959999999999987,23.05000000000001,23.344166666666666,23.620000000000005,42.86
2026-05-10 06:15:00+00:00,2026-05-10 08:15:00+02:00,2026-05-10,8,8,15,1,1,6,6,5,5,13.060000000000002,23.580000000000005,10.491428571428571,10.079999999999984,8.126666666666663,9.769999999999996,24.620000000000005
2026-05-10 06:30:00+00:00,2026-05-10 08:30:00+02:00,2026-05-10,8,8,30,2,2,6,6,5,5,8.490000000000009,15.96,0.8628571428571407,-1.3600000000000136,-3.133333333333335,-3.374999999999993,-4.560000000000002
2026-05-10 06:45:00+00:00,2026-05-10 08:45:00+02:00,2026-05-10,8,8,45,3,3,6,6,5,5,-13.829999999999998,4.550000000000004,-18.791428571428575,-17.210000000000008,-24.37833333333333,-22.00499999999999,-46.290000000000006
2026-05-10 07:00:00+00:00,2026-05-10 09:00:00+02:00,2026-05-10,9,9,0,0,0,6,6,5,5,57.31,34.36,32.61714285714286,29.710000000000008,28.129166666666666,22.685000000000002,30.16
2026-05-10 07:15:00+00:00,2026-05-10 09:15:00+02:00,2026-05-10,9,9,15,1,1,6,6,5,5,28.819999999999993,14.459999999999997,13.138571428571428,14.459999999999997,10.926666666666664,9.46,14.91
2026-05-10 07:30:00+00:00,2026-05-10 09:30:00+02:00,2026-05-10,9,9,30,2,2,6,6,5,5,-6.030000000000001,9.400000000000002,-7.237142857142857,-6.030000000000001,-7.492499999999997,-6.555,-1.5499999999999998
2026-05-10 07:45:00+00:00,2026-05-10 09:45:00+02:00,2026-05-10,9,9,45,3,3,6,6,5,5,-39.81,-5.700000000000003,-27.034285714285712,-12.519999999999996,-26.434166666666666,-24.88,-6.25
2026-05-10 08:00:00+00:00,2026-05-10 10:00:00+02:00,2026-05-10,10,10,0,0,0,6,6,5,5,19.229999999999997,10.36,16.19571428571427,17.89999999999999,22.41666666666667,18.855,0.7899999999999999
2026-05-10 08:15:00+00:00,2026-05-10 10:15:00+02:00,2026-05-10,10,10,15,1,1,6,6,5,5,4.279999999999999,-0.8799999999999999,4.854285714285713,4.279999999999999,5.358333333333334,3.415,-0.05
2026-05-10 08:30:00+00:00,2026-05-10 10:30:00+02:00,2026-05-10,10,10,30,2,2,6,6,5,5,-5.42,-0.97,-0.4714285714285672,-1.55,-5.197499999999997,-2.0950000000000024,-0.05
2026-05-10 08:45:00+00:00,2026-05-10 10:45:00+02:00,2026-05-10,10,10,45,3,3,6,6,5,5,-5.62,-1.15,-2.772857142857142,-2.02,-14.163333333333336,-9.655,-0.05
2026-05-10 09:00:00+00:00,2026-05-10 11:00:00+02:00,2026-05-10,11,11,0,0,0,6,6,5,5,-0.08999999999999997,5.59,13.139999999999997,12.219999999999999,12.031666666666666,9.195,6.29
2026-05-10 09:15:00+00:00,2026-05-10 11:15:00+02:00,2026-05-10,11,11,15,1,1,6,6,5,5,3.73,5.67,10.63857142857143,5.97,6.7424999999999935,5.795000000000001,6.48
2026-05-10 09:30:00+00:00,2026-05-10 11:30:00+02:00,2026-05-10,11,11,30,2,2,6,6,5,5,0.72,4.07,8.778571428571425,5.420000000000002,1.2616666666666658,3.66,6.49
2026-05-10 09:45:00+00:00,2026-05-10 11:45:00+02:00,2026-05-10,11,11,45,3,3,6,6,5,5,0.24000000000000005,1.1600000000000001,5.962857142857141,4.38,-10.81083333333333,-0.25999999999999546,5.9399999999999995
2026-05-10 10:00:00+00:00,2026-05-10 12:00:00+02:00,2026-05-10,12,12,0,0,0,6,6,5,5,-0.20000000000000018,19.02,18.028000000000002,15.899999999999991,12.562,15.609999999999992,13.38
2026-05-10 10:15:00+00:00,2026-05-10 12:15:00+02:00,2026-05-10,12,12,15,1,1,6,6,5,5,-0.18999999999999995,16.97,13.930000000000001,12.459999999999994,2.203999999999994,12.314999999999998,13.38
2026-05-10 10:30:00+00:00,2026-05-10 12:30:00+02:00,2026-05-10,12,12,30,2,2,6,6,5,5,-0.3500000000000001,16.990000000000002,12.9,15.950000000000003,-2.0390000000000015,10.709999999999999,14.34
2026-05-10 10:45:00+00:00,2026-05-10 12:45:00+02:00,2026-05-10,12,12,45,3,3,6,6,5,5,2.25,15.24,9.494000000000005,11.0,-16.780999999999995,3.6449999999999996,14.31
2026-05-10 11:00:00+00:00,2026-05-10 13:00:00+02:00,2026-05-10,13,13,0,0,0,6,6,5,5,2.42,61.290000000000006,25.63599999999999,15.5,6.278999999999998,14.9,26.88
2026-05-10 11:15:00+00:00,2026-05-10 13:15:00+02:00,2026-05-10,13,13,15,1,1,6,6,5,5,2.23,59.34,23.594000000000005,10.340000000000003,-0.19199999999999914,10.155000000000001,23.72
2026-05-10 11:30:00+00:00,2026-05-10 13:30:00+02:00,2026-05-10,13,13,30,2,2,6,6,5,5,1.74,58.760000000000005,21.576,9.5,-10.512000000000004,8.485,23.72
2026-05-10 11:45:00+00:00,2026-05-10 13:45:00+02:00,2026-05-10,13,13,45,3,3,6,6,5,5,2.17,58.82000000000001,19.674,14.54,-17.30299999999999,4.369999999999997,23.72
2026-05-10 12:00:00+00:00,2026-05-10 14:00:00+02:00,2026-05-10,14,14,0,0,0,6,6,5,5,1.81,47.72,17.446,8.579999999999998,-16.213,9.265,14.99
2026-05-10 12:15:00+00:00,2026-05-10 14:15:00+02:00,2026-05-10,14,14,15,1,1,6,6,5,5,0.8,44.3,17.693999999999996,13.909999999999997,-8.833999999999996,12.754999999999999,17.78
2026-05-10 12:30:00+00:00,2026-05-10 14:30:00+02:00,2026-05-10,14,14,30,2,2,6,6,5,5,1.8,47.93,20.36399999999998,16.0,-0.8429999999999982,14.21,20.02
2026-05-10 12:45:00+00:00,2026-05-10 14:45:00+02:00,2026-05-10,14,14,45,3,3,6,6,5,5,1.8,47.28,20.956000000000007,20.200000000000003,5.099000000000002,17.195,23.41
2026-05-10 13:00:00+00:00,2026-05-10 15:00:00+02:00,2026-05-10,15,15,0,0,0,6,6,5,5,-4.76,3.41,2.119999999999992,0.46999999999999886,-20.165999999999997,0.42499999999999716,1.1199999999999999
2026-05-10 13:15:00+00:00,2026-05-10 15:15:00+02:00,2026-05-10,15,15,15,1,1,6,6,5,5,-0.72,9.290000000000001,5.703999999999998,1.9899999999999949,-11.798,3.5749999999999975,5.28
2026-05-10 13:30:00+00:00,2026-05-10 15:30:00+02:00,2026-05-10,15,15,30,2,2,6,6,5,5,-0.71,17.87,11.315999999999997,11.189999999999998,2.538000000000001,8.245000000000001,5.87
2026-05-10 13:45:00+00:00,2026-05-10 15:45:00+02:00,2026-05-10,15,15,45,3,3,6,6,5,5,0.78,19.05,13.973999999999995,19.05,17.063999999999997,19.595,6.31
2026-05-10 14:00:00+00:00,2026-05-10 16:00:00+02:00,2026-05-10,16,16,0,0,0,6,6,5,5,-26.09,-2.87,-9.718000000000014,-9.070000000000007,-16.825,-6.950000000000004,4.9
2026-05-10 14:15:00+00:00,2026-05-10 16:15:00+02:00,2026-05-10,16,16,15,1,1,6,6,5,5,-19.599999999999998,0.8399999999999999,-5.82799999999998,-2.1499999999999915,-5.0870000000000015,-1.5599999999999952,4.91
2026-05-10 14:30:00+00:00,2026-05-10 16:30:00+02:00,2026-05-10,16,16,30,2,2,6,6,5,5,2.2900000000000027,20.779999999999998,7.595999999999999,3.990000000000009,8.512999999999996,7.46,4.93
2026-05-10 14:45:00+00:00,2026-05-10 16:45:00+02:00,2026-05-10,16,16,45,3,3,6,6,5,5,28.85,46.29,24.540000000000003,24.769999999999996,21.152,14.845000000000002,7.34
2026-05-10 15:00:00+00:00,2026-05-10 17:00:00+02:00,2026-05-10,17,17,0,0,0,6,6,5,5,-25.210000000000008,-27.28,-22.646000000000008,-25.210000000000008,-25.277,-26.095000000000006,-49.22
2026-05-10 15:15:00+00:00,2026-05-10 17:15:00+02:00,2026-05-10,17,17,15,1,1,6,6,5,5,0.14999999999999147,7.989999999999995,-4.026000000000022,-6.38000000000001,-11.265000000000006,-10.945,-6.309999999999995
2026-05-10 15:30:00+00:00,2026-05-10 17:30:00+02:00,2026-05-10,17,17,30,2,2,6,6,5,5,13.069999999999993,39.89999999999999,11.960000000000004,5.759999999999991,4.048000000000003,0.5349999999999966,26.75
2026-05-10 15:45:00+00:00,2026-05-10 17:45:00+02:00,2026-05-10,17,17,45,3,3,6,6,5,5,32.19,63.879999999999995,29.506,25.129999999999995,34.018,29.019999999999996,44.57000000000001
2026-05-10 16:00:00+00:00,2026-05-10 18:00:00+02:00,2026-05-10,18,18,0,0,0,6,6,5,5,-13.040000000000006,-5.530000000000001,-19.169999999999995,-17.019999999999996,-32.65599999999999,-26.095,-12.819999999999993
2026-05-10 16:15:00+00:00,2026-05-10 18:15:00+02:00,2026-05-10,18,18,15,1,1,6,6,5,5,-4.939999999999998,7.450000000000003,-4.171999999999994,-4.939999999999998,-8.815999999999999,-8.780000000000001,0.15000000000000568
2026-05-10 16:30:00+00:00,2026-05-10 18:30:00+02:00,2026-05-10,18,18,30,2,2,6,6,5,5,3.1400000000000006,20.83999999999999,10.430000000000003,3.1400000000000006,10.141,8.619999999999997,8.25
2026-05-10 16:45:00+00:00,2026-05-10 18:45:00+02:00,2026-05-10,18,18,45,3,3,6,6,5,5,15.590000000000003,31.459999999999994,23.977999999999984,15.590000000000003,23.92299999999999,21.665,14.299999999999997
2026-05-10 17:00:00+00:00,2026-05-10 19:00:00+02:00,2026-05-10,19,19,0,0,0,6,6,5,5,-14.549999999999997,-3.0700000000000074,-22.298000000000005,-20.02000000000001,-27.333000000000006,-21.33,-11.289999999999992
2026-05-10 17:15:00+00:00,2026-05-10 19:15:00+02:00,2026-05-10,19,19,15,1,1,6,6,5,5,-5.829999999999984,-1.0600000000000165,-13.508000000000013,-12.410000000000025,-14.918000000000006,-14.850000000000001,-1.289999999999992
2026-05-10 17:30:00+00:00,2026-05-10 19:30:00+02:00,2026-05-10,19,19,30,2,2,6,6,5,5,-0.4300000000000068,11.189999999999998,11.14199999999999,-0.4300000000000068,4.245999999999991,-1.2049999999999983,2.4399999999999977
2026-05-10 17:45:00+00:00,2026-05-10 19:45:00+02:00,2026-05-10,19,19,45,3,3,6,6,5,5,13.069999999999993,20.339999999999975,35.368,13.069999999999993,31.487999999999992,16.82999999999999,3.8200000000000074
2026-05-10 18:00:00+00:00,2026-05-10 20:00:00+02:00,2026-05-10,20,20,0,0,0,6,6,5,5,-7.8300000000000125,4.0,3.915999999999974,-0.8000000000000114,1.2870000000000075,-1.6000000000000014,-4.840000000000018
2026-05-10 18:15:00+00:00,2026-05-10 20:15:00+02:00,2026-05-10,20,20,15,1,1,6,6,5,5,-4.47999999999999,4.560000000000002,4.092000000000001,-2.8200000000000216,1.3559999999999945,-3.9650000000000034,-3.0600000000000165
2026-05-10 18:30:00+00:00,2026-05-10 20:30:00+02:00,2026-05-10,20,20,30,2,2,6,6,5,5,-2.8899999999999864,4.5,3.3280000000000003,-1.25,0.3240000000000009,-2.069999999999993,-1.410000000000025
2026-05-10 18:45:00+00:00,2026-05-10 20:45:00+02:00,2026-05-10,20,20,45,3,3,6,6,5,5,-3.319999999999993,-3.2700000000000102,-3.6700000000000044,-3.319999999999993,-8.397000000000006,-5.25,-0.6100000000000136
2026-05-10 19:00:00+00:00,2026-05-10 21:00:00+02:00,2026-05-10,21,21,0,0,0,6,6,5,5,10.340000000000003,17.819999999999993,21.634000000000015,10.340000000000003,18.631,13.605000000000011,2.2099999999999795
2026-05-10 19:15:00+00:00,2026-05-10 21:15:00+02:00,2026-05-10,21,21,15,1,1,6,6,5,5,1.7199999999999989,8.469999999999999,6.055999999999995,3.4199999999999875,0.8249999999999901,-0.25500000000000966,0.12000000000000455
2026-05-10 19:30:00+00:00,2026-05-10 21:30:00+02:00,2026-05-10,21,21,30,2,2,6,6,5,5,-5.930000000000007,2.4899999999999807,-7.218000000000006,-5.930000000000007,-10.727000000000004,-7.1100000000000065,-2.1300000000000097
2026-05-10 19:45:00+00:00,2026-05-10 21:45:00+02:00,2026-05-10,21,21,45,3,3,6,6,5,5,-13.900000000000006,-7.8700000000000045,-17.832,-13.900000000000006,-20.054000000000002,-16.560000000000002,-2.680000000000007
2026-05-10 20:00:00+00:00,2026-05-10 22:00:00+02:00,2026-05-10,22,22,0,0,0,6,6,5,5,9.629999999999995,14.609999999999985,13.743999999999994,10.969999999999999,8.449,7.459999999999994,2.8700000000000045
2026-05-10 20:15:00+00:00,2026-05-10 22:15:00+02:00,2026-05-10,22,22,15,1,1,6,6,5,5,5.090000000000003,10.030000000000001,4.039999999999995,5.090000000000003,-0.06099999999999994,-1.980000000000004,1.8700000000000045
2026-05-10 20:30:00+00:00,2026-05-10 22:30:00+02:00,2026-05-10,22,22,30,2,2,6,6,5,5,-2.049999999999983,0.6999999999999886,-2.615999999999994,-3.0,-5.374999999999998,-4.749999999999993,-1.0400000000000063
2026-05-10 20:45:00+00:00,2026-05-10 22:45:00+02:00,2026-05-10,22,22,45,3,3,6,6,5,5,-7.47999999999999,-5.980000000000004,-9.77800000000001,-7.47999999999999,-11.716000000000003,-12.065000000000005,-3.6099999999999994
2026-05-10 21:00:00+00:00,2026-05-10 23:00:00+02:00,2026-05-10,23,23,0,0,0,6,6,5,5,6.460000000000008,14.15000000000002,9.208000000000004,11.989999999999995,4.364000000000002,1.7449999999999974,8.450000000000003
2026-05-10 21:15:00+00:00,2026-05-10 23:15:00+02:00,2026-05-10,23,23,15,1,1,6,6,5,5,2.719999999999999,7.02000000000001,3.299999999999997,2.8599999999999994,-0.2960000000000008,-2.3100000000000023,5.02000000000001
2026-05-10 21:30:00+00:00,2026-05-10 23:30:00+02:00,2026-05-10,23,23,30,2,2,6,6,5,5,0.14999999999999147,1.440000000000012,-0.4259999999999998,0.3199999999999932,-3.048000000000003,-3.519999999999996,2.0700000000000074
2026-05-10 21:45:00+00:00,2026-05-10 23:45:00+02:00,2026-05-10,23,23,45,3,3,6,6,5,5,-6.260000000000005,-0.539999999999992,-5.077999999999994,-4.530000000000001,-8.549000000000001,-7.670000000000002,-2.3999999999999915
2026-05-11 22:00:00+00:00,2026-05-12 00:00:00+02:00,2026-05-12,0,0,0,0,0,1,1,5,5,,,7.281428571428571,8.870000000000005,7.098333333333336,7.564999999999998,-1.1199999999999903
2026-05-11 22:15:00+00:00,2026-05-12 00:15:00+02:00,2026-05-12,0,0,15,1,1,1,1,5,5,,,1.960000000000004,1.25,3.1216666666666697,2.1499999999999986,-7.25
2026-05-11 22:30:00+00:00,2026-05-12 00:30:00+02:00,2026-05-12,0,0,30,2,2,1,1,5,5,,,0.26714285714286035,0.8399999999999892,0.491666666666666,0.0049999999999954525,-14.659999999999997
2026-05-11 22:45:00+00:00,2026-05-12 00:45:00+02:00,2026-05-12,0,0,45,3,3,1,1,5,5,,,-2.07428571428571,-0.7600000000000051,-1.7083333333333275,-2.405000000000001,-15.329999999999998
2026-05-11 23:00:00+00:00,2026-05-12 01:00:00+02:00,2026-05-12,1,1,0,0,0,1,1,5,5,,,5.452857142857141,4.02000000000001,3.996666666666666,2.4699999999999918,-2.9399999999999977
2026-05-11 23:15:00+00:00,2026-05-12 01:15:00+02:00,2026-05-12,1,1,15,1,1,1,1,5,5,,,2.9599999999999973,0.5,1.7508333333333326,0.19500000000000028,-7.689999999999998
