timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida2_price_eur_mwh,da_price_eur_mwh,ida2_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,ida2_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida2_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,wind_onshore_id_forecast_error_mw_lag_2d_same_local_qh,load_da_forecast_error_mw_lag_2d_same_local_qh,ida2_minus_da_spread_eur_mwh_lag_1d_same_local_qh,residual_load_forecast_da_mw,wind_onshore_da_forecast_error_mw_rolling_median_3d_same_local_qh,da_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,renewable_total_forecast_id_mw_lag_14d_same_local_qh,wind_onshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,weekday_sin,da_price_eur_mwh_lag_1d_same_local_qh,wind_total_forecast_da_mw,renewable_total_forecast_da_mw,da_price_eur_mwh_rolling_std_3d_same_local_qh,ida2_minus_da_spread_eur_mwh
2026-05-30 20:30:00+00:00,2026-05-30 22:30:00+02:00,2026-05-30,22,30,2,5,5,157.29,152.49,,,,,,,,38100.080638,,0.7298548962423981,8483.672040000001,48.86767999999938,-0.9749279121818236,156.22,6364.74534,6364.74534,24.866365503090623,4.799999999999983
2026-05-30 20:45:00+00:00,2026-05-30 22:45:00+02:00,2026-05-30,22,45,3,5,5,144.0,147.18,,,,,,,,37454.071973000006,,0.679403376882303,8567.6789,-141.62291000000005,-0.9749279121818236,140.96,6372.42464,6372.42464,28.080085469954522,-3.180000000000007
2026-05-30 21:00:00+00:00,2026-05-30 23:00:00+02:00,2026-05-30,23,0,0,5,5,156.98,150.13,,,,,,,,36835.583312999996,,0.7676088936629355,8652.823,-293.8587000000007,-0.9749279121818236,145.67,6367.82063,6367.82063,14.681018357049444,6.849999999999994
2026-05-30 21:15:00+00:00,2026-05-30 23:15:00+02:00,2026-05-30,23,15,1,5,5,146.53,142.71,,,,,,,,36372.928015,,0.532861456682692,8728.01735,-260.7897300000004,-0.9749279121818236,142.53,6272.01933,6272.01933,14.981242716589742,3.819999999999993
2026-05-30 21:30:00+00:00,2026-05-30 23:30:00+02:00,2026-05-30,23,30,2,5,5,143.46,140.61,,,,,,,,35925.81365800001,,0.3899017847443547,8807.83019,-258.42321999999876,-0.9749279121818236,142.76,6170.745669999999,6170.745669999999,12.5750957584161,2.8499999999999943
2026-05-30 21:45:00+00:00,2026-05-30 23:45:00+02:00,2026-05-30,23,45,3,5,5,141.41,138.71,,,,,,,,35460.951043,,0.5062120679888311,8890.45269,-273.6843999999983,-0.9749279121818236,134.31,6067.932150000001,6067.932150000001,7.5767033288464445,2.6999999999999886
2026-05-30 22:00:00+00:00,2026-05-31 00:00:00+02:00,2026-05-31,0,0,0,6,5,139.98,146.56,,,,,,,-17.060000000000002,35814.696467999995,,0.676604693337344,10997.55169,4887.803830000001,-0.7818314824680299,145.0,5857.92313,5857.92313,12.171491280856172,-6.5800000000000125
2026-05-30 22:15:00+00:00,2026-05-31 00:15:00+02:00,2026-05-31,0,15,1,6,5,138.77,139.0,,,,,,,-9.819999999999993,35449.659487,,0.5726278032268264,11066.07773,4371.92418,-0.7818314824680299,136.85,5694.25591,5694.25591,10.068487142231813,-0.22999999999998977
2026-05-30 22:30:00+00:00,2026-05-31 00:30:00+02:00,2026-05-31,0,30,2,6,5,133.24,134.18,,,,,,,-9.920000000000002,35135.36613,,0.6587156442655224,10966.00891,3963.3538499999995,-0.7818314824680299,132.43,5530.10536,5530.10536,3.292147222299484,-0.9399999999999977
2026-05-30 22:45:00+00:00,2026-05-31 00:45:00+02:00,2026-05-31,0,45,3,6,5,128.0,129.2,,,,,,,-10.86,34859.235941,,0.655919877670747,11020.19485,4007.63487,-0.7818314824680299,127.78,5369.98409,5369.98409,2.186694613632985,-1.1999999999999886
2026-05-30 23:00:00+00:00,2026-05-31 01:00:00+02:00,2026-05-31,1,0,0,6,5,135.89,132.55,,,,,,,-11.709999999999994,34561.278567,,0.6566869632290733,11044.40295,4004.4450500000003,-0.7818314824680299,135.0,5233.09516,5233.09516,5.501820910691509,3.339999999999975
2026-05-30 23:15:00+00:00,2026-05-31 01:15:00+02:00,2026-05-31,1,15,1,6,5,132.25,133.05,,,,,,,-8.689999999999984,34283.922417,,0.7453041214766774,11089.361980000001,4179.598330000001,-0.7818314824680299,129.2,5093.20594,5093.20594,4.80687355079491,-0.8000000000000114
2026-05-30 23:30:00+00:00,2026-05-31 01:30:00+02:00,2026-05-31,1,30,2,6,5,129.24,128.09,,,,,,,-8.650000000000006,34095.416477000006,,0.7664670860338981,10978.81949,4218.7758300000005,-0.7818314824680299,126.54,4950.71992,4950.71992,1.6192899678566788,1.1500000000000057
2026-05-30 23:45:00+00:00,2026-05-31 01:45:00+02:00,2026-05-31,1,45,3,6,5,124.74,126.17,,,,,,,-9.159999999999997,33942.389797,,0.6938207684197661,10949.52796,4487.451229999999,-0.7818314824680299,124.67,4812.96943,4812.96943,9.313035666918942,-1.4300000000000068
2026-05-31 00:00:00+00:00,2026-05-31 02:00:00+02:00,2026-05-31,2,0,0,6,5,129.47,129.29,,,,,,,-5.930000000000007,33798.548181,,0.5924143406856338,10875.67998,4653.302659999999,-0.7818314824680299,125.01,4712.73655,4712.73655,1.7254854389458452,0.18000000000000682
2026-05-31 00:15:00+00:00,2026-05-31 02:15:00+02:00,2026-05-31,2,15,1,6,5,128.55,128.47,,,,,,,-6.8700000000000045,33495.199366,,0.7039566506153913,10670.60329,4478.08555,-0.7818314824680299,123.65,4610.83923,4610.83923,7.69857779073642,0.0800000000000125
2026-05-31 00:30:00+00:00,2026-05-31 02:30:00+02:00,2026-05-31,2,30,2,6,5,128.74,128.65,,,,,,,-10.530000000000001,33458.46918,,0.8484031182535962,10475.52057,4070.9633999999987,-0.7818314824680299,127.98,4499.6105800000005,4499.6105800000005,6.343902584372132,0.09000000000000341
2026-05-31 00:45:00+00:00,2026-05-31 02:45:00+02:00,2026-05-31,2,45,3,6,5,125.44,122.5,,,,,,,-12.069999999999993,33468.235573000005,,0.7115148998376911,10192.77734,3919.37925,-0.7818314824680299,126.77,4395.1377999999995,4395.1377999999995,1.680486040802675,2.9399999999999977
2026-05-31 01:00:00+00:00,2026-05-31 03:00:00+02:00,2026-05-31,3,0,0,6,5,126.45,127.79,,,,,,,-9.700000000000003,33558.765350999995,,0.5943367606867835,10508.85955,3593.571819999999,-0.7818314824680299,125.8,4293.44518,4293.44518,2.4424646022629504,-1.3400000000000034
2026-05-31 01:15:00+00:00,2026-05-31 03:15:00+02:00,2026-05-31,3,15,1,6,5,125.47,121.7,,,,,,,-8.569999999999993,33525.869867,,0.6790340549309305,10403.260020000002,3311.6369699999996,-0.7818314824680299,123.6,4181.75952,4181.75952,2.001574380328222,3.769999999999996
2026-05-31 01:30:00+00:00,2026-05-31 03:30:00+02:00,2026-05-31,3,30,2,6,5,125.97,127.79,,,,,,,-7.109999999999999,33546.701393999996,,0.599150765621883,10295.737700000001,2954.7914500000006,-0.7818314824680299,123.82,4075.13463,4075.13463,1.7448877709761388,-1.8200000000000074
2026-05-31 01:45:00+00:00,2026-05-31 03:45:00+02:00,2026-05-31,3,45,3,6,5,124.91,126.57,,,,,,,-6.010000000000005,33738.1853,,0.5432363686235039,10336.99177,2557.9675499999994,-0.7818314824680299,122.0,3966.6898499999998,3966.6898499999998,3.639908423756765,-1.6599999999999966
2026-05-31 02:00:00+00:00,2026-05-31 04:00:00+02:00,2026-05-31,4,0,0,6,5,129.98,127.8,,,,,,,-4.609999999999999,33929.880501,,0.5991322527561499,10154.68433,2271.4223199999997,-0.7818314824680299,122.77,3857.6292,3857.6292,1.6616959208371511,2.1799999999999926
2026-05-31 02:15:00+00:00,2026-05-31 04:15:00+02:00,2026-05-31,4,15,1,6,5,129.68,126.6,,,,,,,-3.4399999999999977,34068.978459,,0.6324323166269186,10152.95524,2398.996799999999,-0.7818314824680299,123.34,3804.1668,3804.1668,4.775838495313453,3.0800000000000125
2026-05-31 02:30:00+00:00,2026-05-31 04:30:00+02:00,2026-05-31,4,30,2,6,5,125.74,127.8,,,,,,,-2.3800000000000097,34197.416183,,0.6798440938130412,10181.45298,2231.4167199999993,-0.7818314824680299,124.7,3747.06546,3747.06546,3.3439049029513295,-2.0600000000000023
2026-05-31 02:45:00+00:00,2026-05-31 04:45:00+02:00,2026-05-31,4,45,3,6,5,126.6,124.6,,,,,,,-6.579999999999998,34348.453414,,0.5559269479020976,10294.04338,2199.6403600000012,-0.7818314824680299,128.07,3690.13176,3696.07601,1.2714296415255288,2.0
2026-05-31 03:00:00+00:00,2026-05-31 05:00:00+02:00,2026-05-31,5,0,0,6,5,130.22,128.99,,,,,,,-3.8100000000000023,34687.012478,,0.45713643627085304,10447.6666,2227.2868,-0.7818314824680299,128.62,3630.78428,3723.30926,3.058926827063442,1.2299999999999898
2026-05-31 03:15:00+00:00,2026-05-31 05:15:00+02:00,2026-05-31,5,15,1,6,5,127.98,126.7,,,,,,,-2.8900000000000006,34251.022302000005,,0.33281412257942594,10642.08191,2365.09887,-0.7818314824680299,125.87,3517.50067,3834.98119,5.530289323353456,1.2800000000000011
2026-05-31 03:30:00+00:00,2026-05-31 05:30:00+02:00,2026-05-31,5,30,2,6,5,124.37,122.76,,,,,,,-1.8700000000000045,33871.678224,,0.430462956388052,10925.83555,2520.29521,-0.7818314824680299,124.0,3412.4171100000003,4124.32257,7.235705448215508,1.6099999999999994
2026-05-31 03:45:00+00:00,2026-05-31 05:45:00+02:00,2026-05-31,5,45,3,6,5,119.19,117.0,,,,,,,-0.03999999999999204,34536.173312,,0.3356874199293413,11551.336990000002,2719.3685800000003,-0.7818314824680299,120.55,3311.88663,4636.17877,8.540546430606236,2.1899999999999977
2026-05-31 04:00:00+00:00,2026-05-31 06:00:00+02:00,2026-05-31,6,0,0,6,5,126.6,121.1,,,,,,,-0.8400000000000034,34858.052174,,0.047830823496882856,12339.766430000001,3426.8458200000005,-0.7818314824680299,123.2,3220.95954,5433.70792,13.229929453074593,5.5
2026-05-31 04:15:00+00:00,2026-05-31 06:15:00+02:00,2026-05-31,6,15,1,6,5,119.04,121.33,,,,,,,-5.109999999999999,33153.743394000005,,0.04749870271713834,13491.342270000001,3285.5276699999995,-0.7818314824680299,121.7,3174.56632,6523.73398,14.709569447585453,-2.289999999999992
2026-05-31 04:30:00+00:00,2026-05-31 06:30:00+02:00,2026-05-31,6,30,2,6,5,114.48,112.08,,,,,,,-5.890000000000001,32781.006564,,0.0035867028406066054,14757.144810000002,3023.1579600000005,-0.7818314824680299,116.6,3129.1397300000003,7814.597380000001,17.868100999639438,2.4000000000000057
2026-05-31 04:45:00+00:00,2026-05-31 06:45:00+02:00,2026-05-31,6,45,3,6,5,107.67,105.07,,,,,,,-4.530000000000001,31351.585327999997,,-0.27108385759200987,16419.97648,2900.3631400000004,-0.7818314824680299,112.47,3088.51256,9319.784360000001,16.952239773355085,2.6000000000000085
2026-05-31 05:00:00+00:00,2026-05-31 07:00:00+02:00,2026-05-31,7,0,0,6,5,112.72,111.87,,,,,,,-2.1500000000000057,30312.586719000003,,-0.015241469978996044,18559.73737,2748.603620000001,-0.7818314824680299,120.53,3033.9772500000004,11034.970010000001,16.795427949298,0.8499999999999943
2026-05-31 05:15:00+00:00,2026-05-31 07:15:00+02:00,2026-05-31,7,15,1,6,5,103.53,111.04,,,,,,,3.469999999999999,29159.678144999998,,-0.26277489453348185,20773.63254,2548.9762999999994,-0.7818314824680299,110.13,2889.20086,12860.716260000001,18.215796258559884,-7.510000000000005
2026-05-31 05:30:00+00:00,2026-05-31 07:30:00+02:00,2026-05-31,7,30,2,6,5,98.65,100.3,,,,,,,-2.680000000000007,27918.989298999997,,-0.3264249799410475,22907.87393,2396.6655199999996,-0.7818314824680299,108.48,2743.13095,14830.016090000001,16.04210397672452,-1.6499999999999915
2026-05-31 05:45:00+00:00,2026-05-31 07:45:00+02:00,2026-05-31,7,45,3,6,5,86.1,85.41,,,,,,,-6.3799999999999955,26387.373248000004,,-0.5493609068916511,25139.34938,2316.67828,-0.7818314824680299,98.38,2593.99259,16883.163529999998,9.970919382551067,0.6899999999999977
2026-05-31 06:00:00+00:00,2026-05-31 08:00:00+02:00,2026-05-31,8,0,0,6,5,103.6,106.1,,,,,,,-0.29999999999999716,24886.763002,,-0.21533798850448857,27433.218249999998,2266.224320000001,-0.7818314824680299,110.0,2513.74288,19023.721940000003,17.217532730718403,-2.5
2026-05-31 06:15:00+00:00,2026-05-31 08:15:00+02:00,2026-05-31,8,15,1,6,5,89.1,87.3,,,,,,,2.5900000000000034,23692.532001999996,,-0.2848707478832373,29779.14243,2275.7306100000005,-0.7818314824680299,92.49,2423.45631,21152.77082,17.779179771108144,1.7999999999999972
2026-05-31 06:30:00+00:00,2026-05-31 08:30:00+02:00,2026-05-31,8,30,2,6,5,76.64,75.22,,,,,,,6.939999999999998,22346.287491000003,,-0.6088686507744212,32112.542090000003,2243.8026899999995,-0.7818314824680299,72.29,2324.3948,23281.638619999998,24.75145719615945,1.4200000000000017
2026-05-31 06:45:00+00:00,2026-05-31 08:45:00+02:00,2026-05-31,8,45,3,6,5,64.95,60.1,,,,,,,-0.15000000000000568,20648.866806,,-0.8151734654700282,34281.37423,2253.7818100000004,-0.7818314824680299,56.27,2218.59338,25347.60126,22.150663646944643,4.850000000000001
2026-05-31 07:00:00+00:00,2026-05-31 09:00:00+02:00,2026-05-31,9,0,0,6,5,76.6,77.89,,,,,,,-7.320000000000007,18962.595578999997,,-0.32623798668449505,36567.02868,2260.8354400000007,-0.7818314824680299,75.59,2106.3143800000003,27236.23,22.22605902988394,-1.2900000000000063
2026-05-31 07:15:00+00:00,2026-05-31 09:15:00+02:00,2026-05-31,9,15,1,6,5,55.0,35.0,,,,,,,-7.439999999999998,17623.807144,,-0.5997272579419802,38685.75603,2217.7668300000005,-0.7818314824680299,53.4,2147.09367,29170.18095,20.356455978383796,20.0
2026-05-31 07:30:00+00:00,2026-05-31 09:30:00+02:00,2026-05-31,9,30,2,6,5,37.18,23.87,,,,,,,7.73,16405.060654,,-0.8487138957780892,40557.20559,2129.4753599999995,-0.7818314824680299,16.59,2179.71884,31036.28613,28.186644591600132,13.309999999999999
2026-05-31 07:45:00+00:00,2026-05-31 09:45:00+02:00,2026-05-31,9,45,3,6,5,18.1,23.9,,,,,,,1.3899999999999988,15308.079701000002,,-0.9295762549205178,42202.01784,2097.4192699999994,-0.7818314824680299,15.4,2212.42149,32719.34285,17.522389486972955,-5.799999999999997
2026-05-31 08:00:00+00:00,2026-05-31 10:00:00+02:00,2026-05-31,10,0,0,6,5,22.33,26.2,,,,,,,-1.8000000000000007,14374.565953000005,,-0.7440492560662858,43508.87629,2072.8802799999994,-0.7818314824680299,19.8,2251.52656,34201.7426,18.316934787234683,-3.870000000000001
2026-05-31 08:15:00+00:00,2026-05-31 10:15:00+02:00,2026-05-31,10,15,1,6,5,2.44,4.06,,,,,,,10.24,13376.319691999997,,-0.8431053985304169,44567.939190000005,2028.2688000000007,-0.7818314824680299,1.75,2274.87992,35465.12356,8.030904888815439,-1.6199999999999997
2026-05-31 08:30:00+00:00,2026-05-31 10:30:00+02:00,2026-05-31,10,30,2,6,5,0.0,7.3,,,,,,,-2.05,12462.609471000003,,-0.9723608883235972,45340.56262,1988.3033899999991,-0.7818314824680299,4.01,2280.3572599999998,36535.55269,1.96571445872562,-7.3
2026-05-31 08:45:00+00:00,2026-05-31 10:45:00+02:00,2026-05-31,10,45,3,6,5,-0.01,0.0,,,,,,,5.7,11788.886481999994,,-1.052097209596426,45960.5216,1956.5378499999997,-0.7818314824680299,-5.7,2271.9696200000003,37495.487940000006,9.902062074803474,-0.01
2026-05-31 09:00:00+00:00,2026-05-31 11:00:00+02:00,2026-05-31,11,0,0,6,5,0.93,9.2,,,,,,,-2.21,11133.115774000005,,-0.9551613106581021,46436.79254,1936.5575200000003,-0.7818314824680299,2.21,2259.1967799999998,38259.37138,1.031164390360378,-8.27
2026-05-31 09:15:00+00:00,2026-05-31 11:15:00+02:00,2026-05-31,11,15,1,6,5,-0.07,3.26,,,,,,,-3.7,10324.423010000006,,-1.0604400344886258,46814.25104,1841.2521900000002,-0.7818314824680299,2.59,2377.89917,38992.829509999996,1.1369696565818188,-3.3299999999999996
2026-05-31 09:30:00+00:00,2026-05-31 11:30:00+02:00,2026-05-31,11,30,2,6,5,-0.01,3.4,,,,,,,0.8,9904.204535000004,,-0.8983751428319499,47010.210680000004,1755.5468499999997,-0.7818314824680299,-0.01,2501.9871399999997,39536.965469999996,1.4441721965536005,-3.4099999999999997
2026-05-31 09:45:00+00:00,2026-05-31 11:45:00+02:00,2026-05-31,11,45,3,6,5,-0.01,-3.29,,,,,,,6.3,9380.754611000004,,-1.0631079687299758,47114.88533999999,1671.9035599999997,-0.7818314824680299,-6.3,2624.66633,39931.87106,3.4451463442497916,3.2800000000000002
2026-05-31 10:00:00+00:00,2026-05-31 12:00:00+02:00,2026-05-31,12,0,0,6,5,0.1,10.43,,,,,,,-4.31,8998.124474999997,,-0.7785603298861972,47124.493619999994,1597.0333200000005,-0.7818314824680299,4.3,2743.62118,40281.75974,2.23161376586664,-10.33
2026-05-31 10:15:00+00:00,2026-05-31 12:15:00+02:00,2026-05-31,12,15,1,6,5,0.0,1.8,,,,,,,4.050000000000001,8321.536367,,-0.8254112313891333,46814.64976,1502.5087899999999,-0.7818314824680299,-4.61,2888.06234,40569.59478,2.724230778284306,-1.8
2026-05-31 10:30:00+00:00,2026-05-31 12:30:00+02:00,2026-05-31,12,30,2,6,5,3.79,-0.01,,,,,,,3.35,8078.743283000003,,-0.8123952282125365,46409.25887,1411.8029099999994,-0.7818314824680299,-7.33,3030.5150900000003,40864.45974,5.208112261977675,3.8
2026-05-31 10:45:00+00:00,2026-05-31 12:45:00+02:00,2026-05-31,12,45,3,6,5,1.19,-4.11,,,,,,,5.63,7599.749920000002,,-0.8842768997347878,46048.63696,1313.8588599999994,-0.7818314824680299,-10.17,3180.23345,41205.38189,6.727324876943695,5.300000000000001
2026-05-31 11:00:00+00:00,2026-05-31 13:00:00+02:00,2026-05-31,13,0,0,6,5,0.07,-0.03,,,,,,,1.0999999999999996,7016.569447000002,,-0.7570263180546251,45566.36413,1249.4429099999998,-0.7818314824680299,-6.6,3327.5703,41304.21454,3.468462675789859,0.1
2026-05-31 11:15:00+00:00,2026-05-31 13:15:00+02:00,2026-05-31,13,15,1,6,5,0.0,0.73,,,,,,,4.93,7208.128565999999,,-0.7171655257688982,44991.22719,1195.7576600000011,-0.7818314824680299,-11.03,3476.27715,41264.63994,6.4268499282268055,-0.73
2026-05-31 11:30:00+00:00,2026-05-31 13:30:00+02:00,2026-05-31,13,30,2,6,5,0.0,3.03,,,,,,,-5.17,6923.855527,,-0.7703661583708238,44264.66465,1108.6904399999994,-0.7818314824680299,-1.44,3626.07008,41212.05842,1.6340848611038667,-3.03
2026-05-31 11:45:00+00:00,2026-05-31 13:45:00+02:00,2026-05-31,13,45,3,6,5,0.0,3.07,,,,,,,-4.58,6478.603029000005,,-0.8222645025302648,43506.044819999996,981.1184499999999,-0.7818314824680299,-2.03,3768.66413,41030.734449999996,1.7559422921427856,-3.07
2026-05-31 12:00:00+00:00,2026-05-31 14:00:00+02:00,2026-05-31,14,0,0,6,5,0.01,-4.11,,,,,,,-4.02,6588.362563000002,,-0.9181551679341134,42945.81464,727.4688399999995,-0.7818314824680299,-1.08,3955.95591,40750.67454,0.565184335613365,4.12
2026-05-31 12:15:00+00:00,2026-05-31 14:15:00+02:00,2026-05-31,14,15,1,6,5,0.05,1.7,,,,,,,4.42,6361.387581000003,,-0.8624763184083784,42112.48605,644.5726100000011,-0.7818314824680299,-9.42,4167.4785,40376.82511,5.750863703247513,-1.65
2026-05-31 12:30:00+00:00,2026-05-31 14:30:00+02:00,2026-05-31,14,30,2,6,5,1.03,3.67,,,,,,,1.9000000000000004,6732.539694000006,,-0.7799477336634844,41240.50065,578.8748099999993,-0.7818314824680299,-7.4,4387.12835,39957.746289999995,4.221389976457559,-2.6399999999999997
2026-05-31 12:45:00+00:00,2026-05-31 14:45:00+02:00,2026-05-31,14,45,3,6,5,2.91,6.9,,,,,,,-4.91,6984.063913000005,,-0.7191668451744162,40306.675579999996,514.8574100000005,-0.7818314824680299,-0.2,4612.98212,39356.03943,0.27537852729646595,-3.99
2026-05-31 13:00:00+00:00,2026-05-31 15:00:00+02:00,2026-05-31,15,0,0,6,5,0.05,-7.79,,,,,,,10.15,7786.670493999998,,-1.0078772068766435,39293.34525,492.53917,-0.7818314824680299,-13.41,4836.840380000001,38583.39119,7.598848597001938,7.84
2026-05-31 13:15:00+00:00,2026-05-31 15:15:00+02:00,2026-05-31,15,15,1,6,5,0.0,2.4,,,,,,,4.57,8314.763146999998,,-1.0341637355142954,38169.64765,536.8298299999988,-0.7818314824680299,-5.92,5107.51625,37799.70207,5.642484677282152,-2.4
