timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida2_minus_da_spread_eur_mwh,da_price_eur_mwh,residual_load_forecast_da_mw,renewable_total_forecast_da_mw,ida2_price_eur_mwh_lag_1d_same_local_qh,ida2_price_eur_mwh_rolling_median_14d_same_local_qh,ida2_price_eur_mwh_rolling_mean_3d_same_local_qh,wind_onshore_forecast_da_mw,solar_forecast_da_mw,ida2_minus_da_spread_eur_mwh_rolling_mean_28d_same_local_qh,wind_offshore_da_forecast_error_mw_lag_2d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,ida2_price_eur_mwh
2026-06-07 13:45:00+00:00,2026-06-07 15:45:00+02:00,2026-06-07,15,45,3,6,6,6.07,-23.87,-3610.6967060000025,50102.35549,9.11,19.335,24.54333333333331,14352.16238,33376.59311,-7.190000000000002,,,-17.8
2026-06-07 14:00:00+00:00,2026-06-07 16:00:00+02:00,2026-06-07,16,0,0,6,6,11.29,-28.06,-2986.4508750000023,49755.296,5.35,21.365000000000002,21.91333333333333,14827.27661,32566.12939,-2.7939999999999987,,,-16.77
2026-06-07 14:15:00+00:00,2026-06-07 16:15:00+02:00,2026-06-07,16,15,1,6,6,-3.3100000000000005,-8.4,-2692.938764999999,49373.33112,36.23,40.06,39.07333333333337,15352.73093,31661.70019,-1.768,,,-11.71
2026-06-07 14:30:00+00:00,2026-06-07 16:30:00+02:00,2026-06-07,16,30,2,6,6,3.09,-12.79,-1732.3990630000044,48677.60377,50.04,59.115,54.50333333333334,15796.65756,30553.86621,-4.586999999999993,,,-9.7
2026-06-07 14:45:00+00:00,2026-06-07 16:45:00+02:00,2026-06-07,16,45,3,6,6,-19.71,16.1,-965.8641369999968,47951.80287,68.84,84.65,69.61000000000003,16321.66739,29304.27548,2.1029999999999998,,,-3.61
2026-06-07 15:00:00+00:00,2026-06-07 17:00:00+02:00,2026-06-07,17,0,0,6,6,8.03,-14.7,993.3437950000007,46842.75925,55.43,64.845,51.18666666666664,16647.96182,27869.53743,-1.6490000000000016,,,-6.67
2026-06-07 15:15:00+00:00,2026-06-07 17:15:00+02:00,2026-06-07,17,15,1,6,6,-6.96,-1.0,2137.357312,45335.24426,73.58,79.11,67.19999999999996,16833.30475,26207.82951,-7.536999999999997,,,-7.96
2026-06-07 15:30:00+00:00,2026-06-07 17:30:00+02:00,2026-06-07,17,30,2,6,6,-18.89,18.89,4100.076572999991,43519.731060000006,95.58,99.765,92.82333333333337,16995.22244,24268.58862,-6.120000000000002,,,0.0
2026-06-07 15:45:00+00:00,2026-06-07 17:45:00+02:00,2026-06-07,17,45,3,6,6,-8.68,16.55,6692.035486000001,41360.11969,121.1,120.55,113.19333333333329,17033.98246,22103.31723,-4.266999999999999,,,7.87
2026-06-07 16:00:00+00:00,2026-06-07 18:00:00+02:00,2026-06-07,18,0,0,6,6,16.27,0.05,7753.379803000003,41220.320479999995,103.21,105.58000000000001,92.78666666666668,16964.33875,20067.84173,-1.1539999999999992,,,16.32
2026-06-07 16:15:00+00:00,2026-06-07 18:15:00+02:00,2026-06-07,18,15,1,6,6,16.03,21.29,10802.856305000001,38565.14631,115.7,117.59,106.94666666666676,16733.07863,17721.07768,-3.5809999999999946,,,37.32
2026-06-07 16:30:00+00:00,2026-06-07 18:30:00+02:00,2026-06-07,18,30,2,6,6,1.0799999999999983,87.9,14079.009474999999,35588.70931,122.55,127.48499999999999,117.64666666666659,16207.55237,15346.12694,-6.167999999999999,,,88.98
2026-06-07 16:45:00+00:00,2026-06-07 18:45:00+02:00,2026-06-07,18,45,3,6,6,-3.969999999999999,115.97,17405.980382999995,32440.145490000003,133.51,141.41,130.99999999999991,15487.52359,13005.1419,-10.39100000000001,,,112.0
2026-06-07 17:00:00+00:00,2026-06-07 19:00:00+02:00,2026-06-07,19,0,0,6,6,16.129999999999995,78.62,20706.930565000002,29398.194389999997,123.99,127.435,116.63666666666667,14735.78623,10791.43816,-8.857000000000003,,,94.75
2026-06-07 17:15:00+00:00,2026-06-07 19:15:00+02:00,2026-06-07,19,15,1,6,6,5.759999999999991,107.43,23527.916438,26519.17993,131.57,137.60500000000002,125.62666666666671,13961.37736,8723.92257,-10.123000000000001,,,113.19
2026-06-07 17:30:00+00:00,2026-06-07 19:30:00+02:00,2026-06-07,19,30,2,6,6,-0.980000000000004,120.23,26218.508688,23877.79857,138.67,145.19,135.15666666666667,13184.94427,6897.4943,-8.827000000000002,,,119.25
2026-06-07 17:45:00+00:00,2026-06-07 19:45:00+02:00,2026-06-07,19,45,3,6,6,-18.560000000000002,148.12,28490.212539999997,21503.23604,144.56,159.48000000000002,143.36999999999998,12404.90684,5319.8492,-10.378999999999994,,,129.56
2026-06-07 18:00:00+00:00,2026-06-07 20:00:00+02:00,2026-06-07,20,0,0,6,6,26.510000000000005,99.75,30588.165218,19317.12589,145.1,145.665,137.29666666666662,11629.12967,3945.72622,-10.807000000000006,,,126.26
2026-06-07 18:15:00+00:00,2026-06-07 20:15:00+02:00,2026-06-07,20,15,1,6,6,3.3799999999999955,125.62,32117.530726999998,17433.218670000002,145.1,149.745,142.49666666666678,10974.92422,2759.76445,-12.184999999999999,,,129.0
2026-06-07 18:30:00+00:00,2026-06-07 20:30:00+02:00,2026-06-07,20,30,2,6,6,2.719999999999999,129.28,33447.565586,15679.017,152.0,157.01,148.41666666666666,10259.1118,1759.2752,-7.180999999999997,,,132.0
2026-06-07 18:45:00+00:00,2026-06-07 20:45:00+02:00,2026-06-07,20,45,3,6,6,4.02000000000001,135.06,34658.095392999996,14090.43473,152.79,156.67,150.95333333333335,9485.41215,973.14258,-18.865999999999996,,,139.08
2026-06-07 19:00:00+00:00,2026-06-07 21:00:00+02:00,2026-06-07,21,0,0,6,6,1.9000000000000057,133.35,35670.484127,12709.40238,152.78,158.365,151.88666666666668,8709.45136,419.02102,-2.2969999999999984,,,135.25
2026-06-07 19:15:00+00:00,2026-06-07 21:15:00+02:00,2026-06-07,21,15,1,6,6,1.1599999999999966,135.01,36220.731182999996,11786.12571,147.36,152.015,147.8333333333333,8111.5027,133.18301,-13.945999999999989,,,136.17
2026-06-07 19:30:00+00:00,2026-06-07 21:30:00+02:00,2026-06-07,21,30,2,6,6,-1.4699999999999989,141.3,36525.021017,11153.8277,141.76,146.08999999999997,144.9433333333334,7605.82474,40.34296,-11.063000000000008,,,139.83
2026-06-07 19:45:00+00:00,2026-06-07 21:45:00+02:00,2026-06-07,21,45,3,6,6,5.789999999999992,135.0,36780.371588,10633.19253,136.33,141.84,138.25666666666666,7149.46442,14.46811,-25.327999999999996,,,140.79
2026-06-07 20:00:00+00:00,2026-06-07 22:00:00+02:00,2026-06-07,22,0,0,6,6,1.8600000000000136,145.7,36920.296933,10083.97159,140.9,151.89,147.3133333333333,6635.43859,4.143,-2.405999999999999,,,147.56
2026-06-07 20:15:00+00:00,2026-06-07 22:15:00+02:00,2026-06-07,22,15,1,6,6,-0.09999999999999432,143.25,36635.095881999994,9796.25031,138.95,146.2,141.91666666666669,6358.84031,0.0,-5.5190000000000055,,,143.15
2026-06-07 20:30:00+00:00,2026-06-07 22:30:00+02:00,2026-06-07,22,30,2,6,6,1.9300000000000068,138.78,36402.736754,9523.05757,126.75,140.745,132.95333333333335,6092.46757,,-4.6839999999999975,,,140.71
2026-06-07 20:45:00+00:00,2026-06-07 22:45:00+02:00,2026-06-07,22,45,3,6,6,3.980000000000018,136.6,36217.956323000006,9249.98503,119.96,132.69,124.40666666666665,5830.34503,,-12.510000000000003,,,140.58
2026-06-07 21:00:00+00:00,2026-06-07 23:00:00+02:00,2026-06-07,23,0,0,6,6,0.010000000000019327,148.73,35824.469528999995,8979.731459999999,122.18,143.57,129.21333333333334,5563.44146,,-2.6209999999999996,,,148.74
2026-06-07 21:15:00+00:00,2026-06-07 23:15:00+02:00,2026-06-07,23,15,1,6,6,2.980000000000018,137.92,35481.113114,8786.73713,116.03,132.9,123.4666666666667,5357.95713,,-0.5089999999999975,,,140.9
2026-06-07 21:30:00+00:00,2026-06-07 23:30:00+02:00,2026-06-07,23,30,2,6,6,14.670000000000016,125.69,35240.268224,8584.927169999999,110.31,129.54500000000002,117.06333333333332,5152.25717,,-2.512000000000002,,,140.36
2026-06-07 21:45:00+00:00,2026-06-07 23:45:00+02:00,2026-06-07,23,45,3,6,6,-7.509999999999991,139.25,35073.604509000004,8393.58575,103.32,125.275,110.72333333333336,4950.19575,,-0.9850000000000023,,,131.74
